1788989656.71	$GPRMC,213430.09,A,3001.72751,S,05112.75700,W,0.07,89.66,090926,,,A,V*11
1788989657.73	$GPGGA,213431.09,3001.72767,S,05112.75698,W,1,07,1.12,88.05,M,,M,,*41
1788989657.73	$GPGLL,3001.72767,S,05112.75698,W,213431.09,A,A*6A
1788989657.73	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989657.73	$GPGSV,4,1,14,1,03,245,,2,17,232,28,8,41,234,25,10,51,157,24,1*57
1788989657.73	$GPGSV,4,2,14,16,16,321,16,18,10,080,24,23,23,134,32,24,00,131,,1*64
1788989657.73	$GPGSV,4,3,14,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*66
1788989657.73	$GPGSV,4,4,14,197,,,29,201,,,24,1*60
1788989657.73	$GPRMC,213431.09,A,3001.72767,S,05112.75698,W,0.15,89.66,090926,,,A,V*16
1788989658.76	$GPGGA,213432.09,3001.72760,S,05112.75675,W,1,07,1.12,88.68,M,,M,,*4D
1788989658.76	$GPGLL,3001.72760,S,05112.75675,W,213432.09,A,A*6D
1788989658.76	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989658.76	$GPGSV,4,1,14,1,03,245,,2,17,232,28,8,41,234,25,10,51,157,23,1*50
1788989658.76	$GPGSV,4,2,14,16,16,321,18,18,10,080,24,23,23,134,32,24,00,131,,1*6A
1788989658.76	$GPGSV,4,3,14,26,01,348,,27,71,287,50,28,03,028,,32,62,039,49,1*66
1788989658.76	$GPGSV,4,4,14,193,,,29,201,,,28,1*68
1788989658.76	$GPRMC,213432.09,A,3001.72760,S,05112.75675,W,0.05,89.66,090926,,,A,V*10
1788989659.78	$GPGGA,213433.09,3001.72771,S,05112.75635,W,1,07,1.12,88.69,M,,M,,*49
1788989659.78	$GPGLL,3001.72771,S,05112.75635,W,213433.09,A,A*68
1788989659.78	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989659.78	$GPGSV,4,1,15,1,03,245,,2,17,232,28,8,41,234,25,10,51,157,24,1*56
1788989659.78	$GPGSV,4,2,15,16,16,321,20,18,10,080,24,23,23,134,32,24,00,131,,1*60
1788989659.78	$GPGSV,4,3,15,26,01,348,,27,71,287,49,28,03,028,,32,62,039,48,1*6E
1788989659.78	$GPGSV,4,4,15,193,,,27,197,,,29,201,,,25,1*5E
1788989659.78	$GPRMC,213433.09,A,3001.72771,S,05112.75635,W,0.22,89.66,090926,,,A,V*10
1788989660.80	$GPGGA,213434.09,3001.72763,S,05112.75622,W,1,07,1.12,88.75,M,,M,,*46
1788989660.80	$GPGLL,3001.72763,S,05112.75622,W,213434.09,A,A*6A
1788989660.80	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989660.80	$GPGSV,4,1,15,1,03,245,,2,17,232,28,8,41,234,24,10,51,157,24,1*57
1788989660.80	$GPGSV,4,2,15,16,16,321,21,18,10,080,23,23,23,134,32,24,00,131,,1*66
1788989660.80	$GPGSV,4,3,15,26,01,348,,27,71,287,50,28,03,028,,32,62,039,48,1*66
1788989660.80	$GPGSV,4,4,15,193,,,25,197,,,29,201,,,24,1*5D
1788989660.80	$GPRMC,213434.09,A,3001.72763,S,05112.75622,W,0.13,89.66,090926,,,A,V*10
1788989661.82	$GPGGA,213435.09,3001.72769,S,05112.75628,W,1,07,1.12,88.54,M,,M,,*44
1788989661.82	$GPGLL,3001.72769,S,05112.75628,W,213435.09,A,A*6B
1788989661.82	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989661.82	$GPGSV,4,1,15,1,03,245,,2,17,232,27,8,41,234,25,10,51,157,24,1*59
1788989661.82	$GPGSV,4,2,15,16,16,321,21,18,10,080,23,23,23,134,32,24,00,131,,1*66
1788989661.82	$GPGSV,4,3,15,26,01,348,,27,71,287,49,28,03,028,,32,62,039,48,1*6E
1788989661.82	$GPGSV,4,4,15,193,,,29,197,,,29,201,,,25,1*50
1788989661.82	$GPRMC,213435.09,A,3001.72769,S,05112.75628,W,0.18,89.66,090926,,,A,V*1A
1788989662.85	$GPGGA,213436.09,3001.72796,S,05112.75639,W,1,07,1.12,87.92,M,,M,,*42
1788989662.85	$GPGLL,3001.72796,S,05112.75639,W,213436.09,A,A*68
1788989662.85	$GPGSA,A,3,08,10,16,18,23,27,32,,,,,,1.85,1.12,1.48,1*1E
1788989662.85	$GPGSV,4,1,15,1,03,245,,2,17,232,26,8,41,234,24,10,51,157,25,1*58
1788989662.85	$GPGSV,4,2,15,16,16,321,22,18,10,080,21,23,23,134,32,24,00,131,,1*67
1788989662.85	$GPGSV,4,3,15,26,01,348,,27,71,287,49,28,03,028,,32,62,039,48,1*6E
1788989662.85	$GPGSV,4,4,15,193,,,26,197,,,28,201,,,25,1*5E
1788989662.85	$GPRMC,213436.09,A,3001.72796,S,05112.75639,W,0.35,89.66,090926,,,A,V*16
