t_s,media_mA,min_mA,max_mA,n
532.52,0.4331,0.0045,4.2610,10240
532.62,0.4273,0.0023,10.9413,10240
532.72,0.4299,0.0027,10.0806,9728
532.82,0.4259,0.0019,7.8383,10240
532.92,0.4301,0.0013,8.2906,9728
533.03,0.4265,0.0010,6.5682,10240
533.13,0.4295,0.0019,10.2028,10240
533.23,0.4273,0.0017,4.3042,9728
533.33,0.4313,0.0030,8.5409,10240
533.43,0.4269,0.0022,11.0745,9728
533.53,0.4262,0.0023,7.8383,10240
533.63,0.4275,-0.0009,9.1331,10240
533.73,0.4285,0.0024,4.3907,9728
533.83,0.4310,0.0021,4.5017,10240
533.93,0.4276,0.0036,4.5500,10240
534.03,0.4330,0.0035,9.8478,9728
534.13,0.4256,0.0041,6.8884,10240
534.23,0.4258,0.0018,6.2459,9728
534.33,0.4303,0.0025,9.7302,10240
534.43,0.4335,0.0014,10.3859,10240
534.53,0.4287,0.0026,5.9646,9728
534.63,0.4326,0.0007,8.1537,10240
534.73,0.4375,0.0031,10.1355,9728
534.83,0.4212,0.0008,6.0634,10240
534.93,0.4309,0.0031,6.4435,10240
535.03,0.4277,0.0022,10.1113,9728
535.13,0.4288,0.0037,4.1604,10240
535.24,0.4302,0.0020,9.9944,10240
535.34,0.4304,0.0022,4.1987,9728
535.44,0.4359,0.0025,4.4052,10240
535.54,0.4281,0.0035,4.2850,9728
535.64,0.4282,0.0018,8.4118,10240
535.74,0.4296,0.0024,10.2868,10240
535.84,0.4288,0.0018,10.2943,9728
535.94,0.4303,0.0017,8.6166,10240
536.04,0.4289,0.0022,6.0771,10240
536.14,0.4273,0.0028,7.9582,9728
536.24,0.4261,0.0025,7.0360,10240
536.34,0.4322,0.0029,8.4502,10240
536.44,0.4256,0.0027,8.4256,9728
536.54,0.4311,0.0014,9.8267,10240
536.64,0.4315,0.0022,8.4240,10240
536.75,0.4258,0.0006,6.2077,9728
536.85,0.4268,0.0027,8.5717,10240
536.95,0.4281,0.0019,4.1175,10240
537.05,0.4352,0.0021,8.1154,9728
537.15,0.4282,0.0029,6.2781,10240
537.25,0.4302,0.0020,10.6735,10240
537.35,0.4271,0.0025,9.5631,9728
537.45,0.4252,0.0039,6.5344,10240
537.55,0.4278,0.0011,7.6422,10240
537.65,0.4269,0.0021,10.1734,9728
537.75,0.4341,0.0023,4.5210,10240
537.85,0.4243,0.0017,6.4241,9728
537.95,0.4270,0.0031,8.1650,10240
538.05,0.4333,0.0015,4.3474,10240
538.15,0.4318,0.0033,4.3474,9728
538.25,0.4302,0.0014,4.2227,10240
538.35,0.4257,0.0012,6.4875,9728
538.45,0.4337,0.0021,7.8857,10240
538.55,0.4263,0.0008,4.3426,10240
538.66,0.4292,0.0020,9.9425,9728
538.76,0.4335,0.0019,8.4043,10240
538.86,0.4259,0.0027,6.5332,10240
538.96,0.4254,0.0022,6.1218,9728
539.06,0.4283,0.0031,6.4715,10240
539.16,0.4301,0.0027,8.1586,9728
539.26,0.4287,0.0005,10.9379,10240
539.36,0.4313,0.0022,5.8953,10240
539.46,0.4292,0.0015,7.3928,9728
539.56,0.4261,0.0033,7.5723,10240
539.66,0.4324,0.0002,8.8765,10240
539.76,0.4249,0.0008,6.3275,9728
539.86,0.4297,0.0017,4.2514,10240
539.96,0.4322,0.0011,9.3280,10240
540.06,0.4250,0.0012,8.4901,9728
540.16,0.4278,0.0006,6.3091,10240
540.26,0.4242,0.0032,5.9066,10240
540.36,0.4280,0.0039,7.5125,9728
540.46,0.4272,0.0029,8.9712,10240
540.57,0.4266,0.0027,6.6673,10240
540.67,0.4268,0.0011,9.6437,9728
540.77,0.4355,0.0024,8.9250,10240
540.87,0.4273,0.0005,8.0826,9728
540.97,0.4275,0.0016,6.2737,10240
541.07,0.4362,0.0035,4.2370,7168
541.17,0.4276,0.0029,6.7823,12800
541.27,0.4295,0.0023,4.2562,10240
541.37,0.4273,0.0001,7.4502,9728
541.47,0.4282,0.0034,4.3234,10240
541.57,0.4276,0.0033,4.0126,10240
541.67,0.4304,0.0027,4.4341,9728
541.77,0.4277,0.0035,4.2179,10240
541.87,0.4317,0.0023,4.3811,10240
541.97,0.4270,0.0028,4.4486,9728
542.07,0.4310,0.0029,9.7780,10240
542.17,0.4307,0.0019,8.2162,10240
542.27,0.4282,0.0004,8.6599,9728
542.38,0.4303,0.0031,10.0198,10240
542.48,0.4271,0.0027,7.5172,10240
542.58,0.4267,0.0030,7.3421,10240
542.68,0.4300,-0.0002,10.0484,9728
542.78,0.4309,0.0015,11.0745,10240
542.88,0.4264,0.0037,7.7801,9728
542.98,0.4319,-0.0010,10.4318,10240
543.08,0.4277,0.0019,9.0230,10240
543.18,0.4248,0.0032,7.5204,9728
543.28,0.4302,0.0018,9.5738,10240
543.38,0.4285,0.0004,9.7967,9728
543.48,0.4274,0.0014,7.7955,10240
543.58,0.4323,0.0034,9.2318,10240
543.68,0.4290,-0.0009,6.6731,9728
543.78,0.4301,0.0006,4.6713,10240
543.88,0.4269,0.0041,4.2994,9728
543.98,0.4267,0.0019,4.0984,10240
544.08,0.4254,0.0010,5.6437,10240
544.18,0.4303,0.0026,7.7658,9728
544.28,0.4278,0.0028,5.9604,10240
544.38,0.4292,0.0019,4.4775,9728
544.48,0.4307,0.0029,8.4529,10240
544.59,0.4287,0.0006,10.7069,10240
544.69,0.4295,0.0027,7.5358,9728
544.79,0.4257,0.0004,10.2769,10240
544.89,0.4310,0.0021,4.2274,10240
544.99,0.4313,0.0019,4.0841,9728
545.09,0.4299,-0.0007,4.4679,10240
545.19,0.4243,-0.0012,7.5675,9728
545.29,0.4333,0.0028,4.7588,10240
545.39,0.4307,0.0020,11.4203,10240
545.49,0.4266,0.0018,4.5355,10240
545.59,0.4343,0.0024,7.7850,9728
545.69,0.4265,0.0018,10.0036,10240
545.79,0.4309,0.0026,5.7422,10240
545.89,0.4310,0.0028,4.4052,9728
545.99,0.4311,0.0023,4.3138,10240
546.09,0.4282,0.0023,4.4341,9728
546.19,0.4235,0.0008,9.9335,10240
546.30,0.4325,0.0025,9.3398,10240
546.40,0.4315,0.0026,6.0709,9728
546.50,0.4239,0.0041,7.6490,10240
546.60,0.4283,0.0015,10.3937,10240
546.70,0.4282,0.0012,9.5898,9728
546.80,0.4277,0.0033,9.6770,10240
546.90,0.4256,0.0033,8.8561,10240
547.00,0.4302,0.0021,10.2246,9728
547.10,0.4271,0.0025,6.7565,10240
547.20,0.4323,0.0032,8.3359,9728
547.30,0.4262,0.0021,10.9365,10240
547.40,0.4290,0.0013,9.5278,10240
547.50,0.4299,0.0014,9.6779,10240
547.60,0.4299,0.0047,6.5090,9728
547.71,0.4291,0.0017,10.4535,10240
547.81,0.4312,0.0016,4.4293,10240
547.91,0.4222,0.0019,10.5693,9728
548.01,0.4365,0.0009,4.4486,10240
548.11,0.4229,0.0032,9.4719,10240
548.21,0.4315,0.0025,4.0936,9728
548.31,0.4286,0.0020,6.2685,10240
548.41,0.4294,0.0002,7.2520,10240
548.51,0.4318,0.0028,4.2706,9728
548.61,0.4306,0.0012,8.6091,10240
548.71,0.4276,0.0019,8.3852,9728
548.81,0.4256,0.0011,6.1032,10240
548.91,0.4294,0.0017,4.3907,10240
549.01,0.4276,0.0019,9.0440,9728
549.11,0.4259,0.0024,4.4196,10240
549.21,0.4332,0.0038,4.0984,10240
549.31,0.4298,0.0014,9.7414,9728
549.41,0.4287,0.0023,8.3547,10240
549.52,0.4290,0.0024,4.8418,10240
549.62,0.4333,0.0021,10.4318,9728
549.72,0.4226,0.0026,8.9960,10240
549.82,0.4289,0.0018,4.2994,10240
549.92,0.4278,0.0034,4.7199,9728
550.02,0.4315,0.0026,7.0965,10240
550.12,0.4275,0.0012,9.7482,9728
550.22,0.4254,-0.0013,7.5959,10240
550.32,0.4322,0.0029,8.8803,10240
550.42,0.4292,0.0028,4.1891,9728
550.52,0.4332,0.0022,7.4342,10240
550.62,0.4262,0.0026,10.1019,10240
550.72,0.4287,0.0024,4.1031,9728
550.82,0.4273,0.0021,9.9569,10240
550.92,0.4289,0.0012,7.9692,10240
551.02,0.4284,0.0037,8.7677,9728
551.12,0.4299,0.0027,4.1366,10240
551.22,0.4355,0.0017,4.4630,9728
551.32,0.4211,0.0027,8.0250,10240
551.42,0.4322,0.0030,9.4314,10240
551.53,0.4323,0.0034,9.9992,9728
551.63,0.4301,0.0006,4.4389,10240
551.73,0.4289,0.0014,7.4870,9728
551.83,0.4325,0.0000,7.8163,10240
551.93,0.4258,0.0015,7.1490,10240
552.03,0.4270,0.0030,7.8034,9728
552.13,0.4328,0.0035,4.3282,10240
552.23,0.4331,0.0021,8.7075,10240
552.33,0.4271,0.0021,4.5791,9728
552.43,0.4274,0.0031,9.7697,10240
552.53,0.4288,0.0014,9.7059,9728
552.63,0.4286,0.0030,4.4052,10240
552.73,0.4266,0.0030,4.7053,10240
552.83,0.4311,0.0018,9.0924,9728
552.93,0.4338,0.0006,4.1461,10240
553.03,0.4270,0.0031,7.0823,10240
553.13,0.4326,0.0027,4.3859,9728
553.23,0.4298,0.0015,8.1628,10240
553.34,0.4248,0.0021,7.7464,10240
553.44,0.4318,0.0015,7.1620,9728
553.54,0.4247,0.0017,6.1639,10240
553.64,0.4287,0.0022,8.2906,10240
553.74,0.4306,0.0016,9.7474,9728
553.84,0.4276,0.0025,9.6498,10240
553.94,0.4294,0.0003,9.2897,9728
554.04,0.4281,0.0008,7.9669,10240
554.14,0.4252,0.0006,8.6293,10240
554.24,0.4219,0.0023,6.4380,9728
554.34,0.4301,0.0027,8.3831,10240
554.44,0.4291,0.0025,4.3763,10240
554.54,0.4316,0.0012,9.7973,9728
554.64,0.4315,0.0035,9.5967,10240
554.74,0.4245,0.0024,6.7916,10240
554.84,0.4300,0.0023,4.1175,9728
554.94,0.4341,0.0018,10.2341,10240
555.05,0.4289,0.0026,6.4519,10240
555.15,0.4286,0.0029,9.5383,9728
555.25,0.4289,0.0015,4.5404,10240
555.35,0.4282,0.0013,4.4052,9728
555.45,0.4281,0.0028,6.4555,10240
555.55,0.4344,0.0028,10.7774,10240
555.65,0.4265,0.0020,10.1501,9728
555.75,0.4311,0.0008,4.4341,10240
555.85,0.4294,0.0019,6.5332,10240
555.95,0.4270,0.0030,7.8347,9728
556.05,0.4303,0.0020,4.4245,10240
556.15,0.4327,0.0008,9.2897,10240
556.25,0.4271,0.0014,8.7555,9728
556.35,0.4333,0.0021,8.3155,10240
556.45,0.4276,0.0032,10.7987,10240
556.55,0.4266,0.0026,8.6184,9728
556.66,0.4351,0.0034,9.5363,10240
556.76,0.4246,-0.0012,7.6947,10240
556.86,0.4306,0.0023,9.9741,9728
556.96,0.4322,0.0017,9.5234,10240
557.06,0.4341,0.0019,4.3378,10240
557.16,0.4262,0.0019,9.8396,9728
557.26,0.4283,0.0007,10.2943,10240
557.36,0.4305,0.0032,9.9327,10240
557.46,0.4346,0.0030,4.7735,9728
557.56,0.4224,0.0023,8.2674,10240
557.66,0.4272,-0.0000,8.9247,10240
557.76,0.4335,0.0027,4.1509,9728
557.86,0.4299,0.0024,9.6544,10240
557.96,0.4282,0.0020,7.3771,10240
558.06,0.4288,0.0019,6.9305,9728
558.17,0.4291,0.0024,9.3808,10240
558.27,0.4260,0.0028,4.4437,10240
558.37,0.4248,0.0022,10.4681,9728
558.47,0.4346,0.0025,7.0504,10240
558.57,0.4259,0.0027,6.2284,9728
558.67,0.4289,0.0020,4.3282,10240
558.77,0.4294,0.0027,7.4983,10240
558.87,0.4251,0.0026,4.1509,9728
558.97,0.4282,0.0034,7.1537,10240
559.07,0.4322,0.0028,4.1987,9728
559.17,0.4286,0.0012,4.5307,10240
559.27,0.4281,0.0019,9.7715,10240
559.37,0.4302,0.0034,8.1668,9728
559.47,0.4275,0.0005,8.1213,10240
559.57,0.4321,0.0025,10.7129,10240
559.67,0.4265,0.0023,13.7611,9728
559.77,0.4309,0.0008,9.2315,10240
559.87,0.4296,0.0017,4.2754,10240
559.97,0.4319,0.0030,6.9027,9728
560.07,0.4313,-0.0007,8.3710,10240
560.18,0.4296,0.0019,8.2831,10240
560.28,0.4237,0.0005,9.4891,9728
560.38,0.4269,0.0015,8.7617,10240
560.48,0.4316,0.0026,9.7569,9728
560.58,0.4326,0.0011,10.1558,10240
560.68,0.4244,0.0028,8.4454,10240
560.78,0.4273,0.0015,8.4695,9728
560.88,0.4269,0.0027,9.2897,10240
560.98,0.4279,0.0012,7.5224,10240
561.08,0.4314,0.0030,6.1523,9728
561.18,0.4297,0.0019,8.6196,10240
561.28,0.4232,0.0027,7.9174,9728
561.38,0.4303,0.0014,10.6224,10240
561.48,0.4241,0.0031,6.0975,10240
561.58,0.4314,0.0027,9.3987,9728
561.68,0.4253,0.0023,7.8835,10240
561.78,0.4326,0.0007,4.7345,10240
561.88,0.4258,0.0021,8.0287,9728
561.98,0.4283,0.0024,9.5149,10240
562.08,0.4258,0.0017,8.2453,9728
562.18,0.4292,0.0027,7.4158,10240
562.29,0.4285,0.0008,9.3302,10240
562.39,0.4228,0.0018,7.8122,9728
562.49,0.4286,0.0018,8.3359,10240
562.59,0.4241,0.0021,9.5289,10240
562.69,0.4266,0.0019,6.4435,10240
562.79,0.4308,0.0012,9.7414,9728
562.89,0.4322,0.0025,9.4719,10240
562.99,0.4253,0.0036,10.4909,9728
563.09,0.4290,0.0041,6.7282,10240
563.19,0.4333,0.0031,4.3763,10240
563.29,0.4328,0.0026,10.5234,9728
563.39,0.4275,0.0031,4.1031,10240
563.49,0.4363,0.0044,4.3186,10240
563.59,0.4290,0.0024,8.3924,9728
563.69,0.4281,0.0021,8.3413,10240
563.79,0.4361,0.0022,4.2802,9728
563.89,0.4253,0.0005,6.2643,10240
564.00,0.4264,0.0007,9.7622,10240
564.10,0.4301,0.0031,7.3388,9728
564.20,0.4298,0.0018,7.6082,10240
564.30,0.4284,0.0014,10.5981,10240
564.40,0.4336,0.0041,4.1557,9728
564.50,0.4312,0.0017,9.0117,10240
564.60,0.4274,0.0007,4.3619,10240
564.70,0.4280,0.0001,4.3763,9728
564.80,0.4317,0.0027,5.4259,10240
564.90,0.4271,0.0022,3.9508,9728
565.00,0.4289,0.0033,4.3090,10240
565.10,0.4318,0.0011,4.5597,10240
565.20,0.4305,0.0024,8.7980,9728
565.30,0.4314,0.0017,8.8830,10240
565.40,0.4320,0.0023,4.4824,10240
565.50,0.4291,-0.0007,4.4196,9728
565.60,0.4324,0.0036,8.0536,10240
565.70,0.4248,0.0012,8.8780,9728
565.80,0.4349,0.0010,10.1551,10240
565.90,0.4272,0.0015,10.1975,10240
566.00,0.4332,0.0024,9.8894,9728
566.11,0.4280,0.0008,9.8827,10240
566.21,0.4310,0.0035,8.8002,10240
566.31,0.4350,0.0022,4.3138,9728
566.41,0.4205,0.0018,8.7894,10240
566.51,0.4317,0.0033,4.4148,10240
566.61,0.4329,0.0017,9.4258,9728
566.71,0.4297,0.0034,4.5162,10240
566.81,0.4275,0.0034,4.1461,10240
566.91,0.4250,0.0020,7.7888,9728
567.01,0.4324,0.0005,8.5791,10240
567.11,0.4252,0.0025,9.3182,9728
567.21,0.4324,-0.0005,10.2820,10240
567.31,0.4259,0.0035,7.9523,10240
567.41,0.4342,0.0037,4.1604,9728
567.51,0.4288,0.0032,4.3378,10240
567.62,0.4290,0.0013,4.6810,10240
567.72,0.4350,0.0018,9.4203,9728
567.82,0.4276,0.0019,10.6926,10240
567.92,0.4308,0.0019,8.6418,10240
568.02,0.4258,0.0011,8.8999,9728
568.12,0.4275,0.0008,8.5232,10240
568.22,0.4255,0.0009,7.6782,10240
568.32,0.4327,0.0023,10.1359,9728
568.42,0.4264,0.0019,6.3188,10240
568.52,0.4333,0.0014,4.1939,10240
568.62,0.4331,0.0008,4.3234,9728
568.72,0.4275,0.0023,4.3426,10240
568.82,0.4243,0.0031,8.1548,10240
568.92,0.4321,0.0020,4.5162,9728
569.02,0.4294,0.0006,7.1464,10240
569.12,0.4321,0.0023,4.1127,9728
569.22,0.4272,0.0024,6.4081,10240
569.33,0.4298,0.0023,5.5073,10240
569.43,0.4295,0.0007,4.6664,9728
569.53,0.4310,0.0019,4.5307,10240
569.63,0.4324,0.0014,4.3811,10240
569.73,0.4215,0.0021,4.4389,9728
569.83,0.4333,0.0017,4.6421,10240
569.93,0.4303,0.0025,8.2395,9728
570.03,0.4294,0.0030,9.1345,10240
570.13,0.4262,0.0028,4.3859,10240
570.23,0.4328,0.0011,4.3715,9728
570.33,0.4238,0.0028,6.3747,10240
570.43,0.4327,0.0026,7.2511,10240
570.53,0.4298,0.0016,8.6549,9728
570.63,0.4324,0.0015,8.8538,10240
570.73,0.4303,0.0030,4.7053,10240
570.83,0.4245,0.0024,5.4672,9728
570.93,0.4256,0.0005,10.1343,10240
571.03,0.4304,0.0012,10.0620,10240
571.14,0.4267,0.0025,5.7279,9728
571.24,0.4296,0.0027,6.8452,10240
571.34,0.4272,0.0022,9.4199,9728
571.44,0.4290,0.0035,6.4948,10240
571.54,0.4270,0.0029,11.1374,10240
571.64,0.4286,0.0036,6.8640,9728
571.74,0.4297,0.0021,4.3234,10240
571.84,0.4275,0.0018,4.5839,10240
571.94,0.4254,0.0015,6.5780,9728
572.04,0.4332,0.0021,8.2695,10240
572.14,0.4246,0.0018,4.4100,10240
572.24,0.4315,0.0023,4.1652,9728
572.34,0.4295,0.0003,7.1387,10240
572.44,0.4308,0.0018,7.1402,10240
572.54,0.4321,0.0043,9.6353,9728
572.64,0.4277,0.0012,9.3653,10240
572.74,0.4312,0.0026,7.7742,10240
572.85,0.4247,0.0010,9.1151,9728
572.95,0.4354,-0.0004,10.9365,10240
573.05,0.4285,0.0019,9.1076,10240
573.15,0.4260,0.0021,4.3330,9728
573.25,0.4309,0.0008,4.2418,10240
573.35,0.4338,0.0031,4.2802,10240
573.45,0.4227,0.0021,6.2249,10240
573.55,0.4301,0.0014,6.1729,9728
573.65,0.4289,0.0020,4.2035,10240
573.75,0.4307,0.0030,4.4100,10240
573.85,0.4313,0.0020,7.4127,9216
573.95,0.4267,0.0030,10.2943,10752
574.06,0.4271,0.0023,4.1891,10240
574.16,0.4314,0.0034,8.2017,9728
574.26,0.4258,0.0020,11.6271,10240
574.36,0.4343,0.0025,10.3932,10240
574.46,0.4308,0.0023,4.2370,9728
574.56,0.4248,0.0016,4.4630,10240
574.66,0.4325,0.0030,9.9703,10240
574.76,0.4312,0.0010,8.9100,10240
574.86,0.4317,0.0029,4.4004,9728
574.96,0.4290,0.0037,8.0530,10240
575.06,0.4298,0.0028,4.4196,10240
575.17,0.4332,0.0034,4.2946,9728
575.27,0.4312,0.0027,4.3522,10240
575.37,0.4276,0.0031,6.1571,10240
575.47,0.4259,0.0029,8.9310,9728
575.57,0.4302,0.0014,4.1939,10240
575.67,0.4267,-0.0001,9.1011,10240
575.77,0.4341,0.0028,9.5175,9728
575.87,0.4302,0.0031,5.6076,10240
575.97,0.4226,0.0034,5.8619,9728
576.07,0.4257,0.0023,6.9029,10240
576.17,0.4292,0.0020,4.4582,10240
576.27,0.4345,0.0030,8.3776,9728
576.37,0.4292,0.0025,8.8939,10240
576.47,0.4231,0.0010,8.9959,9728
576.57,0.4314,0.0033,6.1061,10240
576.67,0.4278,0.0015,4.2131,10240
576.77,0.4354,0.0004,4.4872,9728
576.87,0.4300,0.0025,4.7540,10240
576.98,0.4277,0.0018,8.6591,10240
577.08,0.4284,0.0008,9.3369,9728
577.18,0.4310,0.0024,7.3270,10240
577.28,0.4268,0.0027,6.8166,10240
577.38,0.4269,0.0007,7.6966,9728
577.48,0.4273,0.0023,11.7656,10240
577.58,0.4271,0.0025,9.3150,10240
577.68,0.4321,0.0010,4.0031,9728
577.78,0.4252,0.0020,7.4403,10240
577.88,0.4268,0.0019,6.9695,9728
577.98,0.4290,0.0019,4.4679,10240
578.08,0.4332,0.0018,4.3282,10240
578.18,0.4274,0.0015,8.1721,9728
578.28,0.4287,0.0026,7.8525,10240
578.38,0.4262,0.0030,8.6125,10240
578.48,0.4261,0.0009,6.4094,9728
578.58,0.4290,0.0025,4.0793,10240
578.68,0.4317,0.0030,9.0167,10240
578.78,0.4311,0.0031,10.2552,9728
578.88,0.4247,0.0025,9.6674,10240
578.98,0.4300,0.0027,8.4718,9728
579.09,0.4299,0.0010,4.3522,10240
579.19,0.4328,0.0034,4.1557,10240
579.29,0.4276,0.0031,8.2174,9728
579.39,0.4268,0.0027,10.2485,10240
579.49,0.4324,0.0023,4.3042,10240
579.59,0.4269,0.0019,9.8827,9728
579.69,0.4287,0.0010,8.5686,10240
579.79,0.4300,0.0023,6.5267,9728
579.89,0.4249,0.0025,8.0792,10240
579.99,0.4285,-0.0003,4.1891,10240
580.09,0.4332,0.0033,5.8582,9728
580.19,0.4287,0.0018,4.2946,10240
580.29,0.4299,0.0018,6.2130,10240
580.39,0.4266,0.0024,8.0170,9728
580.49,0.4245,0.0033,7.0917,10240
580.59,0.4274,0.0032,9.2441,10240
580.70,0.4338,0.0021,9.9428,10240
580.80,0.4289,0.0022,4.2754,9728
580.90,0.4268,0.0031,10.6087,10240
581.00,0.4325,0.0002,4.4389,10240
581.10,0.4304,0.0041,8.2619,9728
581.20,0.4243,0.0012,9.8178,10240
581.30,0.4268,0.0009,8.1074,10240
581.40,0.4262,0.0031,7.4588,9728
581.50,0.4291,0.0017,8.4335,10240
581.60,0.4329,0.0031,4.3956,10240
581.70,0.4312,0.0030,10.4318,9728
581.80,0.4303,0.0022,4.4969,10240
581.91,0.4292,0.0030,6.3718,10240
582.01,0.4327,0.0010,4.2514,9728
582.11,0.4257,0.0023,8.9147,10240
582.21,0.4315,0.0004,9.7718,9728
582.31,0.4263,0.0028,7.3202,10240
582.41,0.4254,0.0027,8.8958,10240
582.51,0.4309,0.0021,9.3786,9728
582.61,0.4297,0.0030,7.4296,10240
582.71,0.4279,0.0028,6.9886,10240
582.81,0.4266,0.0019,7.7028,9728
582.91,0.4295,0.0020,10.5693,10240
583.01,0.4304,0.0038,4.3667,9728
583.11,0.4249,0.0022,7.4648,10240
583.21,0.4306,0.0012,9.8099,10240
583.31,0.4308,0.0032,8.5485,9728
583.41,0.4266,0.0028,8.7839,10240
583.51,0.4303,0.0034,9.5631,10240
583.61,0.4270,0.0019,9.6544,9728
583.71,0.4307,0.0023,10.8447,10240
583.81,0.4280,0.0025,9.2953,10240
583.91,0.4338,0.0023,10.3859,9728
584.02,0.4297,0.0032,4.4582,10240
584.12,0.4270,0.0036,4.3330,10240
584.22,0.4297,0.0025,7.8319,9728
584.32,0.4280,0.0035,9.2668,10240
584.42,0.4283,0.0008,9.3344,10240
584.52,0.4296,0.0008,4.5500,9728
584.62,0.4294,0.0018,9.9366,10240
584.72,0.4306,0.0019,4.4437,9728
584.82,0.4283,0.0021,4.2466,10240
584.92,0.4301,0.0010,7.6009,10240
585.02,0.4257,0.0033,6.8373,9728
585.12,0.4308,0.0026,7.1252,10240
585.22,0.4308,0.0008,4.5743,10240
585.32,0.4275,0.0010,8.1396,9728
585.42,0.4302,0.0025,8.2046,10240
585.52,0.4267,0.0011,9.5651,10240
585.62,0.4324,0.0012,9.0319,9728
585.72,0.4302,0.0036,9.9453,10240
585.83,0.4264,0.0017,4.4486,10240
585.93,0.4273,0.0025,7.0984,9728
586.03,0.4334,0.0039,10.1695,10240
586.13,0.4292,0.0023,10.5066,10240
586.23,0.4317,0.0026,4.3859,9728
586.33,0.4324,0.0015,10.4425,10240
586.43,0.4261,0.0026,4.3956,10240
586.53,0.4316,0.0004,9.6042,9728
586.63,0.4240,0.0035,6.0144,10240
586.73,0.4271,0.0008,9.7060,10240
586.83,0.4284,0.0012,8.0167,9728
586.93,0.4284,0.0020,7.2844,10240
587.03,0.4281,0.0027,6.4435,10240
587.14,0.4285,0.0010,11.0270,9728
587.24,0.4299,0.0035,9.8827,10240
587.34,0.4284,0.0017,9.7437,10240
587.44,0.4324,0.0039,4.4341,9728
587.54,0.4274,0.0032,9.0964,10240
587.64,0.4273,0.0012,10.8906,9728
587.74,0.4309,0.0020,4.2946,10240
587.84,0.4276,0.0020,8.0078,10240
587.94,0.4368,0.0011,9.4092,9728
588.04,0.4294,0.0020,4.3715,10240
588.14,0.4283,0.0016,4.1700,9728
588.24,0.4324,0.0008,11.0285,10240
588.34,0.4268,0.0010,8.3540,10240
588.44,0.4275,0.0029,4.2658,9728
588.54,0.4236,0.0012,7.6936,10240
588.64,0.4314,0.0034,4.4245,9728
588.74,0.4281,0.0013,6.2280,10240
588.84,0.4300,0.0015,10.0655,10240
588.94,0.4294,0.0023,9.4194,9728
589.04,0.4277,0.0017,7.3760,10240
589.14,0.4279,0.0028,4.4727,10240
589.25,0.4348,0.0013,8.9712,9728
589.35,0.4271,0.0014,9.1197,10240
589.45,0.4289,0.0012,8.2060,10240
589.55,0.4291,0.0033,6.5668,9728
589.65,0.4294,0.0029,4.5404,10240
589.75,0.4281,0.0021,9.7000,10240
589.85,0.4316,0.0033,8.5589,9728
589.95,0.4360,0.0014,9.2961,10240
590.05,0.4295,0.0017,11.2125,10240
590.15,0.4280,0.0016,9.9043,9728
590.25,0.4283,0.0023,4.2562,10240
590.35,0.4237,0.0026,8.2059,10240
590.45,0.4278,0.0030,10.2485,9728
590.55,0.4267,0.0021,8.0643,10240
590.65,0.4321,0.0012,9.0946,9728
590.75,0.4283,0.0022,9.8945,10240
590.85,0.4253,0.0006,9.2338,10240
590.96,0.4287,0.0016,8.1889,9728
591.06,0.4283,0.0030,5.2705,10240
591.16,0.4291,0.0021,4.5404,10240
591.26,0.4312,0.0026,11.1665,9728
591.36,0.4269,0.0025,9.5483,10240
591.46,0.4325,0.0020,8.3650,10240
591.56,0.4319,0.0022,7.9601,10240
591.66,0.4292,0.0027,4.2610,10240
591.76,0.4272,0.0024,6.9061,9728
591.87,0.4301,0.0023,4.6567,10240
591.97,0.4311,0.0024,10.2563,10240
592.07,0.4339,0.0031,10.7265,9728
592.17,0.4250,0.0031,8.5429,10240
592.27,0.4273,0.0014,8.0914,10240
592.37,0.4302,0.0026,5.8619,9728
592.47,0.4281,0.0015,4.4775,10240
592.57,0.4273,0.0025,4.0936,10240
592.67,0.4317,0.0028,10.0472,9728
592.77,0.4308,0.0025,10.3401,10240
592.87,0.4231,0.0032,8.2390,9728
592.97,0.4210,0.0004,9.2668,10240
593.07,0.4325,0.0021,4.2179,10240
593.17,0.4276,0.0014,6.3793,9728
593.27,0.4260,0.0012,11.4427,10240
593.37,0.4330,0.0022,4.2418,10240
593.47,0.4278,0.0031,8.0406,9728
593.57,0.4329,0.0028,7.3934,10240
593.67,0.4284,0.0019,8.4262,9728
593.78,0.4243,0.0002,8.8068,10240
593.88,0.4275,0.0007,6.5715,10240
593.98,0.4272,0.0036,4.3474,9728
594.08,0.4229,0.0009,6.5332,10240
594.18,0.4325,0.0024,8.4982,10240
594.28,0.4332,0.0005,10.9257,10240
594.38,0.4284,0.0026,10.9216,9728
594.48,0.4293,0.0023,9.5519,10240
594.58,0.4275,0.0028,8.5793,10240
594.68,0.4309,0.0021,10.2394,9728
594.78,0.4303,0.0024,4.4341,10240
594.89,0.4287,0.0026,4.5113,10240
595.00,0.4226,0.0023,8.2466,6656
595.10,0.4296,0.0031,9.5455,14848
595.20,0.4337,0.0011,9.8028,9728
595.31,0.4298,0.0023,10.0025,8192
595.41,0.4276,0.0027,7.4215,13312
595.52,0.4289,0.0029,6.4756,10240
595.62,0.4244,0.0024,9.8672,10240
595.72,0.4270,0.0025,5.4517,10240
595.82,0.4293,0.0023,8.3286,10240
595.92,0.4311,0.0023,10.0585,10240
596.02,0.4253,0.0026,8.9706,9728
596.12,0.4280,0.0012,4.3090,10240
596.23,0.4268,0.0029,4.3186,10240
