t_s,media_mA,min_mA,max_mA,n
12.99,35.5525,23.7140,63.0985,2048
13.01,34.3570,24.1067,62.4088,2048
13.03,32.7189,22.9307,62.0073,2048
13.05,35.9848,24.1558,62.9835,2048
13.08,35.6277,23.9593,64.0207,2048
13.10,32.6608,23.7140,62.8110,2048
13.12,36.7172,23.7630,62.4088,2048
13.14,35.5287,24.1067,62.6960,2048
13.16,35.6397,23.2730,63.2136,2048
13.18,34.1629,24.1067,62.9835,2048
13.20,33.0521,23.0773,62.7535,2048
13.22,35.9359,23.6649,63.9630,2048
13.24,35.6705,23.8612,62.7535,2048
13.26,31.9634,24.1067,62.1793,2048
13.28,35.0903,23.8121,63.3288,2048
13.30,35.7852,24.1067,63.2712,2048
13.32,34.1464,24.0084,62.6385,2048
13.34,32.8815,23.5179,63.3288,2048
13.36,35.9018,23.7630,63.0410,2048
13.38,35.7488,24.0576,63.5592,2048
13.41,32.6490,24.0576,63.5016,2048
13.43,36.3505,24.0576,62.4088,2048
13.45,35.7033,24.0576,64.2517,2560
13.47,35.7772,24.2050,64.4829,2048
13.49,32.8982,24.4017,62.5237,2048
13.51,34.1435,23.9102,62.8684,2048
13.53,35.9024,23.8612,63.0985,2048
13.55,34.7015,23.9593,62.5811,2048
13.57,32.4859,24.0576,63.4440,2048
13.59,35.6129,23.9102,62.1220,2048
13.61,35.9679,24.0084,63.5016,2048
13.63,32.8846,23.9102,63.0410,2048
13.65,37.8108,24.1067,67.1912,2048
13.67,34.4169,24.2542,63.2712,2048
13.69,35.9807,24.0576,63.6169,2048
13.71,35.6620,23.9593,63.0985,2048
13.74,32.0065,23.6649,63.6745,2048
13.76,35.1041,23.9102,63.3288,2048
13.78,35.9268,23.8121,63.8475,2048
13.80,34.0728,23.7630,63.3864,2048
13.82,33.1469,23.9593,63.3288,2048
13.84,35.6980,24.0084,63.3288,2048
13.86,35.9769,23.9593,63.0410,2048
13.88,32.4861,23.6649,61.4918,2048
13.90,36.4813,23.8121,62.9835,2048
13.92,35.6051,24.2542,63.6169,2048
13.94,35.8286,23.6649,63.6745,2048
13.96,33.6745,23.3709,63.2136,2048
13.98,33.4024,23.3709,63.1561,2048
14.00,35.7924,23.7630,64.1362,2048
14.02,35.7056,23.3220,62.8110,2048
14.04,31.6317,24.1067,64.1362,2048
14.06,35.4760,23.6159,62.8684,2048
14.08,35.9135,23.9102,62.8684,2048
14.10,33.7576,24.2050,62.7535,2048
14.12,37.1597,24.2050,63.0985,2048
14.15,33.5538,23.8121,63.5592,2048
14.17,35.9869,23.5669,63.9052,2048
14.19,35.3687,23.9593,63.6745,2048
14.21,31.7487,23.5179,63.5016,2048
14.23,35.5526,24.1067,64.7721,2048
14.25,35.9431,24.2542,63.5016,2048
14.27,33.2081,23.9102,63.8475,2048
14.29,33.8693,23.9102,64.4829,2048
14.31,35.6428,24.3033,63.2136,2048
14.33,35.7957,24.3033,63.7899,2048
14.35,33.2812,23.8612,63.6169,2048
14.37,35.7528,23.9102,63.0410,2048
14.39,35.6356,24.1558,62.9259,2048
14.41,35.9366,23.9593,63.3864,2048
14.43,33.2856,24.2542,63.9052,2048
14.45,33.8179,23.6159,64.3095,2048
14.47,35.7862,24.2050,63.2136,2048
14.49,35.2262,23.8121,63.8475,2048
14.51,31.8826,23.9593,62.5811,2048
14.54,35.6422,23.8121,63.7322,2048
14.56,35.8735,23.9102,62.6960,2048
14.58,33.2511,22.9796,62.9259,2048
14.60,37.1762,24.3033,62.9259,2048
14.62,34.0312,23.8612,63.5592,2048
14.64,35.9746,24.0576,63.3864,2048
14.66,35.3478,24.0084,63.7899,2048
14.68,32.5204,23.8121,63.2136,2048
14.70,35.5732,23.8121,62.9835,2048
14.72,35.9874,23.9102,63.6745,2048
14.74,32.9145,24.2050,63.3288,2048
14.76,34.1507,23.3709,63.3288,2048
14.78,35.5914,23.9102,63.3864,2048
14.80,35.0154,23.4689,63.3288,2048
14.82,34.6535,24.0576,63.4440,2048
14.84,35.0934,24.0084,63.6169,2048
14.86,35.6279,23.8121,62.5811,2048
14.88,35.8729,24.1558,63.2712,2048
14.90,32.4563,24.1558,61.7781,2048
14.92,34.5118,23.7630,64.1362,2048
14.95,35.7920,24.0084,62.8110,2048
14.97,34.5213,23.8121,62.6960,2048
14.99,32.5164,24.0576,62.8110,2048
15.01,35.7152,24.1067,62.7535,2048
15.03,35.8141,24.1558,63.9630,2048
15.05,32.7682,24.1067,62.4088,2048
15.07,37.3522,24.0084,62.5237,2048
15.09,34.2420,23.9102,63.5016,2048
15.11,35.9222,23.7140,63.2712,2048
15.13,35.6068,24.0576,62.2941,2048
15.15,31.7224,24.1067,62.4088,2048
15.17,35.3562,23.9102,63.2136,2048
15.19,36.0075,24.2050,63.3864,2048
15.21,33.7380,24.0084,62.8684,2048
15.23,33.3283,24.0084,64.6564,2048
15.25,35.6275,24.1067,63.3864,2048
15.27,35.9780,23.9102,62.9259,2048
15.29,31.6233,23.9102,62.5237,2048
15.31,35.4672,23.8121,62.8684,2048
15.33,35.6247,24.2050,62.9835,2048
15.35,34.1301,24.0084,62.3514,2048
15.38,36.6197,23.9593,62.8684,2048
15.40,34.0625,24.1067,63.2136,2048
15.42,35.6624,24.0084,63.0410,2048
15.44,35.7806,23.6159,62.8110,2048
15.46,31.3344,24.2542,61.9500,2048
15.48,35.5185,23.8121,63.2712,2048
15.50,35.6999,24.1067,62.9835,2048
15.52,35.6487,23.8121,63.0410,2048
15.54,35.7580,24.1067,63.0985,2048
15.56,35.6738,23.7630,64.2517,2560
15.58,35.6459,24.4017,62.9835,2048
15.60,35.7644,24.3033,63.9052,2048
15.62,35.7022,23.8612,62.8110,2048
15.65,35.7488,24.3033,63.8475,2048
15.67,34.0984,23.6159,64.7721,2048
15.69,32.7871,24.3033,62.9259,2048
15.71,32.3088,23.8612,62.9835,2048
15.73,36.0326,24.3033,62.9259,2048
15.75,34.4524,23.4199,62.8684,2048
15.77,35.5185,23.3220,63.6745,2048
15.79,35.8953,24.0576,63.4440,2048
15.81,35.5719,24.0576,63.1561,2048
15.83,35.8833,23.9102,64.1939,2048
15.85,35.4821,23.8612,64.3672,2048
15.87,36.0324,24.3033,63.1561,2048
15.89,35.5859,23.6649,64.1362,2048
15.91,35.8491,23.7140,63.1561,2048
15.93,35.6052,24.1558,62.8684,2048
15.95,32.8452,24.0576,63.2136,2048
15.97,32.2234,23.1752,62.1793,2048
16.00,32.8170,23.8612,63.5016,2048
16.02,37.0885,24.0084,63.2712,2048
16.04,34.0651,23.6649,63.2136,2048
16.06,35.5702,23.7630,63.9630,2048
16.08,35.7265,24.3525,62.7535,2048
16.10,35.6960,24.4017,64.1362,2048
16.12,35.6235,23.9102,63.6169,2048
16.14,35.7564,23.7630,63.6745,2048
16.16,35.7255,23.5669,63.3864,2048
16.18,35.6694,23.7140,63.5016,2048
16.20,35.5865,24.0084,63.7899,2048
16.22,35.1627,24.4017,63.5592,2048
16.24,32.2748,23.6649,62.6385,2048
16.26,32.7976,23.8612,62.6385,2048
16.28,32.3996,24.0576,63.2136,2048
16.30,37.9157,24.0084,63.0985,2048
16.32,35.9031,24.4017,62.0073,2048
16.34,35.7932,23.9593,63.5592,2048
16.37,35.4541,23.7630,62.8110,2048
16.39,35.8598,24.1067,62.5237,2048
16.41,35.5214,23.7630,63.0410,2560
16.43,35.8861,23.6159,62.9259,2048
16.45,35.5838,23.7140,62.7535,2048
16.47,35.8224,23.8612,63.2136,2048
16.49,35.5111,23.7140,62.9259,1536
16.51,35.8538,23.8612,62.8684,2048
16.53,33.4990,23.4689,63.0410,2048
16.55,33.0117,23.7140,62.5237,2560
16.58,32.4801,23.6649,63.0410,2048
16.61,35.2972,23.6159,62.0646,1536
16.63,35.3105,23.7630,63.3288,3584
16.65,36.0895,23.8121,64.1684,2560
16.67,35.9816,23.7630,68.7032,2048
16.69,35.8011,23.5669,63.7322,2048
16.71,35.6229,24.1067,62.2367,2048
16.73,35.8247,23.9593,63.0410,2048
16.75,35.6268,23.8121,63.1561,2048
16.77,35.8660,23.4199,62.9835,2048
16.79,35.5157,23.7630,62.8684,2048
16.81,34.7937,23.3220,62.9835,2048
16.83,33.0552,23.7630,62.6960,2048
16.85,34.1631,23.5669,63.0985,2048
16.87,33.4909,23.5669,62.9259,2048
16.90,36.3397,24.3525,62.4662,2048
16.92,36.1356,24.1067,63.5592,2048
16.94,36.4710,24.2050,62.9835,2048
16.96,36.1640,24.1558,62.7535,2048
16.98,36.5456,24.1558,62.6960,2048
17.00,36.1645,24.1067,62.5237,2048
17.02,36.4627,24.3033,62.8110,2048
17.04,36.2188,24.4509,62.3514,2048
17.06,36.3823,24.5002,62.5237,2048
17.08,36.2240,23.9102,62.1793,2048
17.10,33.5700,24.0084,62.8684,2048
17.12,33.2554,23.6159,62.2367,2048
17.14,32.5063,24.3525,61.5491,2048
17.16,35.4525,23.7140,63.0985,2048
17.18,35.0668,24.0084,62.8684,2048
17.21,36.4255,24.3033,63.6169,2560
17.23,36.3125,24.2542,63.1561,2048
17.25,36.4066,24.1558,63.0410,2048
17.27,36.3023,24.1558,63.3864,2048
17.29,36.3521,24.0576,62.9259,2048
17.31,36.3347,24.2542,64.0207,2048
17.33,36.4363,24.0084,63.6169,2048
17.35,36.1961,23.5179,62.5237,2048
17.37,36.1943,24.3525,63.1561,2048
17.39,32.4519,23.5669,61.8354,2048
17.41,32.5246,24.1067,61.1487,2048
17.43,32.7681,23.8612,62.7535,2048
17.45,37.4788,23.8612,62.8684,2048
17.47,37.0877,24.2542,62.6385,2048
17.49,36.0934,24.1067,64.2517,2048
17.51,36.1507,24.3033,63.7899,2048
17.53,36.7033,24.3525,62.9835,2048
17.55,36.8584,24.6479,62.0646,2048
17.57,37.0999,24.0084,63.0410,2048
17.60,36.7820,24.0576,62.4088,2048
17.62,37.1855,24.1558,62.9259,2048
17.64,36.7762,24.3033,62.9835,2048
17.66,37.0531,24.3525,63.1561,2048
17.68,34.8286,24.0084,62.4662,2048
17.70,33.4262,23.5179,61.2059,2048
17.72,33.6607,23.9102,62.2367,2048
17.74,22.1629,2.1645,59.0420,2048
17.76,25.6906,2.5508,31.2002,2048
17.78,26.3797,23.2730,30.9972,2048
17.80,26.5072,2.5553,31.6068,2048
17.82,38.1275,2.3121,61.7781,2048
17.84,33.0201,2.2941,61.2059,2048
17.86,37.4670,2.7461,62.4662,2048
17.88,33.7049,2.3570,61.8927,2048
17.90,34.6966,2.5373,62.0073,2048
17.92,36.5594,2.4830,61.8927,2048
17.94,33.1728,2.6960,62.0646,2048
17.96,37.6762,1.9335,61.8927,2048
17.98,33.0080,2.5689,61.9500,2048
18.00,36.3914,2.4830,61.4918,2048
18.02,34.3285,2.1333,61.7208,2048
18.05,33.6383,2.5327,61.4918,2048
18.07,37.5265,4.3138,61.4918,2048
18.09,32.6699,2.6188,61.2059,2048
18.11,37.4237,2.5282,61.3774,2048
18.13,33.2533,2.3525,61.8927,2048
18.15,35.5551,3.5640,61.3774,2048
18.17,35.0178,2.3659,61.2630,2048
18.19,33.0553,2.5644,61.4346,2048
18.21,38.0125,2.7825,61.6063,2048
18.23,32.1764,2.5508,61.4918,2048
18.25,25.9872,22.7842,31.1495,2048
18.27,26.0569,22.9307,30.8451,2048
18.29,25.8087,2.0887,31.2510,2048
18.31,26.0587,2.5870,31.2510,2048
18.33,26.4491,23.2241,31.2510,2048
18.35,26.4449,23.5669,31.2002,2048
18.37,32.8173,2.3300,61.6063,2048
18.39,17.6472,0.1630,58.4187,2048
18.41,13.3848,0.1477,45.2735,2048
18.43,13.2115,0.0183,44.7892,2048
18.46,23.0303,0.9019,61.2059,2048
18.48,27.3947,1.3130,61.3202,2048
18.50,21.6326,0.0278,59.2690,2048
18.52,31.7116,2.2315,60.0649,2048
18.54,30.5208,2.2091,58.8718,2048
18.56,30.9917,2.3031,58.7585,2048
18.58,31.0059,2.5192,58.5885,2048
18.60,30.0284,2.2315,58.7018,2048
18.62,31.4021,2.5282,60.0080,2048
18.64,29.9034,2.3884,58.4753,2048
18.66,27.5993,2.3615,58.3621,2048
18.68,27.1456,2.6278,56.6134,2048
18.70,29.2775,2.3166,57.4581,2048
18.72,30.3110,2.5825,57.7403,2048
18.74,30.8239,2.3884,58.5885,2048
18.76,30.0802,2.3659,57.9097,2048
18.78,30.3117,2.2136,57.9097,2048
18.80,31.2922,2.2986,57.4581,2048
18.82,28.6413,2.2986,58.0228,2048
18.84,31.3045,2.4876,57.7403,2048
18.86,28.7232,2.4425,57.6274,2048
18.89,30.6699,2.4785,57.4581,2048
18.91,29.1527,2.4109,57.3454,2048
18.93,30.2407,2.1199,59.0420,2048
18.95,29.8672,2.3210,57.5145,1536
18.97,30.0708,2.2091,56.7259,2048
18.99,30.6580,2.5463,57.4017,2048
19.01,27.6697,2.6732,57.6838,2048
19.03,25.4505,22.5402,30.1871,2048
19.05,25.1119,2.3525,30.3894,2048
19.07,25.7328,22.7353,30.6424,2048
19.09,25.7635,22.7353,30.6931,2048
19.11,25.7902,22.3939,30.8958,2048
19.13,26.6675,2.2717,58.3621,2048
19.15,30.5993,4.4630,57.8533,2048
19.17,29.6154,2.4876,59.7235,2048
19.19,30.4107,2.5780,58.5885,2048
19.21,29.8718,2.4830,57.0073,2048
19.23,30.8185,2.3974,58.3621,2048
19.25,29.2974,2.4334,57.6274,2048
19.27,31.2700,2.6233,58.5885,2048
19.29,29.0917,2.1511,57.7403,2048
19.31,31.4788,2.6324,58.8152,2048
19.33,29.3716,2.2717,58.0793,2048
19.35,30.4628,2.3210,58.0228,2048
19.37,30.6309,2.4830,57.7968,2048
19.39,29.5857,2.3570,58.5885,2048
19.41,30.3877,2.4019,57.2326,2048
19.43,30.3274,2.4334,57.5710,2048
19.45,27.2590,2.3210,58.3621,2048
19.47,26.0306,22.8330,31.0480,2048
19.50,26.0976,22.9796,31.3018,2048
19.52,25.8072,2.3839,31.0480,2048
19.54,24.8604,2.2494,30.2882,2048
19.56,24.7299,2.3704,30.3388,2048
19.58,30.3603,2.4560,57.7968,2048
19.60,29.6975,2.4334,57.9097,2048
19.62,31.3135,2.4019,58.1924,2048
19.64,29.4911,2.5463,57.7968,2048
19.66,30.1854,2.2717,59.2690,2048
19.68,29.8928,2.6369,58.6452,2048
19.70,30.1011,2.2538,58.3621,2048
19.72,30.3483,2.4019,57.4017,2048
19.74,30.3166,2.4154,57.2890,2048
19.76,30.3058,2.4650,58.1358,2048
19.78,30.4351,2.4109,58.4753,2048
19.81,29.4623,2.3210,57.2890,2048
19.83,30.2630,2.5147,57.1763,2048
19.85,30.1145,2.4244,57.9662,2048
19.87,28.8247,2.3076,57.8533,2048
19.89,28.8916,2.0265,56.6696,2048
19.91,25.2790,22.1017,30.5412,2560
19.93,25.3540,22.4427,30.2882,1536
19.95,28.7404,2.4605,57.2890,2560
19.97,28.9338,2.3794,56.6696,2048
19.99,30.5701,2.2897,57.4581,2048
20.01,29.1392,2.4109,56.8947,2048
20.03,30.8111,2.2807,57.7968,2048
20.05,28.6870,2.1555,57.4581,2048
20.07,31.1227,2.4695,57.9662,2048
20.09,29.0443,2.4785,57.7403,2048
20.11,26.3994,23.3220,30.9972,2048
20.13,26.4160,23.5179,31.4542,2048
20.16,26.4300,23.3709,31.2002,2048
20.18,26.4888,22.9307,31.6576,2048
20.20,26.3669,2.3615,58.9852,2048
20.22,30.2814,2.2673,57.5710,2048
20.24,31.3747,2.2315,57.9662,2048
20.26,31.1205,2.5599,59.6098,2048
20.28,30.0884,2.4334,58.1358,2048
20.30,31.4008,2.5147,59.4961,2048
20.32,29.8870,2.4740,59.2122,2048
20.34,28.3756,2.7096,58.8152,1536
20.36,24.6221,2.2538,30.5918,2560
20.38,28.8506,2.4650,58.2489,2048
20.40,31.2567,2.5056,57.5145,2048
20.42,28.9346,2.3570,59.0420,2048
20.44,30.5745,2.4470,58.5319,2048
20.46,30.2664,2.4019,57.9662,2048
20.48,30.4043,2.4470,57.9097,2048
20.50,30.2862,2.2315,57.2326,2048
20.52,29.3120,2.7643,58.0793,2048
20.54,27.8906,2.2538,56.7821,2048
20.57,29.9855,2.4244,58.9852,2048
20.59,30.9337,2.6869,58.6452,2048
20.61,30.5257,2.4695,57.7403,2048
20.63,29.8618,2.2270,57.6838,2048
20.65,30.2637,2.4830,57.8533,2048
20.67,30.2206,2.1868,58.4187,2048
20.69,30.6154,2.4740,58.9285,2048
20.71,25.3537,22.2965,29.9850,2048
20.73,27.0103,2.2986,59.2690,2048
20.75,30.6233,2.4425,57.6274,2048
20.77,29.1469,2.3570,57.7403,2048
20.79,30.5950,2.4109,57.4017,2048
20.81,28.9083,2.3435,56.6696,2048
20.83,30.0885,2.3839,58.6452,2048
20.85,30.8814,2.2673,58.1358,2048
20.87,29.8748,2.5825,58.3621,2048
20.89,29.5354,2.2852,59.6098,2048
20.91,30.6686,2.4470,57.1763,2048
20.94,30.0911,2.4379,57.4017,2048
20.96,29.6409,2.4470,56.7821,2048
20.98,30.5315,2.1600,58.1358,2048
21.00,29.9053,2.4740,58.9852,2048
21.02,30.4156,2.3615,58.1924,2048
21.04,30.4616,2.2538,58.0793,2048
21.06,29.5436,2.4154,58.4753,2048
21.08,30.9799,2.2270,57.6838,2048
21.10,28.9375,2.3884,57.1763,2048
21.12,31.5565,2.1823,58.1358,2048
21.14,28.6344,2.3300,57.7403,2048
21.16,31.1541,2.4109,59.3257,2048
21.18,29.1639,2.3300,58.1358,2048
21.20,30.2243,2.3570,58.1358,2560
21.22,29.7145,2.5011,57.2326,2048
21.24,30.3318,2.4650,58.9852,1536
21.26,30.0040,2.6006,57.7403,2048
21.29,29.6137,2.4109,57.0636,2048
21.31,30.7305,2.5101,58.8718,2048
21.33,29.1821,2.2270,57.8533,2048
21.35,30.8706,2.5373,57.7403,2048
21.37,29.1226,2.4470,57.4017,2048
21.39,29.9312,2.2852,57.4017,2560
21.41,30.6092,2.5147,58.1358,2048
21.43,28.4645,2.4109,56.2762,2048
21.45,29.8760,2.2762,58.8718,1536
21.47,29.9470,2.4605,57.4017,2048
21.49,29.9932,2.4064,56.7821,2560
21.51,29.0531,2.6596,56.7821,2048
21.53,30.0294,2.5780,57.8533,2048
21.55,29.4762,2.1823,57.1763,2048
21.57,30.4662,4.1270,57.6274,2048
21.59,28.9444,2.7324,58.4187,2048
21.61,30.4861,2.4334,58.3055,2048
21.64,28.9555,2.3974,56.6134,2048
21.66,29.9540,2.6823,57.1199,2048
21.68,30.0053,2.4740,57.2890,2048
21.70,29.6203,2.6460,58.8152,2048
21.72,30.0041,2.2538,57.5145,2048
21.74,29.2763,2.5101,60.6348,2048
21.76,30.7091,2.3839,57.6274,2048
21.78,28.6862,2.4154,58.8718,2048
21.80,31.0986,2.3839,58.8718,2048
21.82,28.9808,2.4064,58.1358,2048
21.84,30.7984,2.4515,57.5710,2048
21.86,28.6625,2.3300,57.6838,2048
21.88,30.9832,2.2270,58.3055,2048
21.90,28.7523,2.4379,57.8533,2048
21.92,31.3757,2.2717,57.8533,2048
21.94,29.2050,2.5553,57.7403,2048
21.96,30.5357,2.4650,56.5009,2048
21.99,28.6565,2.1734,58.4753,2048
22.01,30.8059,2.2852,57.6838,2048
22.03,29.4392,2.4470,57.2326,2048
22.05,30.9524,2.5373,58.8152,2048
22.07,29.4457,2.4064,58.1358,2048
22.09,28.0506,2.1333,58.8718,2048
22.11,28.8644,23.9102,52.1516,2048
22.13,28.5249,24.2050,47.4373,2048
22.15,28.5611,23.9593,48.1989,2048
22.17,28.4603,23.7140,47.2201,2048
22.19,26.8521,2.7005,48.6352,2048
22.21,22.0453,2.5463,62.4088,2048
22.23,36.9024,24.2542,62.0646,2048
22.25,37.0738,24.1067,62.5237,2048
22.27,36.3466,24.3525,62.6385,2048
22.29,36.0329,24.1067,62.3514,2048
22.31,38.1904,24.3525,61.9500,2048
22.33,36.9122,24.3525,62.7535,2048
22.35,36.7938,23.9102,62.1220,2048
22.37,36.1124,23.8121,63.3288,2048
22.39,36.8431,23.9593,62.0646,2048
22.42,37.0918,24.1067,62.7535,2048
22.44,36.1787,24.0576,62.5811,2048
22.46,36.2715,24.3525,63.0410,2048
22.48,37.9761,24.1558,61.9500,2048
22.50,37.1572,24.1067,62.4662,2048
22.52,36.5959,24.1558,62.2941,2048
22.54,36.3135,24.5002,61.8927,2048
22.56,36.8143,24.2050,62.2367,2048
22.58,37.0967,24.5002,62.9835,2048
22.60,35.9468,24.4017,62.0646,2048
22.62,36.4397,23.6649,62.6385,2048
22.64,37.7665,24.3525,61.8927,2048
22.66,37.2968,24.1558,62.5811,2048
22.68,36.4184,24.0576,62.5237,2048
22.70,36.4149,24.2050,62.7535,2048
22.72,36.7699,24.4017,62.3514,2048
22.74,37.1086,23.5179,62.9835,2048
22.76,35.9664,24.2050,63.0410,2048
22.78,36.4658,24.5002,62.9259,2048
22.80,37.7712,24.1067,62.1220,2048
22.82,37.3196,24.3033,62.4662,2048
22.84,36.4707,24.0576,62.7535,2048
22.86,36.2107,24.3525,62.1220,2048
22.88,36.9655,24.3033,62.8684,2048
22.90,36.8825,24.3525,62.9259,2048
22.93,36.2091,24.1558,62.5237,2048
22.95,36.4670,24.1558,62.6385,2048
22.97,37.7917,23.1752,63.2136,2048
22.99,37.2833,23.8121,62.8684,2048
23.01,36.5572,23.9102,62.8110,2048
23.03,36.0568,24.5002,62.5237,2048
23.05,37.2097,24.3033,63.4440,2048
23.07,36.7174,24.4017,63.0985,2048
23.09,36.5956,23.5179,64.9240,2048
23.11,35.6927,23.9102,65.6796,2048
23.13,37.9898,23.8612,62.6385,2048
23.15,37.5054,24.0084,62.5237,2048
23.17,38.0189,24.4509,62.2941,2048
23.19,37.5004,24.2542,62.5811,2048
23.21,38.0370,24.0576,62.5811,2048
23.23,37.5307,23.6649,62.8684,2048
23.25,37.9793,23.8612,63.0410,2048
23.27,37.5830,24.1067,62.4662,2048
23.29,37.6115,24.0576,62.9835,2048
23.32,37.4623,23.9593,63.0985,2048
23.34,36.5627,24.0084,62.9259,2048
23.36,37.7141,23.9102,62.6960,2048
23.38,37.8123,24.4509,63.0410,2048
23.40,37.7190,24.0084,62.7535,2048
23.42,37.7724,24.0576,62.4662,2048
23.44,37.7183,24.4017,62.2941,2560
23.46,36.5689,24.0576,63.0985,2048
23.48,37.6904,23.6649,63.0985,2048
23.50,37.8098,23.4199,62.6385,2048
23.52,37.2623,24.2542,62.5811,1536
23.54,38.0839,24.4509,62.9835,2560
23.56,37.7734,24.3033,62.3514,2048
23.59,35.9494,23.9593,62.6385,2048
23.61,37.8294,23.7140,62.6385,2048
23.63,37.6754,24.1067,62.5237,2048
23.65,37.8737,24.3525,62.7535,2048
23.67,37.6189,24.1067,62.6385,2048
23.69,37.9158,24.3525,62.5237,2048
23.71,36.1812,24.0576,62.5811,2048
23.73,37.6185,24.1558,62.6385,2048
23.75,37.4947,24.0084,63.7899,2048
23.77,38.0091,24.0576,62.6960,2048
23.79,37.5146,24.3033,62.5237,2048
23.81,38.0454,23.8121,63.0410,2048
23.83,37.5158,24.2542,62.4088,2048
23.85,38.0169,23.9593,62.8684,2048
23.87,37.5374,24.2542,62.9259,2048
23.89,33.3740,24.0576,63.2712,2048
23.91,35.0638,24.0084,61.6063,2048
23.93,35.5138,24.1067,64.3672,2048
23.96,31.1074,24.0576,62.2941,2048
23.98,35.3519,23.7630,63.3864,2048
24.00,35.0944,23.7630,63.7899,2048
24.02,33.5268,23.5669,62.8684,2048
24.04,32.9508,24.0084,62.8110,2048
24.06,35.3837,23.7140,63.7322,2048
24.08,35.1503,24.1067,63.7899,2048
24.10,32.1676,24.0084,64.0784,2048
24.12,35.0513,24.3033,62.6385,2048
24.14,35.1954,24.0084,63.6745,2048
24.16,33.5368,24.0576,64.2517,2048
24.18,33.1451,23.9102,62.3514,2048
24.20,33.5608,24.1067,62.4662,2048
24.22,33.1419,23.6649,62.2367,2048
24.24,35.3475,23.8121,63.6169,2048
24.26,35.1086,24.1558,63.0985,2048
24.28,31.8691,23.7140,63.0985,2048
24.30,34.5839,23.4689,63.6169,2048
24.33,35.3980,23.9593,63.9052,2048
24.35,33.6874,24.1558,64.0784,2048
24.37,32.8748,23.9102,63.0410,2048
24.39,35.0746,24.0084,62.6960,2048
24.41,35.5265,24.2542,63.5016,2048
24.43,32.3210,24.1558,63.6745,2048
24.45,36.1906,23.9102,62.8684,2048
24.47,35.2719,23.4199,62.6385,2048
24.49,35.9956,24.1558,63.0410,2048
24.51,34.0288,24.2050,63.8475,2048
24.53,33.6200,23.6159,63.8475,2048
24.55,35.7585,24.3525,63.9052,2048
24.57,35.9611,24.3033,63.5592,2048
24.59,31.5158,24.1558,62.0073,2048
24.61,35.7124,24.1558,63.1561,2048
24.63,35.8212,23.7140,63.9052,2048
24.65,33.8776,24.3033,63.3864,2048
24.68,36.0012,23.3220,62.6385,2560
24.70,34.9844,24.2542,63.7322,2048
24.72,35.7525,24.1067,64.3095,2048
24.74,34.3303,24.2050,63.7322,2048
24.76,32.8436,23.7140,63.8475,2048
24.78,35.8635,24.0576,63.7899,2048
24.80,35.8779,24.3525,64.0207,2048
24.82,32.6011,24.2050,62.8684,2048
24.84,34.7385,23.9102,63.9630,2048
24.86,35.7459,24.3525,62.9835,2048
24.88,34.5588,24.3033,63.0985,2048
24.90,35.5734,24.5002,62.1220,2048
24.92,34.7754,24.1067,62.8110,2048
24.94,35.5877,24.2050,63.4440,2048
24.96,36.0325,24.3033,63.3864,2048
24.98,33.4992,24.2050,63.4440,2048
25.01,33.6553,23.9102,63.3864,2048
25.03,35.6510,24.2050,64.1362,2048
25.05,36.0365,24.1558,63.9630,2048
25.07,31.4153,24.0576,63.3864,2048
25.09,35.8253,24.3033,63.3864,2048
25.11,36.4743,24.3033,67.1912,2048
25.13,33.9034,23.6649,62.2941,2048
25.15,37.0990,24.3525,63.1561,2048
25.17,33.9492,23.7630,62.5237,2048
25.19,35.7276,23.8612,63.7322,2048
25.21,35.5153,24.2542,62.2941,2048
25.23,31.6525,24.0084,62.5811,2048
25.25,35.8143,24.3525,63.5016,2048
25.27,35.8249,23.6649,64.4250,2048
25.29,33.4330,24.4017,63.4440,2048
25.31,33.7696,24.0576,63.2136,2048
25.33,35.7623,24.3033,63.0410,2048
25.35,35.7595,23.9102,63.7322,2048
25.37,33.3700,24.1558,62.6385,2048
25.40,35.7622,24.0084,63.0410,2048
25.42,35.6302,24.1558,62.7535,2048
25.44,36.0853,24.0084,62.8684,2048
25.46,33.2111,23.9593,62.5237,2048
25.48,33.9600,23.8121,63.6745,2048
25.50,35.6478,24.0084,62.0646,2048
25.52,35.2938,23.8121,63.2712,2048
25.54,31.8654,24.0576,61.7781,2048
25.56,35.9681,24.2050,62.9835,2048
25.58,35.7140,24.3033,62.5811,2048
25.60,33.5738,24.3525,62.6960,2048
25.62,36.8990,23.7630,62.0646,2048
25.64,34.4564,23.5669,62.9259,2048
25.66,35.7183,23.9102,62.5237,2048
25.68,34.8656,23.7630,63.1561,2048
25.70,32.3979,24.0576,62.8684,2048
25.72,35.9335,24.3033,63.0410,2048
25.74,35.7915,24.2050,63.9630,2048
25.76,33.0889,24.3525,62.5811,2048
25.78,34.1409,23.9102,63.5592,2048
25.81,35.8076,23.7140,63.1561,2048
25.83,34.9372,24.1067,63.7899,2048
25.85,34.8125,24.0576,62.1793,2048
25.87,35.0940,24.0576,62.5237,2048
25.89,35.6978,24.6479,62.7535,2048
25.91,35.9446,24.0084,63.6745,2048
25.93,32.9867,23.7630,63.3288,2048
25.95,35.3887,23.9102,62.4088,2048
25.97,36.1814,24.1067,63.6169,2048
25.99,34.9883,24.5002,62.6960,2048
26.01,32.8645,24.2542,61.8927,2048
26.03,36.5915,24.3033,62.2367,2048
