ax,ay,az,gx,gy,gz,temp,hum,pres,class
-579414.0,-509980.0,9973351.0,-2663.0,10652.0,-5326.0,19770000.0,57010000.0,100957000.0,1
1375510.0,-11971.0,9887157.0,3728.0,-14381.0,-1065.0,19770000.0,57010000.0,100957000.0,1
603357.0,-197527.0,10073910.0,0.0,-2663.0,-4261.0,19770000.0,57010000.0,100957000.0,1
-336395.0,-408223.0,9918283.0,-1065.0,8522.0,-3195.0,19770000.0,57010000.0,100957000.0,1
1562264.0,100559.0,9962577.0,3195.0,-17044.0,-532.0,19770000.0,57010000.0,100957000.0,1
254990.0,-326818.0,9964971.0,-3195.0,1597.0,-2663.0,19770000.0,57010000.0,100957000.0,1
-140065.0,-257384.0,9939831.0,-532.0,1597.0,-2130.0,19770000.0,57010000.0,100957000.0,1
1547898.0,128093.0,10012856.0,3728.0,-16512.0,-1597.0,19770000.0,57010000.0,100957000.0,1
-232244.0,-290904.0,9993702.0,-2130.0,7457.0,-4793.0,19770000.0,57010000.0,100957000.0,1
99362.0,-63448.0,10048771.0,-1065.0,-4793.0,-1597.0,19770000.0,57010000.0,100957000.0,1
1503604.0,74222.0,10083488.0,1065.0,-17577.0,-1065.0,19770000.0,57010000.0,100957000.0,1
-587794.0,-408223.0,10012856.0,-3728.0,10120.0,-5326.0,19770000.0,57010000.0,100957000.0,1
899050.0,-43096.0,9957788.0,2130.0,-8522.0,-1065.0,19770000.0,57010000.0,100957000.0,1
1124111.0,-104150.0,10131373.0,1065.0,-8522.0,-2130.0,19770000.0,57010000.0,100957000.0,1
-662016.0,-435758.0,9927860.0,-1597.0,7989.0,-3728.0,19770000.0,57010000.0,100957000.0,1
1240234.0,-51476.0,9935042.0,532.0,-12783.0,-1597.0,19770000.0,57010000.0,100957000.0,1
718282.0,-259778.0,10071516.0,-2663.0,-7457.0,-3195.0,19770000.0,57010000.0,100957000.0,1
-428575.0,-397449.0,9967365.0,-2130.0,6391.0,-2130.0,19770000.0,57010000.0,100957000.0,1
1593389.0,116122.0,9966168.0,3728.0,-17044.0,-1065.0,19770000.0,57010000.0,100957000.0,1
195133.0,-287312.0,9968562.0,-2663.0,1597.0,-5326.0,19770000.0,57010000.0,100957000.0,1
-62251.0,-275341.0,9939831.0,0.0,3728.0,-3728.0,19770000.0,57010000.0,100957000.0,1
1490436.0,155627.0,10015251.0,2663.0,-16512.0,-1065.0,19770000.0,57010000.0,100957000.0,1
-84996.0,-386675.0,9976942.0,-3728.0,4261.0,-3728.0,19770000.0,57010000.0,100957000.0,1
122108.0,-63448.0,10021236.0,0.0,-2130.0,-1597.0,19770000.0,57010000.0,100957000.0,1
1485647.0,53871.0,10071516.0,1065.0,-15979.0,-2130.0,19780000.0,57014000.0,100957000.0,1
-525543.0,-365126.0,9992505.0,-2663.0,9587.0,-4261.0,19780000.0,57014000.0,100957000.0,1
627299.0,33519.0,10030813.0,3728.0,-8522.0,-1597.0,19780000.0,57014000.0,100957000.0,1
1260585.0,-101756.0,10083488.0,-1065.0,-11718.0,-3195.0,19780000.0,57014000.0,100957000.0,1
-683565.0,-445335.0,9962577.0,-5326.0,7989.0,-4793.0,19780000.0,57014000.0,100957000.0,1
1166011.0,-13168.0,9963774.0,1597.0,-13848.0,-532.0,19780000.0,57014000.0,100957000.0,1
822433.0,-278933.0,10081093.0,0.0,-5859.0,-3195.0,19780000.0,57014000.0,100957000.0,1
-508783.0,-428575.0,9992505.0,-2663.0,8522.0,-5326.0,19780000.0,57014000.0,100957000.0,1
1600572.0,84996.0,9943422.0,2663.0,-15446.0,0.0,19780000.0,57014000.0,100957000.0,1
347169.0,-296890.0,9979337.0,-1597.0,-532.0,-4261.0,19780000.0,57014000.0,100957000.0,1
-129290.0,-298087.0,9924268.0,-1597.0,3728.0,-3195.0,19780000.0,57014000.0,100957000.0,1
1619726.0,120910.0,9955394.0,2663.0,-18642.0,0.0,19780000.0,57014000.0,100957000.0,1
-132882.0,-371112.0,9956591.0,-3728.0,3728.0,-4793.0,19780000.0,57014000.0,100957000.0,1
114925.0,-32322.0,9992505.0,532.0,-2663.0,-1597.0,19780000.0,57014000.0,100957000.0,1
1449733.0,51476.0,10042785.0,2663.0,-15979.0,-1597.0,19780000.0,57014000.0,100957000.0,1
-386675.0,-296890.0,10036799.0,-2663.0,7989.0,-4261.0,19780000.0,57014000.0,100957000.0,1
379492.0,-21548.0,10066728.0,-532.0,-6391.0,-2663.0,19780000.0,57014000.0,100957000.0,1
1381496.0,-25139.0,10094262.0,532.0,-13848.0,-2130.0,19780000.0,57014000.0,100957000.0,1
1381496.0,-25139.0,10094262.0,532.0,-13848.0,-2130.0,19780000.0,57014000.0,100957000.0,1
-633285.0,-409420.0,9974548.0,-3728.0,11718.0,-4793.0,19780000.0,57014000.0,100957000.0,1
1102563.0,-52674.0,10003279.0,1597.0,-13316.0,-532.0,19780000.0,57014000.0,100957000.0,1
912218.0,-235836.0,10059545.0,-1597.0,-6391.0,-2663.0,19780000.0,57014000.0,100957000.0,1
-526740.0,-428575.0,9958985.0,-2663.0,7989.0,-3195.0,19780000.0,57014000.0,100957000.0,1
1460507.0,22745.0,9964971.0,2663.0,-15446.0,-1065.0,19780000.0,57014000.0,100957000.0,1
477657.0,-243018.0,10003279.0,-2130.0,-3728.0,-3728.0,19780000.0,57014000.0,100957000.0,1
-263370.0,-326818.0,9925465.0,-1597.0,4793.0,-3728.0,19780000.0,57014000.0,100957000.0,1
1741834.0,95770.0,9957788.0,3728.0,-17044.0,-2130.0,19780000.0,57014000.0,100957000.0,1
-123305.0,-347169.0,9982928.0,-3195.0,6391.0,-5326.0,19780000.0,57014000.0,100957000.0,1
33519.0,-55068.0,10005674.0,1065.0,532.0,-2663.0,19780000.0,57014000.0,100957000.0,1
1468887.0,112530.0,10055953.0,1065.0,-15446.0,-2130.0,19780000.0,57014000.0,100957000.0,1
-301678.0,-367521.0,10009265.0,-5326.0,5859.0,-5859.0,19780000.0,57014000.0,100957000.0,1
366324.0,-56265.0,10032011.0,0.0,-4793.0,-1597.0,19780000.0,57014000.0,100957000.0,1
1338399.0,10774.0,10076305.0,2663.0,-13848.0,-2130.0,19780000.0,57014000.0,100957000.0,1
-551880.0,-377098.0,9980534.0,-3195.0,10652.0,-3728.0,19780000.0,57014000.0,100957000.0,1
855953.0,-39505.0,9949408.0,2130.0,-11718.0,532.0,19780000.0,57014000.0,100957000.0,1
1063057.0,-181964.0,10032011.0,0.0,-9055.0,-3195.0,19780000.0,57014000.0,100957000.0,1
-584203.0,-434560.0,9987717.0,-3728.0,10120.0,-3728.0,19780000.0,57014000.0,100957000.0,1
1355159.0,1197.0,9970957.0,2663.0,-15979.0,-1597.0,19780000.0,57014000.0,100957000.0,1
644059.0,-280130.0,10051165.0,-1597.0,-4261.0,-3728.0,19780000.0,57014000.0,100957000.0,1
-434560.0,-373506.0,9917085.0,-1597.0,6924.0,-3728.0,19780000.0,57014000.0,100957000.0,1
1702329.0,175979.0,9944620.0,4261.0,-18110.0,-1597.0,19780000.0,57014000.0,100957000.0,1
144853.0,-313649.0,9964971.0,-2130.0,2130.0,-4261.0,19780000.0,57014000.0,100957000.0,1
-156824.0,-227456.0,9988914.0,-1597.0,0.0,-2663.0,19780000.0,57014000.0,100957000.0,1
1649655.0,82602.0,9950605.0,3195.0,-19175.0,-2130.0,19780000.0,57014000.0,100957000.0,1
-356746.0,-355549.0,10020039.0,-2130.0,8522.0,-5859.0,19780000.0,57014000.0,100957000.0,1
359141.0,38308.0,10055953.0,1597.0,-3728.0,-3195.0,19780000.0,57014000.0,100957000.0,1
1265374.0,39505.0,10076305.0,1597.0,-14381.0,-2130.0,19780000.0,57014000.0,100957000.0,1
-495614.0,-300481.0,10040391.0,-4261.0,8522.0,-4261.0,19780000.0,57014000.0,100957000.0,1
726662.0,-75419.0,9998491.0,532.0,-7457.0,-532.0,19780000.0,57014000.0,100957000.0,1
1109746.0,-152036.0,10073910.0,0.0,-10652.0,-3728.0,19780000.0,57014000.0,100957000.0,1
-568640.0,-439349.0,9990111.0,-2130.0,10652.0,-4261.0,19780000.0,57014000.0,100957000.0,1
1231854.0,-23942.0,9920677.0,2130.0,-13316.0,0.0,19780000.0,57014000.0,100957000.0,1
743422.0,-275341.0,10077502.0,-1065.0,-3195.0,-3195.0,19780000.0,57014000.0,100957000.0,1
-411815.0,-369915.0,9962577.0,-1065.0,6391.0,-2663.0,19780000.0,57014000.0,100957000.0,1
1541912.0,45491.0,9897931.0,3728.0,-15979.0,0.0,19780000.0,57014000.0,100957000.0,1
365126.0,-254990.0,10046376.0,-3728.0,0.0,-3195.0,19780000.0,57014000.0,100957000.0,1
-210696.0,-256187.0,9908705.0,-2130.0,2663.0,-2130.0,19780000.0,57014000.0,100957000.0,1
1720286.0,104150.0,9964971.0,3728.0,-18642.0,-1597.0,19780000.0,57014000.0,100957000.0,1
-342381.0,-334001.0,9993702.0,-2130.0,7989.0,-4793.0,19780000.0,57014000.0,100957000.0,1
147247.0,-3591.0,10034405.0,2130.0,-3728.0,-1597.0,19780000.0,57014000.0,100957000.0,1
1465296.0,58659.0,10067925.0,2130.0,-14914.0,-2663.0,19780000.0,57014000.0,100957000.0,1
-596174.0,-314847.0,10035602.0,-3728.0,7457.0,-5326.0,19780000.0,57014000.0,100957000.0,1
712296.0,-67039.0,10033208.0,1065.0,-9587.0,-1597.0,19780000.0,57014000.0,100957000.0,1
1218685.0,-59856.0,10081093.0,-532.0,-12250.0,-2130.0,19780000.0,57014000.0,100957000.0,1
-681171.0,-470474.0,10002082.0,-4261.0,10120.0,-4793.0,19780000.0,57014000.0,100957000.0,1
1241431.0,-79011.0,9906311.0,4793.0,-14914.0,-1065.0,19780000.0,57014000.0,100957000.0,1
800884.0,-152036.0,10077502.0,-1065.0,-6391.0,-4793.0,19780000.0,57014000.0,100957000.0,1
-453715.0,-374703.0,9962577.0,-3728.0,6924.0,-4261.0,19780000.0,57014000.0,100957000.0,1
1434170.0,13168.0,9970957.0,1065.0,-16512.0,-2130.0,19780000.0,57014000.0,100957000.0,1
445335.0,-270553.0,10005674.0,-1597.0,532.0,-4261.0,19780000.0,57014000.0,100957000.0,1
-184359.0,-317241.0,9923071.0,1065.0,3728.0,-1597.0,19780000.0,57014000.0,100957000.0,1
1631698.0,129290.0,9974548.0,4793.0,-16512.0,-532.0,19780000.0,57014000.0,100957000.0,1
-68236.0,-328015.0,9975745.0,-3728.0,4261.0,-5859.0,19780000.0,57014000.0,100957000.0,1
-75419.0,-113728.0,9992505.0,-1597.0,-1597.0,-2130.0,19780000.0,57014000.0,100957000.0,1
1620923.0,75419.0,10079896.0,1597.0,-16512.0,-1065.0,19780000.0,57014000.0,100957000.0,1
-474066.0,-351958.0,10029616.0,-3728.0,10120.0,-5326.0,19780000.0,57014000.0,100957000.0,1
538711.0,-23942.0,9961380.0,2663.0,-4793.0,-2663.0,19780000.0,57014000.0,100957000.0,1
1261782.0,-1197.0,10133767.0,2130.0,-11718.0,-1597.0,19780000.0,57014000.0,100957000.0,1
-556668.0,-347169.0,9991308.0,-2130.0,9587.0,-4261.0,19780000.0,57014000.0,100957000.0,1
943344.0,-100559.0,9937437.0,1597.0,-11718.0,-1597.0,19780000.0,57014000.0,100957000.0,1
870318.0,-243018.0,10030813.0,-532.0,-9055.0,-4261.0,19780000.0,57014000.0,100957000.0,1
-484840.0,-409420.0,9967365.0,-2130.0,9055.0,-3728.0,19780000.0,57014000.0,100957000.0,1
1405439.0,50279.0,9970957.0,2130.0,-16512.0,-1597.0,19780000.0,57014000.0,100957000.0,1
488432.0,-274144.0,10037996.0,-2663.0,-2663.0,-4261.0,19780000.0,57014000.0,100957000.0,1
-240624.0,-381886.0,9903917.0,-1065.0,5326.0,-2663.0,19780000.0,57014000.0,100957000.0,1
1569447.0,105348.0,9980534.0,4261.0,-18110.0,-1065.0,19780000.0,57014000.0,100957000.0,1
193936.0,-319635.0,9949408.0,-1065.0,1597.0,-3728.0,19780000.0,57014000.0,100957000.0,1
-119713.0,-155627.0,9958985.0,532.0,2130.0,-1597.0,19780000.0,57014000.0,100957000.0,1
1607755.0,118516.0,10012856.0,1065.0,-17044.0,-2663.0,19780000.0,57014000.0,100957000.0,1
-313649.0,-414209.0,10009265.0,-4261.0,5859.0,-5326.0,19780000.0,57014000.0,100957000.0,1
288510.0,-14365.0,10046376.0,2130.0,-4793.0,-532.0,19780000.0,57014000.0,100957000.0,1
1379102.0,57462.0,10093065.0,2663.0,-13316.0,-3195.0,19780000.0,57014000.0,100957000.0,1
-541106.0,-328015.0,10024828.0,-2130.0,7989.0,-4261.0,19780000.0,57014000.0,100957000.0,1
810461.0,-17957.0,9988914.0,-532.0,-10652.0,-1597.0,19780000.0,57014000.0,100957000.0,1
1092986.0,-180767.0,10096656.0,-532.0,-12783.0,-2663.0,19780000.0,57014000.0,100957000.0,1
-617722.0,-535120.0,9963774.0,-2130.0,10652.0,-3728.0,19780000.0,57014000.0,100957000.0,1
1367130.0,7182.0,9930254.0,5326.0,-13316.0,-532.0,19780000.0,57014000.0,100957000.0,1
585400.0,-202316.0,10055953.0,532.0,-1597.0,-4261.0,19780000.0,57014000.0,100957000.0,1
-349564.0,-336395.0,9925465.0,-2130.0,6391.0,-4261.0,19780000.0,57014000.0,100957000.0,1
1544307.0,50279.0,9976942.0,1065.0,-17577.0,-2130.0,19780000.0,57014000.0,100957000.0,1
310058.0,-361535.0,9976942.0,-2663.0,1597.0,-3728.0,19780000.0,57008000.0,100957000.0,1
-116122.0,-232244.0,9923071.0,1065.0,3195.0,-1597.0,19780000.0,57008000.0,100957000.0,1
1497618.0,147247.0,10020039.0,5326.0,-16512.0,-1065.0,19780000.0,57008000.0,100957000.0,1
-156824.0,-300481.0,9986519.0,-2130.0,6924.0,-4793.0,19780000.0,57008000.0,100957000.0,1
65842.0,-52674.0,10047573.0,-1597.0,-3195.0,-1597.0,19780000.0,57008000.0,100957000.0,1
1501210.0,32322.0,10058348.0,-1065.0,-16512.0,-1065.0,19780000.0,57008000.0,100957000.0,1
-544697.0,-361535.0,10009265.0,-3195.0,9587.0,-4261.0,19780000.0,57008000.0,100957000.0,1
737436.0,-14365.0,10010462.0,3728.0,-8522.0,-1597.0,19780000.0,57008000.0,100957000.0,1
1231854.0,-101756.0,10091867.0,1065.0,-10120.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-677579.0,-423786.0,9967365.0,-2130.0,8522.0,-3195.0,19780000.0,57008000.0,100957000.0,1
1213897.0,-43096.0,9923071.0,2663.0,-13848.0,-1597.0,19780000.0,57008000.0,100957000.0,1
768562.0,-250201.0,10073910.0,0.0,-7457.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-452517.0,-372309.0,9992505.0,-2130.0,7457.0,-3195.0,19780000.0,57008000.0,100957000.0,1
1550292.0,105348.0,9930254.0,3195.0,-14914.0,0.0,19780000.0,57008000.0,100957000.0,1
290904.0,-305270.0,9975745.0,-3195.0,1065.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-118516.0,-318438.0,9947014.0,-1065.0,4261.0,-3195.0,19780000.0,57008000.0,100957000.0,1
1549095.0,132882.0,9979337.0,4793.0,-15979.0,-1065.0,19780000.0,57008000.0,100957000.0,1
-80208.0,-334001.0,9987717.0,-2663.0,3728.0,-3728.0,19780000.0,57008000.0,100957000.0,1
74222.0,-61054.0,10037996.0,-1065.0,-2130.0,-2130.0,19780000.0,57008000.0,100957000.0,1
1519167.0,10774.0,10063136.0,532.0,-16512.0,-1597.0,19780000.0,57008000.0,100957000.0,1
-518360.0,-355549.0,10028419.0,-3195.0,10652.0,-5326.0,19780000.0,57008000.0,100957000.0,1
574625.0,61054.0,10020039.0,3728.0,-8522.0,-532.0,19780000.0,57008000.0,100957000.0,1
1295302.0,-32322.0,10115810.0,532.0,-10120.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-658425.0,-416603.0,9981731.0,-4793.0,9587.0,-4793.0,19780000.0,57008000.0,100957000.0,1
-658425.0,-416603.0,9981731.0,-4793.0,9587.0,-4793.0,19780000.0,57008000.0,100957000.0,1
1052283.0,-32322.0,9966168.0,1597.0,-13316.0,-532.0,19780000.0,57008000.0,100957000.0,1
922992.0,-283721.0,10079896.0,-1597.0,-7457.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-584203.0,-432166.0,9979337.0,-2130.0,8522.0,-3195.0,19780000.0,57008000.0,100957000.0,1
1579024.0,56265.0,9943422.0,2130.0,-14914.0,-532.0,19780000.0,57008000.0,100957000.0,1
374703.0,-246610.0,9985322.0,-2130.0,0.0,-5326.0,19780000.0,57008000.0,100957000.0,1
-215484.0,-277735.0,9935042.0,-2663.0,4261.0,-3728.0,19780000.0,57008000.0,100957000.0,1
1647261.0,41899.0,9925465.0,1065.0,-18642.0,-1597.0,19780000.0,57008000.0,100957000.0,1
-35914.0,-350761.0,9972154.0,-2130.0,2130.0,-2663.0,19780000.0,57008000.0,100957000.0,1
53871.0,-63448.0,10005674.0,532.0,1597.0,-2663.0,19780000.0,57008000.0,100957000.0,1
1443747.0,62251.0,10006871.0,1597.0,-15446.0,-2663.0,19780000.0,57008000.0,100957000.0,1
-372309.0,-260975.0,10022434.0,-5326.0,7457.0,-5859.0,19780000.0,57008000.0,100957000.0,1
336395.0,-81405.0,10053559.0,-1597.0,-3728.0,-1065.0,19780000.0,57008000.0,100957000.0,1
1362342.0,-41899.0,10109825.0,1065.0,-13316.0,-1597.0,19780000.0,57008000.0,100957000.0,1
-549486.0,-348366.0,10005674.0,-2130.0,11718.0,-3728.0,19780000.0,57008000.0,100957000.0,1
930175.0,-33519.0,9953000.0,3195.0,-11718.0,-1597.0,19780000.0,57008000.0,100957000.0,1
990032.0,-192739.0,10047573.0,-1065.0,-8522.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-543500.0,-448926.0,9982928.0,-5326.0,9055.0,-3728.0,19780000.0,57008000.0,100957000.0,1
1432973.0,-59856.0,9921874.0,2663.0,-14914.0,-1065.0,19780000.0,57008000.0,100957000.0,1
512374.0,-229850.0,10055953.0,1597.0,-2663.0,-4261.0,19780000.0,57008000.0,100957000.0,1
-328015.0,-241821.0,9902720.0,-532.0,6391.0,-2130.0,19780000.0,57008000.0,100957000.0,1
1750214.0,68236.0,9960182.0,1065.0,-16512.0,-2130.0,19780000.0,57008000.0,100957000.0,1
-13168.0,-356746.0,9968562.0,-4793.0,2130.0,-5326.0,19780000.0,57008000.0,100957000.0,1
-37111.0,-175979.0,9992505.0,0.0,532.0,-2130.0,19780000.0,57008000.0,100957000.0,1
1527547.0,79011.0,9994899.0,3728.0,-14914.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-361535.0,-263370.0,10010462.0,-1597.0,7989.0,-5326.0,19780000.0,57008000.0,100957000.0,1
320832.0,-28731.0,10053559.0,0.0,-5859.0,-2663.0,19780000.0,57008000.0,100957000.0,1
1370722.0,7182.0,10077502.0,-1597.0,-15979.0,-2130.0,19780000.0,57008000.0,100957000.0,1
-588991.0,-457306.0,10002082.0,-4793.0,10652.0,-3728.0,19780000.0,57008000.0,100957000.0,1
964892.0,-63448.0,9968562.0,5859.0,-11185.0,-532.0,19780000.0,57008000.0,100957000.0,1
990032.0,-87391.0,10099050.0,1597.0,-7457.0,-4261.0,19780000.0,57008000.0,100957000.0,1
-517163.0,-391463.0,9961380.0,-3195.0,7457.0,-5326.0,19780000.0,57008000.0,100957000.0,1
1245022.0,-62251.0,9949408.0,1065.0,-14381.0,-1065.0,19780000.0,57008000.0,100957000.0,1
699128.0,-247807.0,10075108.0,-2663.0,-3728.0,-3728.0,19780000.0,57008000.0,100957000.0,1
-409420.0,-429772.0,9906311.0,-1597.0,8522.0,-4793.0,19780000.0,57008000.0,100957000.0,1
1656838.0,130487.0,9954197.0,4261.0,-16512.0,-1065.0,19780000.0,57008000.0,100957000.0,1
228653.0,-272947.0,9947014.0,-1597.0,2663.0,-4793.0,19780000.0,57008000.0,100957000.0,1
-215484.0,-227456.0,9936240.0,-1597.0,2130.0,-3728.0,19780000.0,57008000.0,100957000.0,1
1654443.0,105348.0,10011659.0,1065.0,-18110.0,-1065.0,19780000.0,57008000.0,100957000.0,1
-298087.0,-369915.0,10024828.0,-3195.0,6924.0,-3728.0,19780000.0,57008000.0,100957000.0,1
300481.0,-25139.0,10036799.0,1597.0,-3195.0,-1065.0,19780000.0,57008000.0,100957000.0,1
1359948.0,29928.0,10106233.0,3195.0,-14381.0,-1597.0,19780000.0,57008000.0,100957000.0,1
-566245.0,-310058.0,10009265.0,-3195.0,10120.0,-4261.0,19780000.0,57008000.0,100957000.0,1
797293.0,-53871.0,9990111.0,532.0,-9055.0,-2130.0,19780000.0,57008000.0,100957000.0,1
1046298.0,-143656.0,10094262.0,-532.0,-10120.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-554274.0,-490826.0,9960182.0,-2663.0,9587.0,-4793.0,19780000.0,57008000.0,100957000.0,1
1272557.0,4788.0,9925465.0,4793.0,-15446.0,-1597.0,19780000.0,57008000.0,100957000.0,1
666805.0,-232244.0,10075108.0,-2663.0,-3195.0,-2663.0,19780000.0,57008000.0,100957000.0,1
-343578.0,-398646.0,9937437.0,-2130.0,5859.0,-3195.0,19780000.0,57008000.0,100957000.0,1
1564658.0,52674.0,9943422.0,2663.0,-15979.0,-1597.0,19780000.0,57008000.0,100957000.0,1
313649.0,-311255.0,10008068.0,0.0,1597.0,-4793.0,19780000.0,57008000.0,100957000.0,1
-150839.0,-158022.0,9905114.0,2130.0,1065.0,-2130.0,19780000.0,57008000.0,100957000.0,1
1619726.0,87391.0,9997294.0,0.0,-16512.0,-1065.0,19780000.0,57008000.0,100957000.0,1
-231047.0,-421392.0,9999688.0,-6924.0,5859.0,-5326.0,19780000.0,57008000.0,100957000.0,1
171190.0,-40702.0,10023631.0,0.0,-2663.0,-1065.0,19780000.0,57008000.0,100957000.0,1
1432973.0,70631.0,10100247.0,5326.0,-12783.0,-2130.0,19780000.0,57008000.0,100957000.0,1
-584203.0,-271750.0,10030813.0,-532.0,7989.0,-3728.0,19780000.0,57008000.0,100957000.0,1
701522.0,-32322.0,10018842.0,-1065.0,-9055.0,-1597.0,19780000.0,57008000.0,100957000.0,1
1233051.0,-102953.0,10111022.0,-2663.0,-12783.0,-1597.0,19780000.0,57008000.0,100957000.0,1
-671594.0,-541106.0,9986519.0,-2663.0,11718.0,-3195.0,19780000.0,57008000.0,100957000.0,1
1336005.0,-37111.0,9907508.0,6391.0,-13316.0,-1065.0,19780000.0,57008000.0,100957000.0,1
683565.0,-159219.0,10066728.0,1597.0,-2130.0,-5326.0,19780000.0,57008000.0,100957000.0,1
-403435.0,-359141.0,9958985.0,-2130.0,6391.0,-5326.0,19780000.0,57008000.0,100957000.0,1
1497618.0,58659.0,9948211.0,532.0,-17044.0,-1597.0,19780000.0,57008000.0,100957000.0,1
373506.0,-330409.0,9985322.0,-4261.0,532.0,-4261.0,19780000.0,57008000.0,100957000.0,1
-143656.0,-310058.0,9921874.0,532.0,5859.0,-3728.0,19780000.0,57008000.0,100957000.0,1
1557475.0,186753.0,10040391.0,4793.0,-13848.0,-2130.0,19780000.0,57008000.0,100957000.0,1
-136473.0,-302875.0,9939831.0,-3195.0,6924.0,-4793.0,19780000.0,57008000.0,100957000.0,1
14365.0,-101756.0,10027222.0,-2130.0,-3195.0,-2663.0,19780000.0,57008000.0,100957000.0,1
1581418.0,45491.0,10058348.0,0.0,-17044.0,-2130.0,19780000.0,57008000.0,100957000.0,1
-579414.0,-392661.0,10003279.0,-2663.0,7989.0,-4793.0,19780000.0,57008000.0,100957000.0,1
744619.0,17957.0,10003279.0,3195.0,-8522.0,-1597.0,19780000.0,57008000.0,100957000.0,1
1198334.0,-16759.0,10095459.0,532.0,-9055.0,-2663.0,19780000.0,57008000.0,100957000.0,1
-627299.0,-436955.0,9987717.0,-3728.0,9587.0,-2663.0,19780000.0,57008000.0,100957000.0,1
1176786.0,-102953.0,9914691.0,1597.0,-11718.0,-1597.0,19780000.0,57008000.0,100957000.0,1
792504.0,-221470.0,10070319.0,532.0,-5326.0,-3728.0,19780000.0,57008000.0,100957000.0,1
-474066.0,-384281.0,9972154.0,-2130.0,7457.0,-3195.0,19780000.0,57008000.0,100957000.0,1
1509590.0,123305.0,9954197.0,1597.0,-17044.0,0.0,19780000.0,57008000.0,100957000.0,1
325621.0,-320832.0,9975745.0,-2663.0,-1065.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-102953.0,-310058.0,9961380.0,-532.0,4261.0,-2130.0,19780000.0,57008000.0,100957000.0,1
1564658.0,144853.0,9992505.0,4793.0,-15979.0,-2663.0,19780000.0,57008000.0,100957000.0,1
-70631.0,-329212.0,9948211.0,-1065.0,5326.0,-4793.0,19780000.0,57008000.0,100957000.0,1
73025.0,-74222.0,10028419.0,-1065.0,-2663.0,-2130.0,19780000.0,57008000.0,100957000.0,1
1550292.0,38308.0,10079896.0,0.0,-18110.0,-1065.0,19780000.0,57008000.0,100957000.0,1
-475263.0,-415406.0,10042785.0,-4261.0,10120.0,-5326.0,19780000.0,57008000.0,100957000.0,1
519557.0,56265.0,9997294.0,4793.0,-6924.0,-532.0,19780000.0,57008000.0,100957000.0,1
1248614.0,5985.0,10130176.0,2130.0,-10120.0,-3195.0,19780000.0,57008000.0,100957000.0,1
-617722.0,-365126.0,9991308.0,-4261.0,8522.0,-4793.0,19780000.0,57008000.0,100957000.0,1
1018763.0,-86193.0,9972154.0,532.0,-12250.0,-1065.0,19780000.0,57008000.0,100957000.0,1
950527.0,-256187.0,10058348.0,0.0,-7989.0,-2663.0,19780000.0,57008000.0,100957000.0,1
-574625.0,-456109.0,9988914.0,-532.0,11185.0,-4261.0,19780000.0,57008000.0,100957000.0,1
1550292.0,108939.0,9960182.0,5326.0,-14914.0,-532.0,19780000.0,57008000.0,100957000.0,1
466883.0,-213090.0,9987717.0,-2663.0,-1065.0,-3728.0,19780000.0,57008000.0,100957000.0,1
-247807.0,-361535.0,9936240.0,-4793.0,5326.0,-3195.0,19780000.0,57008000.0,100957000.0,1
1708315.0,86193.0,9949408.0,1065.0,-20240.0,-532.0,19780000.0,57008000.0,100957000.0,1
-96968.0,-387872.0,9957788.0,-2130.0,5326.0,-4261.0,19780000.0,57008000.0,100957000.0,1
88588.0,-35914.0,10016448.0,1597.0,-532.0,-2663.0,19780000.0,57008000.0,100957000.0,1
1459310.0,83799.0,10027222.0,2130.0,-14914.0,-1597.0,19780000.0,57008000.0,100957000.0,1
-435758.0,-344775.0,10055953.0,-3728.0,9587.0,-4261.0,19780000.0,57008000.0,100957000.0,1
409420.0,-22745.0,10053559.0,532.0,-6924.0,-2130.0,19780000.0,57008000.0,100957000.0,1
1345582.0,-39505.0,10124190.0,2130.0,-13316.0,-2130.0,19780000.0,57008000.0,100957000.0,1
-610540.0,-362732.0,9985322.0,-1065.0,10652.0,-3728.0,19780000.0,57008000.0,100957000.0,1
1058269.0,-17957.0,9988914.0,2130.0,-12783.0,-1065.0,19780000.0,57008000.0,100957000.0,1
957709.0,-275341.0,10042785.0,-2663.0,-7989.0,-3728.0,19780000.0,57008000.0,100957000.0,1
-525543.0,-450123.0,9963774.0,-532.0,8522.0,-3728.0,19780000.0,57008000.0,100957000.0,1
1453324.0,27534.0,9945817.0,3195.0,-15446.0,-2130.0,19780000.0,57008000.0,100957000.0,1
462095.0,-198724.0,10041588.0,-1597.0,-2663.0,-4793.0,19780000.0,57008000.0,100957000.0,1
462095.0,-198724.0,10041588.0,-1597.0,-2663.0,-4793.0,19780000.0,57008000.0,100957000.0,1
-299284.0,-270553.0,9926663.0,-1597.0,4793.0,-2130.0,19780000.0,57008000.0,100957000.0,1
