device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
275480,-81405.0,302875.0,10265452.0,639178.0,-205602.0,-356874.0,22120000.0,52354000.0,100290000.0,right
275490,526740.0,289707.0,10301367.0,700432.0,-129966.0,184828.0,22120000.0,52354000.0,100290000.0,right
275500,-256187.0,1045100.0,10055953.0,1138802.0,-16512.0,932134.0,22120000.0,52354000.0,100290000.0,right
275510,114925.0,2348783.0,9476539.0,1368373.0,109192.0,1315641.0,22120000.0,52354000.0,100290000.0,right
275520,347169.0,1980065.0,9574704.0,1142530.0,118780.0,1447205.0,22120000.0,52354000.0,100290000.0,right
275530,-165204.0,1957319.0,9617801.0,659418.0,225310.0,1386483.0,22120000.0,52354000.0,100290000.0,right
275540,-685959.0,2944957.0,9296968.0,-47405.0,178969.0,999248.0,22120000.0,52354000.0,100290000.0,right
275550,-603357.0,1993233.0,9687235.0,-459675.0,87886.0,642906.0,22120000.0,52354000.0,100290000.0,right
275560,-1224671.0,1201925.0,9423865.0,-635982.0,13848.0,483644.0,22120000.0,52354000.0,100290000.0,right
275570,-353155.0,2402654.0,9207183.0,-585380.0,-283368.0,373386.0,22120000.0,52354000.0,100290000.0,right
275580,368718.0,64645.0,11001692.0,-421324.0,-592837.0,229571.0,22120000.0,52354000.0,100290000.0,right
275590,409420.0,125699.0,10088276.0,69776.0,49536.0,335035.0,22120000.0,52354000.0,100290000.0,right
275600,-69433.0,3415432.0,9250280.0,227440.0,68711.0,279107.0,22120000.0,52354000.0,100290000.0,right
275610,675185.0,703916.0,10090670.0,-125172.0,-44209.0,-12783.0,22120000.0,52354000.0,100290000.0,right
275620,778139.0,1456916.0,9613013.0,-462871.0,112388.0,335035.0,22120000.0,52354000.0,100290000.0,right
275630,-235836.0,2258998.0,9850046.0,-727065.0,208798.0,618404.0,22120000.0,52354000.0,100290000.0,right
275640,-657228.0,909824.0,9666884.0,-1067959.0,196014.0,482579.0,22120000.0,52354000.0,100290000.0,right
275650,-508783.0,1049889.0,9753078.0,-1326294.0,206134.0,151804.0,22120000.0,52354000.0,100290000.0,right
275660,-156824.0,1679583.0,9821314.0,-1470109.0,150206.0,-6924.0,22120000.0,52354000.0,100290000.0,right
275670,-272947.0,184359.0,10079896.0,-1414714.0,82560.0,60189.0,22120000.0,52354000.0,100290000.0,right
275680,-88588.0,154430.0,9981731.0,-1192067.0,67113.0,151272.0,22120000.0,52354000.0,100290000.0,right
275690,440546.0,1347976.0,10313338.0,-1177685.0,145945.0,319589.0,22120000.0,52354000.0,100290000.0,right
275700,19154.0,-907430.0,9945817.0,-1142530.0,368592.0,699899.0,22120000.0,52354000.0,100290000.0,right
