device_time_ms,ax,ay,az,gx,gy,gz,temp,hum,pres,label
120242,33519.0,2394.0,9990111.0,-532.0,-4793.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
120252,47885.0,9577.0,10018842.0,532.0,-5326.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
120262,37111.0,-5985.0,10041588.0,532.0,-3728.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120272,25139.0,-5985.0,10032011.0,0.0,-3728.0,-3728.0,21350000.0,55298000.0,100286000.0,idle
120282,39505.0,-3591.0,10008068.0,-532.0,-3195.0,-3195.0,21350000.0,55298000.0,100286000.0,idle
120292,39505.0,0.0,9981731.0,-1065.0,-3195.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120302,29928.0,-2394.0,9990111.0,1065.0,-4261.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
120312,31125.0,-1197.0,10002082.0,532.0,-4793.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120322,25139.0,-5985.0,9993702.0,-532.0,-4793.0,-3195.0,21350000.0,55298000.0,100286000.0,idle
120332,22745.0,-11971.0,10010462.0,-532.0,-4261.0,-2130.0,21350000.0,55298000.0,100286000.0,idle
120342,41899.0,-11971.0,10023631.0,-532.0,-3728.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
120352,35914.0,-2394.0,10033208.0,0.0,-3728.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
120362,33519.0,-5985.0,9987717.0,-532.0,-2663.0,-2663.0,21350000.0,55298000.0,100286000.0,idle
120703,37111.0,-2394.0,9991308.0,532.0,-4261.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
120713,37111.0,-8379.0,9993702.0,0.0,-3728.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
120723,26337.0,-3591.0,9981731.0,-532.0,-4261.0,-1597.0,21350000.0,55298000.0,100286000.0,idle
