acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,class
3427,2057,9125,12,-34,34,3
3425,2199,9082,17,-52,39,3
3486,2166,8915,13,-76,67,3
3537,1988,8751,43,-69,79,3
3517,1837,8624,62,-51,54,3
3463,1824,8631,38,-42,11,3
3436,2006,8724,11,-33,-20,3
3414,2253,8871,-1,-21,-28,3
3440,2361,9018,-17,-12,-33,3
3474,2296,9092,-41,-29,-52,3
3468,2304,9045,-67,-54,-74,3
3465,2442,8992,-60,-58,-66,3
3474,2528,8930,-35,-56,-33,3
3472,2168,8826,73,25,75,3
3472,2168,8826,73,25,75,3
3462,2036,8959,63,33,10,3
3356,2212,9075,6,1,-45,3
3371,2385,9138,-18,-28,-54,3
3417,2448,9099,-18,-35,-39,3
3464,2383,9004,-49,-52,-36,3
3472,2292,8918,-88,-72,-45,3
3490,2280,8822,-94,-78,-36,3
3474,2318,8729,-70,-68,-2,3
3506,2327,8705,-27,-39,36,3
3597,2077,8719,-1,-18,44,3
3685,1656,8760,-34,-23,-44,3
3502,1872,8992,-200,-44,-397,3
3502,1872,8992,-200,-44,-397,3
3444,1879,8936,-304,-76,-485,3
3365,1946,8903,-421,-99,-578,3
3371,1989,8974,-530,-105,-682,3
3367,1975,9076,-520,-49,-769,3
3427,1751,9186,-377,66,-918,3
3167,1890,9340,-220,174,-1111,3
2907,2165,9541,-101,220,-1232,3
2814,2464,9769,0,217,-1235,3
2676,2964,9902,95,200,-1124,3
2612,3195,9945,158,163,-935,3
2625,3047,10012,146,99,-789,3
2541,2925,9998,99,35,-733,3
2288,2970,10002,-8,-33,-734,3
2027,3222,10138,-102,-87,-747,3
1768,3790,10395,-101,-108,-667,3
1485,4551,10881,-1,-127,-485,3
1467,5560,12046,149,-209,-243,3
1300,7391,14262,374,-427,38,3
140,10541,17614,821,-969,405,3
-2251,13227,19882,1347,-1910,1030,3
-3772,13959,20589,1594,-3289,2471,3
-5106,15323,20471,2149,-4887,4900,3
-8468,19603,19265,2937,-6539,9034,3
-11680,20676,18411,3714,-8174,14961,3
-13221,15164,18101,5276,-9125,17453,3
-13327,8199,16395,6578,-9287,17453,3
-13721,1826,12717,6342,-9241,17453,3
-12501,-4413,8186,5399,-8762,17453,3
-8590,-9536,2733,4363,-7664,17453,3
-5251,-13643,-2774,3788,-5846,17453,3
-4592,-17096,-6623,3688,-3345,15207,3
-5350,-18722,-5788,3464,-1118,11568,3
-6357,-18003,-1719,2536,226,8139,3
-4295,-11262,2545,446,264,1462,3
-3562,-11031,2567,511,282,894,3
-3020,-10636,2936,488,435,439,3
-1674,-10588,4743,23,1033,-666,3
-1332,-10442,5281,-82,1054,-1043,3
-981,-10218,5804,-137,995,-1391,3
-815,-10287,6065,-154,883,-1771,3
-580,-10919,5919,-140,779,-2255,3
-198,-11967,5548,-250,657,-2964,3
347,-12761,5071,-481,550,-3957,3
521,-12105,4600,-657,535,-4915,3
608,-10667,4259,-757,574,-5590,3
4635,-14205,2146,-1795,1709,-12475,3
4635,-14205,2146,-1795,1709,-12475,3
2360,-15031,695,-2476,2060,-14934,3
-1574,-12147,287,-3880,2388,-16091,3
-4647,-272,5923,-5739,5334,-13477,3
-4647,-272,5923,-5739,5334,-13477,3
-5013,992,8151,-5772,5204,-12163,3
-4449,726,8508,-5132,4704,-10681,3
-4046,738,7917,-4167,4359,-9224,3
-4072,2261,7421,-3139,4476,-7510,3
-3402,5031,8302,-2360,4879,-5908,3
-2227,8182,10943,-2078,5173,-4687,3
-826,10704,14779,-1989,5084,-3761,3
265,12147,18259,-1758,4490,-3040,3
295,11899,19686,-1279,3393,-2271,3
-397,9574,18075,-585,2108,-1260,3
-836,7218,15863,62,1196,-102,3
-736,5649,14419,572,880,863,3
-323,4155,13587,953,868,1381,3
35,3581,13389,1032,872,1604,3
322,3705,13692,845,787,1666,3
676,3666,14040,767,626,1570,3
988,3586,13935,959,445,1487,3
1446,3415,13236,1273,277,1461,3
1962,3014,12243,1426,106,1266,3
2154,2795,11266,1200,-145,1008,3
2321,2705,10351,804,-419,831,3
2564,2680,9589,425,-634,755,3
2751,2742,8875,181,-745,773,3
2868,2737,8247,6,-792,810,3
3064,2570,7788,-252,-827,838,3
3367,2238,7591,-472,-808,800,3
3634,1928,7533,-466,-651,714,3
3681,1850,7620,-216,-367,618,3
3573,2031,7832,82,-83,534,3
3518,2162,8063,198,84,494,3
3542,1891,8359,113,115,405,3
3578,2002,9085,108,145,27,3
3578,2002,9085,108,145,27,3
3627,1975,9099,-10,78,-19,3
3651,1981,9118,-52,46,-62,3
3608,2223,9097,-10,61,-60,3
3561,2482,9113,17,63,-25,3
3506,2607,9088,28,43,31,3
3508,2666,8995,60,28,110,3
3514,2419,8874,65,14,127,3
3481,2031,8851,38,1,14,3
3373,2128,8925,47,29,-75,3
3190,2528,9033,98,64,-93,3
3208,2698,9156,131,66,-86,3
3250,2771,9231,70,34,-64,3
3195,2842,9223,-4,-6,-23,3
3311,2608,9191,-27,-27,-26,3
3307,2328,9174,-17,-31,-108,3
3289,2365,9166,40,-21,-131,3
3353,2672,9085,116,-17,-61,3
3413,2801,8941,151,-21,26,3
3454,2626,8803,148,-22,121,3
3549,2089,8760,102,-22,134,3
3519,1632,8828,34,-45,4,3
3446,1835,8855,15,-57,-102,3
3397,2440,8893,33,-38,-112,3
3421,2741,9014,41,-22,-70,3
3459,2844,9095,47,-33,4,3
3495,2843,9134,66,-53,99,3
3529,2729,9035,92,-77,208,3
3642,2349,8854,140,-78,246,3
3682,1969,8655,152,-72,146,3
3531,2093,8497,98,-78,12,3
3463,2432,8485,39,-68,-33,3
3555,2558,8599,18,-28,-2,3
3652,2235,8734,16,3,-33,3
3599,2128,8855,-19,-12,-117,3
3514,2463,8886,-61,-36,-140,3
3468,2730,8930,-52,-33,-116,3
3452,2875,8961,-3,-11,-30,3
3487,2892,9004,41,-2,72,3
3532,2715,8988,62,-3,153,3
3571,2378,8940,74,-3,166,3
3538,2329,8845,5,-20,-48,3
3587,2278,8851,-4,-27,-64,3
3598,2300,8850,-42,-38,-96,3
3559,2436,8874,-81,-54,-116,3
3533,2614,8822,-81,-68,-90,3
3559,2753,8701,-52,-69,-30,3
3598,2729,8590,-29,-58,36,3
3657,2458,8576,-19,-38,77,3
3504,2673,8994,58,25,-63,3
3506,2761,9083,51,4,-36,3
3547,2643,9067,53,-12,-14,3
3561,2597,8960,6,-44,-17,3
3513,2648,8830,-44,-70,-21,3
3547,2682,8728,-30,-58,0,3
3586,2619,8707,19,-28,10,3
3586,2619,8707,19,-28,10,3
3578,2649,8721,23,-16,22,3
3548,2658,8739,7,-14,42,3
3554,2541,8819,13,-9,45,3
3567,2496,8891,22,-15,68,3
3572,2537,8892,36,-26,95,3
3574,2569,8825,54,-28,112,3
3645,2332,8757,64,-18,90,3
3544,2183,8719,61,-9,-13,3
3463,2491,8772,14,-19,-61,3
3511,2818,8832,-6,-19,-44,3
3580,2870,8842,12,-9,0,3
3599,2795,8832,21,-9,63,3
3630,2661,8819,28,-7,116,3
3672,2463,8772,60,5,149,3
3663,2219,8705,122,31,131,3
3599,2147,8681,130,38,73,3
3585,2249,8700,73,23,17,3
3618,2340,8782,17,8,-21,3
3589,2407,8794,-2,11,-53,3
3530,2509,8795,-26,10,-73,3
3543,2581,8821,-55,-3,-70,3
3563,2649,8804,-53,-17,-44,3
3574,2716,8761,-18,-12,5,3
3621,2704,8796,13,-6,57,3
3675,2547,8773,24,-18,91,3
3526,2725,8711,-76,48,-187,3
3526,2725,8711,-76,48,-187,3
3526,2555,8748,-69,68,-194,3
3468,2432,8796,-62,100,-246,3
3414,2262,8873,-84,123,-351,3
3373,2215,9008,-138,139,-505,3
3274,2373,9132,-135,185,-638,3
3207,2493,9191,-36,275,-751,3
3050,2822,9273,3,326,-826,3
2887,3166,9433,-32,314,-832,3
2790,3281,9630,-51,281,-785,3
2674,3238,9875,3,251,-728,3
2527,3272,10017,162,249,-677,3
2230,3718,10197,324,246,-618,3
1974,4612,10830,470,209,-524,3
1741,6020,12522,674,21,-353,3
1424,8581,15949,1048,-451,-95,3
-474,12463,19433,1548,-1256,244,3
-3393,15160,21683,1589,-2754,1252,3
-5484,16065,21406,1409,-4880,3668,3
-7907,18784,19187,2053,-6718,7634,3
-10671,22713,17644,3335,-7914,13502,3
-10883,18237,17572,4770,-8756,17453,3
-6390,-3844,8616,5918,-8337,17453,3
-3021,-6387,4976,5323,-7326,17453,3
-1562,-7834,-62,4510,-5788,16017,3
-3061,-9613,-3330,3531,-3656,13340,3
-5136,-12710,-4485,2490,-1508,11058,3
-5740,-15027,-2954,1634,-18,9401,3
-5616,-15860,81,932,719,7922,3
-4514,-11458,3356,515,236,2122,3
-4031,-10773,2897,647,121,1702,3
-3208,-10895,2643,835,166,1404,3
-2304,-10626,2291,877,323,1095,3
-1795,-10594,2573,791,621,676,3
-1369,-10617,3476,578,903,225,3
-1124,-10333,4309,345,1083,-178,3
-946,-10132,5050,149,1151,-524,3
-720,-9929,5566,41,1114,-803,3
-393,-9664,5816,7,1031,-1042,3
-112,-9536,5960,-4,914,-1268,3
166,-9604,5879,71,801,-1493,3
438,-9757,5608,200,724,-1725,3
744,-9908,5089,312,700,-1991,3
1091,-10146,4602,310,722,-2400,3
1428,-10490,4336,134,739,-3049,3
2936,-13789,3526,-1439,1493,-9530,3
-3300,-6771,2129,-3709,3840,-14592,3
-3477,-4258,3908,-4552,4514,-13763,3
-4758,-1424,6113,-5059,5078,-13058,3
-5631,715,7993,-5248,5267,-12092,3
-5844,2087,8989,-4988,5083,-10870,3
-5372,3451,9287,-4317,4824,-9260,3
-4181,4963,9446,-3012,4901,-7324,3
-2425,6884,10543,-1847,5088,-5484,3
1940,8845,17435,-338,3558,-1944,3
906,4236,12438,1145,859,348,3
906,4236,12438,1145,859,348,3
1090,4094,12397,1087,869,551,3
1224,3975,12421,898,771,563,3
1361,3550,12379,738,626,469,3
1589,2916,12167,689,483,324,3
1775,2715,11809,691,335,165,3
1765,3083,11403,650,158,47,3
1770,3554,10949,560,-35,45,3
1932,3790,10409,486,-182,129,3
2172,3793,9931,414,-258,241,3
2353,3888,9575,345,-272,348,3
2570,3915,9265,317,-250,428,3
3071,2423,8796,181,-121,450,3
3071,2423,8796,181,-121,450,3
3015,2340,9138,123,25,-74,3
3015,2340,9138,123,25,-74,3
3091,2654,9214,126,17,-12,3
3250,2596,9107,121,-8,55,3
3411,2029,8946,0,-69,-6,3
3366,1552,9016,-116,-112,-227,3
3215,1978,9120,-43,-75,-343,3
3124,3093,8485,36,-133,267,3
3124,3093,8485,36,-133,267,3
3166,2967,8389,-16,-113,363,3
3229,2777,8452,-29,-74,419,3
3215,2552,8527,44,-13,411,3
3176,2426,8656,164,61,340,3
3138,2529,8839,216,108,269,3
3068,2655,9081,209,118,218,3
3029,2788,9289,199,92,179,3
3083,2849,9335,192,61,174,3
3126,2856,9324,142,29,205,3
3240,2625,9281,60,-8,197,3
3301,2351,9185,-46,-60,125,3
3371,2182,8871,-161,-110,-75,3
3420,2264,8857,-100,-96,-91,3
3405,2433,8815,-2,-60,-76,3
3366,2515,8798,72,-29,-49,3
3341,2551,8842,114,-9,-29,3
3311,2644,8833,129,2,-3,3
3263,2683,8808,116,2,21,3
3231,2631,8808,67,-17,22,3
3215,2612,8840,15,-30,23,3
3252,2649,8891,0,-20,34,3
3277,2535,8916,4,-16,26,3
3316,2440,8919,14,-21,0,3
3329,2484,8919,31,-26,-27,3
3322,2636,8895,48,-29,-38,3
3356,2728,8875,51,-35,-30,3
3372,2820,8837,45,-36,0,3
3366,2813,8746,38,-31,32,3
3375,2626,8688,26,-27,27,3
3392,2494,8733,25,-15,-2,3
3340,2559,8807,58,15,-24,3
3293,2683,8881,77,31,-38,3
3227,2869,8990,58,15,-28,3
3295,2863,8967,54,1,-5,3
3331,2699,8889,47,-4,-31,3
3306,2686,8873,-36,-33,-70,3
3301,2824,8852,-85,-47,-64,3
3305,2891,8790,-62,-35,-31,3
3338,2669,8754,-18,-19,-22,3
3348,2820,8965,67,1,15,3
3243,2940,8881,70,-2,48,3
3261,2721,8845,42,-1,53,3
3300,2399,8936,-12,-6,-4,3
3282,2529,9055,-59,-31,-41,3
3314,2808,9024,-47,-48,-29,3
3361,2871,8887,-28,-55,11,3
3398,2602,8688,-20,-46,42,3
3360,2178,8584,-12,-19,-23,3
3372,2225,8709,-49,-5,-107,3
3357,2693,8855,-80,-10,-132,3
3289,2940,8860,-51,-8,-114,3
3292,2962,8868,5,7,-58,3
3296,2904,8885,45,26,16,3
3323,2699,8910,71,29,43,3
3271,2686,8898,77,19,25,3
3247,2839,8882,64,5,27,3
3283,2844,8901,31,-3,37,3
3329,2414,8864,-79,-23,-63,3
3302,2539,8846,-66,-21,-76,3
3314,2646,8830,-43,-23,-66,3
3324,2670,8786,-29,-18,-56,3
3331,2657,8764,-19,-5,-47,3
3300,2608,8763,0,9,-59,3
3256,2705,8766,28,29,-66,3
3256,2705,8766,28,29,-66,3
3276,2616,8960,-26,14,21,3
3276,2616,8960,-26,14,21,3
3304,2537,8973,-35,7,4,3
3338,2458,8911,-52,-4,-30,3
3328,2472,8850,-71,-12,-59,3
3314,2548,8837,-66,-6,-64,3
3336,2503,8802,-63,3,-67,3
3304,2388,8748,-69,12,-123,3
3268,2463,8766,-89,29,-188,3
3197,2692,8856,-89,62,-229,3
3092,2998,9085,-29,137,-223,3
3092,2998,9085,-29,137,-223,3
2925,3011,9215,-39,127,-216,3
2936,2892,9312,-33,115,-228,3
2967,2853,9374,-55,103,-265,3
2990,2639,9431,-51,111,-361,3
2988,2199,9450,-44,133,-563,3
2928,1972,9474,-57,175,-871,3
2680,2151,9593,-42,243,-1211,3
2223,3067,9987,28,310,-1456,3
2054,5050,11396,117,253,-1484,3
1762,8356,14577,359,-106,-1368,3
-648,12860,18087,834,-865,-1073,3
-4252,16368,20916,1156,-2138,262,3
-8036,21700,21548,2187,-3597,4221,3
-10588,25105,20295,3894,-4781,10277,3
-12737,26117,20848,5409,-5976,16816,3
-12568,21304,20174,5485,-7729,17453,3
-11955,11314,15271,4605,-9106,17453,3
-9956,1590,11797,4826,-8808,17453,3
-5158,-3879,10363,5288,-7652,17453,3
-3294,-6853,4963,4571,-6233,17453,3
-3804,-9613,-715,3225,-4020,14983,3
-4565,-12392,-4371,1999,-1465,12431,3
-5328,-15362,-5183,1024,436,10349,3
-5905,-17896,-1686,283,1446,8294,3
-5470,-17506,2214,-229,1548,6029,3
-5589,-14500,3541,-463,1194,3849,3
-5649,-12706,4529,-597,718,2232,3
-4938,-11418,4500,-634,166,1466,3
-4004,-10504,3396,-386,-140,1178,3
-3075,-10375,2662,-3,-108,1055,3
-2019,-10357,2310,251,74,922,3
-1125,-10024,2232,292,311,686,3
-505,-9622,2727,146,574,372,3
-112,-9293,3459,-44,812,93,3
313,-9079,4187,-152,1008,-112,3
761,-8697,5110,-169,1103,-257,3
1175,-8330,5816,-172,1034,-372,3
1713,-8066,6281,-150,852,-441,3
2170,-7933,6532,-70,645,-495,3
2589,-7838,6506,48,454,-520,3
3071,-7806,6395,144,316,-525,3
3466,-7694,6210,168,227,-531,3
3854,-7692,6000,138,204,-559,3
4207,-7524,6019,76,231,-594,3
4459,-7112,6173,-21,236,-651,3
4263,-6349,6204,-54,-38,-755,3
3993,-6445,5989,30,-94,-725,3
3650,-6650,5695,99,-106,-692,3
3245,-7112,5300,167,-72,-685,3
2880,-7902,4854,213,1,-781,3
2797,-9437,4351,147,82,-1189,3
3056,-11597,3804,-68,144,-2224,3
3222,-12941,3410,-347,234,-3797,3
3069,-13435,3057,-1191,770,-8767,3
3454,-14219,2592,-1432,1010,-10548,3
3232,-15410,1491,-1729,1314,-12702,3
1088,-15652,37,-1916,1908,-14674,3
-1241,-14451,-878,-2654,2511,-15545,3
-2624,-11138,-864,-3620,3448,-15274,3
-3495,-7121,651,-4357,4674,-14562,3
-4503,-3220,3915,-5159,5515,-13605,3
-5383,-1216,7360,-6284,5669,-12449,3
-6068,296,9566,-6956,5287,-11467,3
-5917,1382,10263,-6914,4644,-10521,3
-4878,2852,10014,-5909,4335,-9227,3
-3720,5239,9844,-4223,4550,-7712,3
-2644,7660,10829,-2903,4761,-5935,3
-1444,8724,13306,-2100,4650,-4110,3
-35,9137,16850,-1095,4295,-2544,3
215,9914,18781,210,3700,-1373,3
-800,9996,18104,1106,2762,-560,3
-1501,8831,16386,1361,1832,260,3
-1425,7176,14897,1353,1304,1169,3
-1070,5151,14087,1409,1123,1770,3
-605,3559,13822,1359,993,2071,3
256,2340,13747,1360,906,2062,3
747,1716,13537,1507,858,1726,3
955,1835,13047,1528,695,1263,3
1106,2583,12343,1232,365,897,3
1428,3168,11487,806,-7,698,3
1747,3262,10574,518,-291,581,3
1875,3419,9735,304,-479,562,3
1948,3624,9069,164,-569,688,3
2066,3788,8607,75,-575,923,3
2381,3708,8318,0,-530,1206,3
2381,3708,8318,0,-530,1206,3
2870,3152,8189,-39,-456,1348,3
3337,2572,8281,-47,-359,1294,3
3617,2324,8534,23,-198,1154,3
3656,2370,8830,152,-34,963,3
3562,2567,9065,249,68,778,3
3450,2625,9191,270,96,625,3
3355,2571,9269,254,96,487,3
3243,2669,9276,206,68,412,3
3159,2749,9267,107,-7,421,3
3185,2734,9129,33,-80,469,3
3190,2717,8929,31,-128,537,3
3262,2680,8746,30,-171,619,3
3393,2563,8582,-4,-219,696,3
3532,2272,8420,-30,-242,718,3
3567,2057,8323,-4,-209,646,3
3574,1950,8323,79,-121,535,3
3737,1840,8502,161,-19,386,3
3628,2009,8746,228,61,219,3
3463,2409,9007,297,128,142,3
3338,2776,9190,327,151,182,3
3335,2739,9304,323,140,261,3
3387,2490,9358,356,134,291,3
3342,2551,9298,415,161,291,3
3280,2733,9271,406,174,291,3
3350,2735,9295,331,151,264,3
3307,2704,9308,274,129,220,3
3244,2735,9264,282,148,225,3
3265,2741,9245,310,194,251,3
3153,2740,9251,300,213,273,3
3064,2614,9205,254,199,282,3
2967,2478,9162,182,177,300,3
2868,2311,9184,132,173,308,3
2778,2308,9217,114,182,328,3
2694,2320,9269,108,176,370,3
2713,2080,9322,140,179,361,3
2689,2012,9347,175,191,292,3
2693,2236,9402,174,196,236,3
2697,2529,9435,154,188,223,3
2698,2596,9438,136,161,248,3
2700,2492,9410,134,133,292,3
2715,2396,9377,158,125,329,3
2675,2347,9292,169,111,355,3
2728,2170,9146,149,84,384,3
2855,1764,9032,120,61,341,3
2916,1552,8978,71,33,250,3
3003,1798,8989,18,9,188,3
3022,2123,9037,11,3,174,3
3038,2273,9063,55,-1,183,3
3112,2308,8949,112,-10,218,3
3091,2371,8776,145,-19,266,3
3050,2373,8663,160,-8,319,3
3191,2160,8636,159,14,326,3
3178,2128,8685,136,28,261,3
3073,2382,8790,125,40,223,3
3037,2646,8891,139,54,236,3
3112,2648,8895,168,60,265,3
3187,2591,8832,190,66,268,3
3174,2698,8776,196,69,253,3
3193,2844,8755,180,66,272,3
3197,2882,8736,170,66,324,3
3177,2773,8704,171,78,377,3
3252,2377,8739,178,88,379,3
3253,2112,8827,185,100,286,3
3203,2258,8989,168,99,186,3
3198,2677,9103,163,80,151,3
3190,2935,9089,184,63,158,3
3185,3035,9014,199,54,184,3
3170,3096,8909,194,40,215,3
3116,3086,8830,183,33,251,3
3082,3122,8779,185,37,299,3
3079,3086,8783,206,48,342,3
3131,3001,8827,225,54,382,3
3239,2889,8875,255,59,404,3
3310,2685,8820,302,73,373,3
3263,2727,8730,317,77,336,3
3235,2888,8661,272,66,336,3
3253,2901,8591,219,71,331,3
3241,2898,8644,168,89,323,3
3216,2992,8730,121,100,332,3
3189,2971,8800,105,105,340,3
3132,2869,8828,117,108,365,3
3136,2743,8803,148,114,401,3
3150,2571,8800,184,127,394,3
3143,2498,8773,195,134,373,3
3106,2408,8700,172,129,340,3
3015,2286,8643,133,127,289,3
2919,2253,8687,81,133,231,3
2859,2394,8796,53,148,192,3
2819,2571,8885,53,159,183,3
2783,2687,8927,64,159,208,3
2725,2672,8962,88,156,242,3
2713,2513,8924,135,153,277,3
2670,2321,8903,177,161,284,3
2645,2238,8924,192,174,268,3
2706,2097,8961,164,183,206,3
2654,2030,9034,84,173,101,3
2587,2099,9154,22,184,-5,3
2542,2363,9232,9,212,-60,3
2602,2473,9286,-9,221,-69,3
2685,2399,9334,-53,216,-117,3
2619,2314,9496,-77,221,-199,3
2632,2270,9654,-4,276,-275,3
2649,2126,9773,95,341,-396,3
2564,1988,9938,96,355,-615,3
2564,1988,9938,96,355,-615,3
2442,1927,10045,13,322,-860,3
2428,1467,10091,-107,287,-1236,3
2165,1231,10370,-310,224,-1770,3
1551,2078,10804,-507,174,-2161,3
927,3361,11354,-582,158,-2251,3
305,4640,12179,-438,166,-2065,3
-292,6416,13971,-156,104,-1736,3
-1555,9300,17441,158,-229,-1556,3
-4381,11852,21828,834,-892,-1507,3
-7622,14128,26089,1662,-1885,-908,3
-14825,25688,27090,3570,-7988,9569,3
-14825,25688,27090,3570,-7988,9569,3
-18089,28259,28326,3974,-10205,14873,3
-19133,25143,27421,4913,-12251,17453,3
-18967,14959,21629,6003,-13656,17453,3
-17180,5549,14346,7081,-13435,17453,3
-15031,776,8285,7185,-12201,17453,3
-14002,-3952,1466,6009,-10433,17453,3
-14213,-8848,-6103,4607,-7683,17453,3
-15099,-14251,-12607,3551,-4294,16863,3
-17211,-21577,-12957,3068,-912,14567,3
-15943,-24271,-7728,2100,1293,11650,3
-16872,-21637,-4346,716,1968,8128,3
-17418,-20362,-1913,-455,1750,4720,3
-16855,-18447,-271,-1157,1197,2493,3
-15180,-15745,-53,-1091,721,1341,3
-13022,-13461,-154,-461,588,826,3
-10496,-12311,355,130,652,643,3
-7660,-11776,805,484,745,551,3
-4812,-11266,1246,580,871,370,3
-2504,-10492,1901,505,989,74,3
-885,-9817,2469,408,1054,-290,3
312,-9374,3043,291,1049,-589,3
1395,-9113,3709,186,980,-769,3
2375,-8886,4284,127,842,-887,3
3059,-8844,4496,131,659,-1038,3
3282,-8962,4258,214,477,-1260,3
3143,-8871,3778,369,352,-1514,3
2693,-8536,3243,463,255,-1695,3
2185,-8426,2624,437,169,-1772,3
1783,-8778,1999,388,153,-1812,3
1235,-8922,1685,382,205,-1833,3
779,-9137,1556,335,242,-1910,3
256,-9420,1330,236,207,-2067,3
-185,-10291,804,110,137,-2367,3
-362,-11901,75,-57,93,-3016,3
-602,-13419,-523,-259,110,-4048,3
-515,-15257,-1130,-486,250,-5518,3
-102,-17192,-2194,-804,486,-7460,3
-2330,-18996,-7251,-1295,2668,-13920,3
-2330,-18996,-7251,-1295,2668,-13920,3
-3937,-18419,-7327,-1569,4141,-15648,3
-6063,-16812,-6647,-2395,5321,-16859,3
-9263,-12738,-4805,-4073,6198,-17122,3
-12920,-6441,-567,-5588,7338,-16622,3
-15311,-1198,5522,-6515,8054,-15847,3
-16749,2445,10167,-6921,7926,-14780,3
-16622,5365,12127,-6642,7736,-13135,3
-15362,8533,13618,-5704,7922,-11039,3
-11478,13634,18664,-4473,8174,-8903,3
-5237,20250,28902,-3738,7693,-7055,3
-2472,21403,-30058,-2535,5928,-5623,3
-5854,15541,31959,91,3063,-3519,3
-6507,11289,23285,2067,545,-249,3
-4257,8444,16648,3082,-344,2576,3
-2115,6774,13747,3440,-115,3944,3
-263,6693,13148,2862,18,3970,3
799,6404,13107,1781,-241,3247,3
1602,5955,12888,810,-515,2453,3
2716,5676,12603,284,-596,1823,3
3829,4990,12244,264,-548,1348,3
4460,4130,11461,503,-481,946,3
4478,4082,10422,537,-547,720,3
4626,4144,9529,340,-733,738,3
4928,3788,8754,286,-855,896,3
5067,3199,8045,501,-796,1049,3
5129,2674,7468,820,-560,1115,3
5114,2375,7174,995,-298,1102,3
4966,2360,7097,918,-139,1016,3
4823,2299,7194,679,-80,902,3
4832,2219,7380,472,-55,784,3
4822,2379,7473,471,-3,670,3
4820,2785,7459,556,27,598,3
4813,3208,7370,606,12,574,3
4723,3524,7245,645,-17,600,3
4650,3599,7059,689,-32,663,3
4592,3701,6805,718,-13,746,3
4658,3572,6693,715,23,764,3
4713,3569,6689,733,85,711,3
4661,3846,6663,764,153,645,3
4665,4064,6605,712,191,591,3
4719,4148,6681,555,191,529,3
4746,4284,6762,404,194,458,3
4729,4538,6794,349,223,453,3
4745,4668,6854,361,262,503,3
4817,4648,6954,381,287,581,3
4703,4552,6966,412,296,695,3
4693,4212,6976,522,324,782,3
4646,3956,6945,728,423,793,3
4435,4048,7010,871,532,787,3
4383,4133,7218,859,581,757,3
4308,4166,7571,455,518,608,3
4308,4166,7571,455,518,608,3
4254,4090,7575,402,482,649,3
4235,3896,7466,373,444,703,3
4394,3583,7217,395,438,679,3
4403,3439,7058,415,449,597,3
4348,3566,6958,419,485,531,3
4224,3826,7061,395,532,498,3
4187,4003,7285,376,583,493,3
4193,4061,7524,345,614,502,3
4158,4150,7697,311,618,531,3
4106,4133,7789,288,621,557,3
4079,4114,7920,254,627,581,3
4059,4100,8036,223,638,626,3
4104,3824,8074,177,633,619,3
4031,3542,8122,118,604,545,3
4014,3475,8112,104,602,469,3
3975,3586,8130,94,600,372,3
3900,4375,8104,-4,540,355,3
3900,4375,8104,-4,540,355,3
3821,4591,8121,-34,545,392,3
3871,4677,8192,-27,560,436,3
3909,4656,8166,-25,534,480,3
3815,4622,7330,60,472,584,3
3815,4622,7330,60,472,584,3
3763,4698,6926,123,498,640,3
3790,4722,6629,158,550,688,3
3711,4775,6431,152,611,705,3
3653,4946,6405,155,712,709,3
3531,5251,6605,159,814,731,3
3407,5373,7037,182,893,770,3
3322,5352,7620,208,939,835,3
3264,5282,8144,236,927,906,3
3168,5043,8218,355,885,1039,3
3168,5043,8218,355,885,1039,3
3225,4801,8395,362,885,1078,3
3324,4728,8620,333,881,1126,3
3414,4632,8770,308,882,1183,3
3329,4417,8950,280,857,1258,3
3316,4043,8994,243,780,1348,3
3446,3512,8788,144,684,1390,3
3559,2954,8548,11,619,1317,3
3597,2597,8530,-66,631,1141,3
3595,2582,8694,-99,723,946,3
3487,2780,9006,-103,824,800,3
3191,3033,9290,-105,889,711,3
3055,3173,9767,-72,937,671,3
2851,3171,10272,18,933,694,3
2549,3132,10447,121,903,703,3
2376,3025,10433,179,871,706,3
2432,2689,10522,199,835,699,3
2407,2286,10703,157,815,656,3
2341,1996,10939,80,813,614,3
2227,1753,11073,27,810,586,3
2170,1534,11124,7,806,555,3
2203,1462,11117,-2,805,502,3
2347,1507,11095,36,819,391,3
2403,1804,11002,111,827,250,3
2414,2202,10752,192,813,126,3
2499,2567,10407,258,804,54,3
2555,2630,10012,273,805,-27,3
1806,4237,10187,254,1178,-393,3
1806,4237,10187,254,1178,-393,3
1585,4685,10777,255,1258,-453,3
1361,5039,11195,372,1325,-509,3
1057,5509,11522,534,1335,-502,3
914,5934,11840,688,1241,-431,3
690,6152,11881,851,1092,-307,3
694,6222,11684,977,969,-185,3
858,6099,11299,1030,844,-134,3
706,5970,10698,1020,756,-201,3
609,6161,10307,931,755,-321,3
524,6636,10386,777,785,-390,3
389,7115,10749,663,819,-423,3
432,7453,11054,568,816,-420,3
405,7694,11099,415,733,-363,3
466,7743,10975,258,623,-229,3
577,7558,10705,155,507,-20,3
573,7096,10198,85,411,218,3
650,6331,9583,18,367,402,3
560,5435,9095,-91,359,468,3
373,4637,8964,-224,400,343,3
143,4854,9244,-290,503,191,3
65,5524,9645,-351,568,98,3
92,5858,9793,-420,537,103,3
302,5883,9771,-478,446,214,3
508,5715,9595,-485,328,351,3
644,5184,9123,-411,230,514,3
969,4169,8542,-351,167,653,3
1166,2964,7861,-320,132,653,3
