acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,class
7344,-5855,2318,-36,-6,-19,2
7429,-5813,2219,-36,-1,-18,2
7415,-5838,2272,-37,5,-16,2
7403,-5858,2304,-35,2,-16,2
7467,-5858,2464,0,6,11,2
7434,-5862,2475,1,-11,10,2
7447,-5873,2467,-10,-28,3,2
7425,-5870,2455,-30,-35,-11,2
7443,-5882,2384,-43,-47,-24,2
7484,-5844,2249,-49,-62,-37,2
7607,-5801,2164,-47,-63,-33,2
7607,-5819,2150,-39,-53,-23,2
7471,-5705,2163,30,1,6,2
7533,-5652,2166,33,10,25,2
7478,-5637,2238,28,22,50,2
7387,-5688,2285,17,21,64,2
7338,-5748,2272,5,7,68,2
7382,-5832,2203,-3,-5,59,2
7437,-5859,2188,-3,-4,49,2
7448,-5977,2297,3,-3,35,2
7375,-6031,2417,11,-7,4,2
7380,-5991,2479,20,-16,-7,2
7440,-5965,2451,22,-29,-6,2
7456,-5904,2365,15,-41,-3,2
7436,-5881,2215,0,-49,2,2
7486,-5838,2007,-12,-50,11,2
7482,-5842,1891,-18,-42,20,2
7446,-5840,1788,-19,-34,19,2
7465,-5824,1698,-13,-22,20,2
7443,-5879,1759,-4,-3,19,2
7331,-5954,1960,9,10,4,2
7282,-5941,2121,17,7,-16,2
7358,-5889,2146,23,4,-20,2
7425,-5834,2139,23,7,-18,2
7437,-5790,2138,18,17,-9,2
7419,-5843,2144,17,20,2,2
7485,-5831,1998,33,26,12,2
7485,-5831,1998,33,26,12,2
7504,-5815,1885,38,32,17,2
7460,-5777,1768,38,43,13,2
7315,-5777,1684,31,54,11,2
7258,-5796,1552,19,62,4,2
7264,-5743,1316,15,71,-1,2
7266,-5678,1034,22,91,-4,2
7306,-5560,699,45,124,-7,2
6816,-3816,-11230,1853,3314,-6140,2
5645,-2602,-11214,643,4110,-7181,2
5645,-2602,-11214,643,4110,-7181,2
2592,-2279,-11281,-833,4955,-7683,2
2511,-234,-10078,-2206,6380,-8827,2
249,1312,-8935,-3146,7531,-9386,2
-2768,-360,-7582,-3889,8123,-8163,2
-3945,-1285,-5521,-3109,9311,-6728,2
-6360,-1229,-1927,-1742,10798,-5513,2
-8833,-1788,4075,-1335,11934,-4006,2
-11485,-2736,11147,-1475,12351,-1977,2
-13767,-4781,18537,-1756,11537,-216,2
-920,-2697,16393,164,74,248,2
-920,-2697,16393,164,74,248,2
-259,-2773,15566,601,234,462,2
73,-2298,14943,898,342,596,2
152,-1860,14570,1049,348,702,2
395,-2134,14383,1054,260,749,2
593,-2408,14323,1021,119,709,2
457,-2288,14261,974,-67,668,2
65,-1974,14150,845,-313,667,2
-1319,-2172,14614,142,-1047,1087,2
-1319,-2172,14614,142,-1047,1087,2
-1799,-2661,15106,10,-1287,1486,2
-2009,-3614,15293,130,-1579,1878,2
-2565,-4557,15212,144,-1946,2269,2
-3847,-3822,15918,54,-2443,2925,2
-4455,-2099,17850,466,-3172,3898,2
-4998,-1398,19771,1962,-3878,4916,2
-5868,-2364,21152,3117,-4580,5870,2
-6002,-4210,21713,3094,-5629,6313,2
-6766,-5220,21336,2044,-6950,5664,2
-7417,-3811,19743,977,-7797,4610,2
-6548,249,16876,462,-7971,3992,2
-5328,3652,14065,-371,-8244,4052,2
-3463,5089,10671,-1588,-8611,3895,2
-1599,5360,6442,-3006,-8772,3769,2
-136,4804,2955,-3966,-8435,3716,2
1492,3402,-354,-4629,-7862,3751,2
2583,2276,-2919,-4987,-7176,3522,2
2932,1561,-4707,-5075,-6453,3167,2
3700,600,-7154,-5055,-5769,2833,2
4447,-533,-9116,-4648,-4989,2466,2
4861,-1680,-10148,-3962,-4248,2013,2
5207,-2402,-10992,-3198,-3652,1553,2
5180,-2912,-11236,-2436,-3173,1162,2
5087,-3415,-11350,-1701,-2831,896,2
5242,-3621,-11548,-998,-2558,731,2
5496,-3612,-11814,-426,-2266,666,2
5655,-3909,-11931,-67,-1932,672,2
5848,-4365,-11985,101,-1536,694,2
6335,-4671,-11862,183,-1061,737,2
6550,-5339,-11263,159,-533,764,2
6715,-5979,-10234,54,-17,708,2
6690,-6276,-8628,8,458,596,2
6459,-6769,-6624,-5,856,486,2
6280,-7345,-4561,56,1138,383,2
6231,-7684,-2621,233,1304,226,2
6255,-7677,-718,442,1405,44,2
6329,-7631,1127,675,1441,-110,2
7034,-6524,5077,1257,1198,-371,2
7034,-6524,5077,1257,1198,-371,2
7155,-6353,5910,1316,1031,-368,2
7313,-6079,6307,1265,817,-422,2
7624,-5482,6198,1123,616,-462,2
7884,-5007,5788,891,437,-441,2
8095,-4726,5144,614,270,-408,2
8329,-4456,4247,340,154,-355,2
8587,-4290,3353,90,106,-277,2
8570,-4321,2715,-91,104,-170,2
8413,-4743,2266,-190,104,-63,2
8286,-5019,1927,-212,95,9,2
7605,-6058,2250,-11,101,307,2
7387,-6221,2428,-7,84,290,2
7314,-6269,2433,-31,69,260,2
7294,-6317,2308,-68,55,216,2
7340,-6349,2120,-103,54,167,2
7374,-6354,2031,-110,69,121,2
7357,-6362,2054,-85,84,96,2
7325,-6366,2077,-37,83,81,2
7346,-6268,2056,25,82,64,2
7319,-5879,2148,-30,-14,98,2
7319,-5879,2148,-30,-14,98,2
7180,-6106,2220,-51,-18,67,2
7179,-6180,2187,-57,-36,21,2
7393,-6117,1990,-50,-44,-3,2
7644,-5977,1865,18,2,8,2
7644,-5977,1865,18,2,8,2
7594,-5956,1980,62,22,25,2
7430,-5943,2096,96,30,19,2
7333,-5861,2244,111,34,13,2
7278,-5882,2400,103,34,13,2
7318,-5833,2367,71,19,3,2
7410,-5876,2269,36,11,-9,2
7446,-5876,2203,14,18,-34,2
7546,-5655,2187,85,39,1,2
7546,-5655,2187,85,39,1,2
7516,-5666,2191,110,44,35,2
7370,-5644,2360,134,53,68,2
7225,-5721,2510,137,49,98,2
7040,-6065,2572,85,-15,56,2
7583,-5815,2399,74,67,1,2
7583,-5815,2399,74,67,1,2
7492,-5846,2614,121,61,32,2
7377,-5916,2840,140,47,45,2
7267,-5929,2954,131,27,38,2
7198,-5954,2970,107,-2,30,2
7241,-6006,2889,76,-37,15,2
7338,-6013,2673,50,-56,-6,2
7368,-6053,2503,29,-60,-38,2
7419,-5938,2335,26,-55,-64,2
7520,-5834,2197,43,-39,-51,2
7558,-5749,2077,69,-23,-26,2
7571,-5705,2006,102,-2,10,2
7468,-5718,2612,-9,-24,-58,2
7468,-5718,2612,-9,-24,-58,2
7479,-5716,2576,-14,-25,-38,2
7470,-5724,2508,-21,-21,-22,2
7522,-5740,2393,-22,-10,-4,2
7504,-5737,2382,-17,6,12,2
7395,-5846,2445,-10,15,11,2
7324,-5870,2433,-8,9,-13,2
7363,-5815,2305,-10,4,-38,2
7400,-5767,2302,-15,14,-50,2
7360,-5773,2373,-21,20,-57,2
7410,-5786,2449,-25,17,-59,2
7472,-5800,2543,-19,21,-56,2
7526,-5772,2651,-11,22,-47,2
7558,-5719,2672,-4,19,-30,2
7609,-5655,2626,-4,19,-10,2
7514,-5678,2652,-7,22,6,2
7371,-5723,2668,-21,17,8,2
7337,-5759,2583,-34,3,1,2
7374,-5794,2464,-46,-9,-23,2
7404,-5810,2390,-54,-12,-56,2
7448,-5774,2423,-47,-2,-78,2
7464,-5723,2557,-32,3,-78,2
7468,-5758,2703,-18,-5,-66,2
7494,-5742,2731,-13,-20,-60,2
7529,-5660,2656,-18,-30,-58,2
7556,-5644,2585,-27,-33,-43,2
7580,-5628,2497,-38,-34,-35,2
7616,-5593,2378,-45,-33,-29,2
7552,-5640,2388,-48,-30,-27,2
7521,-5666,2409,-49,-32,-29,2
7459,-5776,2455,-54,-39,-36,2
7450,-5798,2395,-61,-51,-67,2
7494,-5717,2316,-64,-54,-84,2
7561,-5660,2212,-64,-51,-89,2
7581,-5585,2051,-61,-45,-90,2
7454,-5512,1972,-58,-36,-90,2
7524,-5558,1375,-126,4,-143,2
8259,-3878,-9559,289,230,-3361,2
8259,-3878,-9559,289,230,-3361,2
10191,-3504,-12836,604,572,-4322,2
10968,-2120,-15619,846,1271,-5280,2
10849,-223,-17384,844,2250,-6187,2
9219,1999,-18471,-50,3369,-6659,2
4682,1447,-19107,-1756,4644,-6895,2
2255,1040,-17408,-3735,6467,-7846,2
113,5109,-14353,-5214,8185,-8694,2
-4899,1913,-12469,-6608,8598,-7116,2
-5831,-184,-8517,-4634,9729,-4968,2
-8956,899,-4756,-1988,11363,-3044,2
-10773,-2510,-1103,-1900,12257,-1327,2
-13041,-7403,3334,-2606,12741,430,2
-15924,-12300,9599,-2580,12967,1695,2
-16242,-15654,18167,-2428,12681,2045,2
-15427,-14878,26210,-2870,11260,1840,2
-13069,-14583,-32032,-3369,8680,1436,2
-10828,-15227,-29124,-3088,5657,1402,2
-9134,-14565,32084,-1289,2978,1193,2
-7795,-12121,24546,59,1226,478,2
-7282,-8971,19417,-348,266,-94,2
-6617,-6518,17746,-1159,-78,-584,2
-5584,-5127,17535,-1432,-96,-814,2
-4332,-4960,17378,-1295,-66,-713,2
-3068,-5050,16855,-764,27,-416,2
-2306,-4765,16036,-23,213,-67,2
-2066,-3828,15250,672,434,247,2
-1794,-3155,14866,1091,572,521,2
-1401,-3149,14898,1252,547,724,2
-822,-3530,14906,1357,394,821,2
-478,-3828,14511,1410,150,846,2
-265,-4036,13968,1338,-123,799,2
-274,-3915,13564,1145,-390,674,2
-417,-3723,13401,925,-637,526,2
-597,-3761,13380,712,-893,443,2
-861,-3836,13419,488,-1180,393,2
-1142,-4097,13692,323,-1440,441,2
-1565,-4182,14079,308,-1663,705,2
-2105,-4113,14306,468,-1883,1118,2
-2686,-4404,14424,710,-2106,1494,2
-3547,-4564,14648,867,-2296,1861,2
-4472,-4510,15409,772,-2550,2286,2
-5078,-3872,17128,815,-2973,2818,2
-5336,-4036,19085,1552,-3509,3307,2
-5575,-4289,20195,2493,-4350,3607,2
-6134,-4422,19992,2881,-5516,3545,2
-7284,-5014,19320,2313,-6917,3295,2
-8803,-4781,18768,1534,-8270,3069,2
-9951,-3470,17988,1103,-9089,3287,2
-8834,-130,15763,695,-9427,3667,2
-7023,3263,11877,-290,-9699,3788,2
-3961,5292,7280,-1768,-9795,3341,2
4,5184,2261,-3112,-9364,2828,2
2569,5788,-1298,-3835,-8381,2660,2
2912,4850,-2340,-4138,-7560,2844,2
3890,3597,-5412,-4423,-6904,3508,2
4998,1203,-8402,-4314,-5952,3835,2
5286,-3158,-9172,-1946,-3689,2111,2
4832,-2773,-8945,-1036,-3275,1667,2
6162,-3512,-9150,271,-2045,1141,2
6508,-4072,-9330,133,-1652,1163,2
6662,-4735,-9364,-72,-1229,1109,2
6678,-5230,-9201,-315,-817,1015,2
6507,-5917,-8657,-506,-415,902,2
6432,-6627,-8044,-550,-67,755,2
6458,-7120,-7103,-448,234,586,2
6572,-7474,-5886,-246,499,401,2
6784,-7490,-4521,26,719,227,2
6856,-7331,-2922,314,908,99,2
6745,-7331,-1102,567,1045,2,2
7485,-5382,4619,310,242,-196,2
7753,-5114,3991,211,118,-186,2
8160,-4851,3077,136,35,-134,2
8497,-4614,2187,76,3,-56,2
8694,-4441,1500,20,25,52,2
8474,-4489,1397,-22,101,197,2
7901,-4959,1637,-49,162,329,2
7491,-5639,946,-77,198,426,2
6823,-6650,3001,94,214,166,2
6823,-6650,3001,94,214,166,2
7138,-6463,2958,96,200,118,2
7350,-6295,2825,94,192,101,2
7455,-6196,2667,97,189,93,2
7416,-6092,2549,114,196,90,2
7319,-5992,2604,140,209,107,2
7188,-5950,2830,159,211,127,2
7419,-5943,2874,68,-58,44,2
7419,-5943,2874,68,-58,44,2
7310,-5962,2752,41,-48,79,2
7130,-6173,2644,13,-51,80,2
6957,-6214,2521,-5,-63,46,2
6968,-6229,2405,-15,-70,18,2
7051,-6222,2280,-12,-67,0,2
7150,-6154,2257,0,-56,-3,2
7286,-6125,2335,16,-35,15,2
7292,-6150,2523,35,-12,39,2
7241,-6172,2646,47,-4,62,2
7266,-6142,2628,50,-6,80,2
7216,-6147,2529,46,0,93,2
7072,-6162,2525,33,6,89,2
6913,-6249,2560,11,3,63,2
6917,-6265,2487,-7,-18,-33,2
6917,-6265,2487,-7,-18,-33,2
7075,-6211,2443,11,-23,-62,2
7225,-6146,2457,47,-19,-60,2
7260,-6131,2519,94,-14,-39,2
7216,-6118,2603,135,-14,-14,2
7231,-6120,2603,167,-18,7,2
7229,-6131,2622,201,-14,29,2
7069,-6237,2827,238,-13,47,2
6938,-6349,3010,261,-38,46,2
6832,-6492,3088,258,-77,11,2
7134,-5885,2716,24,-7,-91,2
7209,-5803,2700,10,0,-74,2
7188,-5903,2794,-5,9,-54,2
7201,-5904,2704,-23,3,-50,2
7354,-5887,2584,-22,8,-35,2
7409,-5875,2612,-1,26,-14,2
7278,-5852,2782,19,36,7,2
7097,-5968,2900,25,22,21,2
7022,-6037,2847,13,-1,-1,2
7012,-6009,2778,-6,-12,-37,2
7072,-6006,2721,-20,-21,-60,2
7140,-6007,2601,-27,-38,-80,2
7290,-5968,2412,-17,-50,-86,2
7423,-5917,2227,11,-39,-75,2
7474,-5923,2188,56,-13,-58,2
7462,-5875,2169,104,14,-42,2
7452,-5752,2236,148,44,-18,2
7431,-5657,2390,174,72,12,2
7327,-5613,2639,178,97,45,2
7118,-5699,2946,158,104,64,2
6962,-5843,3190,112,85,57,2
6918,-5990,3288,49,52,14,2
7386,-5830,2836,-9,36,-3,2
7101,-5943,3010,12,-4,18,2
7190,-5948,2856,-18,-16,-1,2
7258,-5922,2742,-31,-12,-14,2
7218,-5958,2772,-25,-9,-23,2
7235,-5934,2803,-13,-14,-29,2
7302,-5925,2786,-2,-16,-25,2
7198,-5984,3113,9,-33,21,2
7198,-5984,3113,9,-33,21,2
7205,-5978,3045,-13,-54,-11,2
7290,-5944,2864,-35,-64,-33,2
7349,-5917,2721,-44,-68,-46,2
7410,-5868,2627,-42,-60,-46,2
7385,-5876,2674,-26,-45,-29,2
7314,-5895,2735,-2,-42,-3,2
7307,-5686,2067,-17,0,-4,2
7307,-5686,2067,-17,0,-4,2
7285,-5698,1922,-10,15,-11,2
7332,-5628,1725,-3,38,-16,2
7361,-5589,1538,9,77,-17,2
9246,-5502,-7879,818,412,-2476,2
9246,-5502,-7879,818,412,-2476,2
9675,-4365,-10215,1156,765,-3406,2
9901,-3456,-11669,1575,1451,-3942,2
9506,-3136,-11927,1832,2379,-4618,2
9201,-2560,-11916,1338,3189,-5527,2
7678,-2007,-12481,533,4082,-6564,2
4041,-1454,-12091,-462,5356,-7510,2
-4765,1725,-2833,-1812,9464,-5495,2
-4765,1725,-2833,-1812,9464,-5495,2
-5942,-185,-232,-780,10273,-3594,2
-6282,-2923,1783,-1359,10416,-1746,2
-8169,-5007,4084,-1547,10578,-168,2
-9016,-8154,7379,-1260,10674,552,2
-9344,-9674,11661,-1451,10712,857,2
-10344,-8681,16303,-1648,10454,1223,2
-11624,-7631,21863,-1654,9580,1289,2
-11753,-7761,27549,-1575,8032,1077,2
-11053,-8110,29948,-1061,5890,964,2
-9774,-8474,27461,-280,3561,782,2
-8725,-8244,22643,198,1824,260,2
-8205,-6477,19154,-26,888,-292,2
-8121,-4037,17660,-397,507,-599,2
-7492,-2834,17133,-655,273,-660,2
-6530,-2984,16496,-676,92,-552,2
-5474,-3651,15936,-547,23,-428,2
-4782,-3591,15836,-294,107,-339,2
-4006,-2221,15736,564,218,68,2
-3493,-2115,15184,842,98,323,2
-2900,-2390,14466,985,-66,486,2
-2742,-3124,14243,875,-549,581,2
-3180,-3598,14891,630,-824,566,2
-3681,-4124,15918,297,-1180,637,2
-4713,-4150,16694,286,-1559,781,2
-5825,-4673,17364,231,-1993,973,2
-6510,-4995,18209,-64,-2476,1356,2
-6960,-4410,18919,-224,-3070,1928,2
-7701,-3377,19801,-57,-3991,2507,2
-8242,-2340,20714,780,-5458,3248,2
-9539,-2840,21519,2437,-6918,4130,2
-10962,-4106,22925,3784,-7780,5273,2
-11038,-3853,23831,4615,-8302,6595,2
-11225,-2122,22423,4068,-9458,7452,2
-11690,895,17183,2390,-10409,7784,2
-9725,4278,10331,-77,-10613,7674,2
-5978,6034,5559,-2379,-10112,6732,2
214,4195,264,-3925,-9273,4525,2
3773,-3921,-8839,-2082,-3120,1108,2
4478,-3636,-9471,-1378,-2966,759,2
5191,-3338,-10095,-777,-2731,614,2
5846,-3057,-10704,-353,-2415,702,2
6287,-3165,-10909,-182,-1996,860,2
6326,-3846,-10755,-211,-1536,922,2
6197,-4613,-10442,-381,-1099,846,2
6223,-5157,-10090,-585,-678,661,2
6611,-5411,-9778,-704,-294,463,2
7084,-5607,-9120,-678,73,344,2
7430,-5894,-8103,-514,422,302,2
7489,-6132,-6567,-222,738,294,2
7243,-6324,-4510,124,1000,332,2
6824,-6581,-2213,474,1186,401,2
6438,-7055,89,755,1272,396,2
6070,-7428,2152,919,1253,271,2
5913,-7492,3725,972,1152,62,2
6264,-7112,4620,953,1004,-117,2
6797,-6754,4952,862,847,-249,2
7338,-6263,4838,713,702,-354,2
7919,-5875,4553,567,595,-360,2
8199,-5705,4181,443,506,-330,2
8199,-5705,4181,443,506,-330,2
7835,-5844,2196,-166,77,143,2
7835,-5844,2196,-166,77,143,2
7804,-6076,2041,-238,56,144,2
7784,-6088,1865,-238,42,180,2
7719,-6159,1716,-186,36,248,2
7650,-6263,1567,-125,34,303,2
7472,-6307,1406,-70,28,316,2
7285,-6282,1349,-30,20,287,2
7259,-6155,1288,-21,21,239,2
7290,-6065,1120,-29,42,200,2
7229,-6185,2949,174,109,6,2
7236,-6134,3091,114,69,-45,2
7355,-5977,3046,49,45,-61,2
7401,-5870,2821,-15,23,-48,2
7314,-5870,2504,-71,-10,-45,2
7375,-5861,2132,-100,-34,-36,2
7435,-5850,1845,-95,-33,-13,2
7419,-5769,1617,-60,-24,13,2
7234,-5820,1681,-24,-17,52,2
7180,-5996,1790,-2,-18,69,2
7253,-5946,1731,7,-18,65,2
7456,-5892,1573,7,-5,75,2
7586,-5873,1619,19,34,105,2
7260,-5955,1988,27,68,150,2
6776,-6338,2335,-2,53,152,2
6779,-6457,2243,-52,13,83,2
7116,-6350,1964,-86,10,25,2
7383,-6018,1588,35,85,87,2
7020,-6220,2248,7,88,77,2
7034,-6217,2206,-19,82,55,2
7031,-6231,2191,-42,83,46,2
6966,-6289,2178,-48,79,38,2
6948,-6299,2067,-40,67,34,2
7058,-6280,1953,-22,57,39,2
6899,-6329,2067,-9,83,-87,2
6933,-6318,2051,-27,90,-121,2
7027,-6329,1974,-37,87,-161,2
7157,-6207,1896,-27,94,-184,2
7260,-6144,1903,-2,108,-168,2
7286,-6083,1928,25,118,-142,2
7331,-6086,1963,45,123,-117,2
7425,-6009,1946,61,132,-100,2
7434,-5970,2048,76,150,-73,2
7364,-6046,2202,82,160,-46,2
7304,-6141,2317,70,155,-47,2
7273,-6116,2516,42,160,-59,2
7417,-6264,2273,-91,91,-75,2
7465,-6205,2093,-77,104,-74,2
7474,-6068,2013,-53,121,-58,2
7525,-5980,1966,-27,136,-23,2
7549,-5944,1980,-10,155,11,2
7472,-5913,2062,-10,178,35,2
7261,-5988,2220,-28,190,44,2
7125,-6099,2314,-60,178,25,2
7181,-6094,2245,-91,164,-9,2
7276,-6101,2158,-108,160,-30,2
7295,-6141,2141,-107,161,-58,2
7348,-6077,2166,-92,163,-78,2
7369,-6015,2261,-69,166,-68,2
7392,-5869,2231,-51,158,-33,2
7421,-5879,2261,-72,168,-20,2
7418,-5982,2612,-84,169,-75,2
7418,-5982,2612,-84,169,-75,2
7412,-6001,2552,-87,161,-82,2
7460,-5937,2502,-97,166,-91,2
7513,-5877,2497,-104,174,-87,2
7541,-5910,2527,-109,177,-68,2
7448,-5967,2589,-119,175,-61,2
7379,-5995,2571,-130,170,-61,2
7237,-5990,1835,-349,306,-183,2
7325,-6106,1719,-341,315,-259,2
7405,-5846,955,-104,420,-621,2
7837,-6148,752,86,489,-835,2
7855,-5626,694,192,531,-1046,2
7763,-5157,549,238,568,-1187,2
7950,-4776,588,332,638,-1358,2
7992,-4430,663,385,776,-1392,2
7962,-4301,715,400,885,-1319,2
7694,-4389,669,381,966,-1203,2
7228,-4350,502,346,1017,-1181,2
8694,-4971,-8498,694,1584,-4026,2
9524,-4363,-11901,887,1886,-5464,2
635,1036,-15379,-3326,6873,-9936,2
-2260,-905,-13254,-4906,8366,-9077,2
-4338,-2059,-10401,-4555,9932,-7720,2
-7211,-3452,-6786,-2776,11464,-6340,2
-8278,-4510,-955,-2074,12345,-4460,2
-10740,-4503,6158,-2101,12803,-2226,2
-14889,-4343,14739,-2988,12333,-765,2
-16358,-8570,24401,-4376,10830,-374,2
-14308,-12462,30750,-4250,8874,-246,2
-5024,-3896,18851,-1273,-698,-878,2
-3937,-3471,18135,-770,-409,-579,2
-3053,-3101,17174,-110,-165,-175,2
-2251,-3020,16071,326,-58,140,2
-1709,-3007,15292,535,-20,352,2
-1222,-3572,15097,698,9,453,2
-1058,-3866,15423,884,-10,488,2
-1345,-3949,15965,916,-205,548,2
-7100,7610,5772,-3916,-10586,2793,2
-7100,7610,5772,-3916,-10586,2793,2
-3490,8503,1467,-4686,-10074,1570,2
-1759,8790,-4307,-5290,-9534,1277,2
-1717,8267,-8820,-5860,-8751,1750,2
-909,6428,-11889,-6231,-7884,2657,2
1154,2894,-14749,-6333,-6994,2971,2
2649,-286,-17399,-5573,-5867,2434,2
3257,-942,-17546,-3890,-4602,1569,2
2934,-314,-17323,-2456,-3796,848,2
2912,-62,-18868,-1418,-3419,563,2
3926,-322,-20714,-372,-3022,375,2
5583,482,-22187,377,-2478,224,2
7389,1922,-23164,636,-1681,298,2
8494,2145,-22313,569,-614,520,2
8262,998,-19058,242,475,792,2
7297,-418,-14740,-152,1338,1075,2
6560,-2300,-10231,-526,1980,1388,2
6023,-4770,-5724,-651,2405,1555,2
5344,-7021,-1577,-610,2591,1418,2
4600,-7776,2158,-389,2584,1126,2
4285,-8109,5177,0,2389,863,2
4532,-8133,7034,250,2070,651,2
4983,-8006,8012,385,1710,521,2
5372,-8423,8068,496,1298,449,2
6007,-8457,7292,537,919,331,2
6781,-8138,6141,483,683,206,2
7294,-7965,5174,378,575,114,2
7294,-7965,5174,378,575,114,2
7286,-7866,4352,254,494,-6,2
7152,-7658,3469,132,409,-139,2
7284,-7259,2475,25,340,-230,2
7568,-6844,1577,-34,319,-240,2
7634,-6821,1015,-52,333,-225,2
7552,-6771,749,-27,346,-225,2
7660,-6612,617,59,348,-180,2
7747,-6458,604,166,352,-79,2
7689,-6409,924,249,382,47,2
7603,-6459,1516,267,427,154,2
6956,-6624,2921,-1,425,253,2
6956,-6624,2921,-1,425,253,2
6915,-6623,2864,-124,379,247,2
6815,-6737,2610,-239,327,211,2
6791,-6742,2194,-312,287,164,2
6859,-6738,1777,-314,270,139,2
6909,-6754,1556,-251,269,132,2
6881,-6634,1370,-147,274,133,2
6946,-6525,1211,-33,284,155,2
6927,-6478,1301,77,315,183,2
6635,-6508,1684,172,344,199,2
6287,-6677,2145,234,336,194,2
6056,-6866,2524,243,297,127,2
6208,-6785,2675,199,264,33,2
6533,-6602,2681,120,266,-31,2
6760,-6482,2600,27,280,-73,2
6888,-6326,2452,-50,293,-84,2
6945,-6241,2296,-90,303,-44,2
6895,-6250,2102,-87,305,5,2
6927,-6195,1830,-56,304,50,2
6945,-6107,1546,-17,314,103,2
6804,-6174,1447,17,336,149,2
6524,-6395,1606,39,360,156,2
6271,-6581,1837,66,376,127,2
6165,-6760,2084,84,382,88,2
6189,-6792,2285,85,385,29,2
6281,-6634,2399,79,395,-10,2
6398,-6482,2393,78,411,-4,2
6445,-6403,2320,71,427,31,2
6356,-6354,2166,62,445,74,2
6209,-6328,1877,50,467,116,2
5974,-6380,1655,38,496,156,2
5654,-6603,1500,37,526,169,2
5318,-6875,2146,291,759,-2,2
5318,-6875,2146,291,759,-2,2
5268,-6854,2571,434,764,-3,2
5322,-6911,2952,569,765,11,2
5352,-7049,3409,654,779,10,2
5458,-7097,3841,658,800,-16,2
5585,-7037,4254,608,837,-37,2
5554,-6986,4626,523,867,-55,2
5490,-7008,4848,419,864,-75,2
5454,-7083,4899,311,833,-115,2
5537,-7134,4813,230,797,-170,2
5786,-7162,4732,212,770,-214,2
5956,-7130,4689,247,737,-246,2
6064,-7073,4711,305,695,-269,2
6227,-6895,4710,356,659,-283,2
6392,-6591,4695,374,635,-283,2
6478,-6336,4692,356,626,-267,2
6457,-6214,4796,304,622,-240,2
6392,-6241,4846,232,601,-221,2
6421,-6270,4765,150,572,-224,2
6556,-6278,4660,82,555,-219,2
6755,-6367,4670,46,549,-190,2
6774,-6489,4744,30,537,-164,2
6555,-6407,5197,-39,456,-117,2
6555,-6407,5197,-39,456,-117,2
6652,-6247,5170,-86,426,-113,2
6809,-6120,5027,-142,398,-95,2
6918,-6086,4874,-195,381,-58,2
6848,-6270,4709,-238,367,-33,2
6589,-6508,4674,-260,349,-72,2
6398,-6487,4721,-252,331,-140,2
6375,-6393,4856,-215,299,-185,2
6468,-6217,4964,-170,246,-224,2
6562,-5959,5089,-133,189,-245,2
6693,-5753,5145,-118,142,-241,2
6739,-5590,5153,-128,110,-226,2
6724,-5496,5152,-160,79,-201,2
6663,-5472,5086,-199,46,-164,2
6609,-5498,4950,-229,13,-123,2
6531,-5620,4774,-247,-19,-89,2
6367,-5820,4660,-260,-49,-85,2
6161,-5930,4552,-269,-80,-126,2
6295,-5892,4306,-267,-113,-193,2
6402,-5715,4301,-67,-110,-54,2
6257,-5840,4413,-81,-100,-18,2
6065,-6022,4477,-106,-102,6,2
5948,-6318,4399,-138,-118,-5,2
5982,-6421,4215,-162,-123,-62,2
6099,-6369,4082,-165,-100,-96,2
6216,-6307,3999,-140,-78,-112,2
6282,-6219,3975,-96,-64,-112,2
6282,-6219,3975,-96,-64,-112,2
6292,-6117,4076,-42,-51,-91,2
6289,-5938,4213,12,-29,-27,2
6289,-5938,4213,12,-29,-27,2
6270,-5854,4174,-2,-12,3,2
6080,-5913,4189,-34,0,38,2
5946,-6117,4107,-69,-10,47,2
5936,-6255,3948,-99,-15,10,2
5973,-6314,3851,-99,-1,-39,2
6088,-6308,3871,-76,17,-82,2
6177,-6201,3982,-33,31,-110,2
6284,-6053,4142,6,46,-105,2
6341,-5968,4258,30,52,-78,2
6419,-5906,4249,39,58,-44,2
6441,-5888,4225,50,71,-7,2
6328,-5903,4274,53,81,20,2
6188,-5992,4352,37,72,35,2
6180,-6128,4326,5,54,24,2
6220,-6162,4233,-31,45,-25,2
6359,-6116,4187,-59,61,-61,2
6434,-6089,4225,-58,77,-73,2
6414,-6080,4334,-29,77,-72,2
6417,-6039,4428,8,67,-65,2
6452,-5956,4482,33,62,-51,2
6466,-5881,4546,43,56,-33,2
6435,-6034,4406,-33,6,-2,2
6435,-6034,4406,-33,6,-2,2
6453,-6108,4340,-38,6,-15,2
6475,-6075,4270,-33,9,-30,2
6529,-6039,4276,-20,10,-32,2
6591,-5940,4283,-11,14,-22,2
6656,-5891,4304,-9,20,3,2
6565,-5919,4392,-6,30,30,2
6391,-5995,4534,-2,30,54,2
6197,-6143,4721,-5,3,58,2
6170,-6259,4744,-28,-36,34,2
6298,-6277,4558,-60,-59,-7,2
6419,-6225,4290,-93,-59,-47,2
6475,-6221,4164,-105,-42,-61,2
6458,-6214,4126,-87,-33,-59,2
6422,-6138,4133,-55,-31,-52,2
6383,-6098,4231,-21,-28,-39,2
6278,-6050,4403,-3,-27,-26,2
6270,-6039,4535,-13,-42,-17,2
6336,-6050,4470,-37,-55,-14,2
6383,-6009,4337,-65,-54,-19,2
6389,-5998,4193,-83,-45,-21,2
