acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,class
1304,-395,10665,363,-67,-1626,1
1593,-264,10397,193,-67,-1568,1
1861,-264,10120,106,-73,-1407,1
2012,-245,9889,72,-107,-1197,1
2092,-186,9615,58,-129,-981,1
2281,-239,9356,44,-94,-740,1
2291,-451,9334,20,-33,-483,1
2264,-747,9326,20,-5,-267,1
2221,-1098,9240,26,30,-115,1
2072,-1325,9387,7,90,-26,1
1896,-1334,9683,-28,132,0,1
1830,-1253,9931,-76,125,-24,1
1891,-1255,9972,-127,108,-42,1
1930,-1364,9835,-157,91,-5,1
1853,-1508,9709,-155,67,46,1
1775,-1640,9634,-133,48,68,1
1750,-1720,9628,-96,41,56,1
1776,-1725,9688,-60,36,41,1
1768,-1717,9779,-33,31,36,1
1743,-1703,9869,-14,14,30,1
1715,-1626,9949,-5,-8,15,1
1729,-1549,9956,-6,-32,0,1
1760,-1489,9914,-12,-47,0,1
1807,-1471,9799,-20,-54,8,1
1848,-1466,9711,-32,-44,27,1
1843,-1526,9657,-61,-12,59,1
1666,-1899,9747,-102,72,77,1
1625,-1878,9846,-102,70,46,1
1631,-1796,9912,-107,60,12,1
1697,-1593,9990,-105,33,-4,1
1842,-1254,10054,-110,-2,17,1
2250,-404,10228,-124,-45,178,1
2809,628,10188,-188,-76,621,1
3093,1336,9800,-279,-55,1361,1
3416,1625,9423,-226,-148,2170,1
3721,1658,9223,-62,-351,3054,1
2536,593,8911,23,-366,3902,1
1083,-1598,8703,76,-260,4286,1
287,-5571,9052,148,-159,4119,1
-1066,-10960,9835,427,-236,3577,1
-4368,-17509,11383,1026,-773,2511,1
-10640,-23168,13245,1836,-1657,499,1
-15913,-23006,15747,2440,-2572,-3179,1
-16767,-18654,14129,1895,-2605,-8058,1
-8863,2859,6228,-2032,3425,-9451,1
-10255,3106,7589,-1172,3704,-7979,1
-10885,4532,8939,-615,3804,-7179,1
-10276,6924,9731,-117,3832,-6739,1
-8636,9853,10136,243,3805,-6401,1
-7670,12410,10430,321,3866,-5963,1
-5911,14414,11699,393,3799,-5831,1
-3069,16649,13802,406,3458,-5543,1
-4060,3796,8152,-566,-1729,2056,1
-4060,3796,8152,-566,-1729,2056,1
-3592,3518,8345,-584,-1421,2492,1
-2753,3483,8147,-547,-1212,2784,1
-2067,3633,8268,-464,-1028,3161,1
-1878,3700,9070,-355,-876,3610,1
-2061,3428,10168,-303,-811,4043,1
-2237,3348,10676,-297,-798,4507,1
-3464,3592,11991,-412,-975,5339,1
-3464,3592,11991,-412,-975,5339,1
-3025,3496,11436,-557,-1059,5355,1
-2618,3889,10656,-690,-1110,5579,1
-2150,4781,10685,-653,-1224,5940,1
-1756,5494,10751,-594,-1404,6386,1
-2202,5603,10154,-713,-1433,6853,1
-2679,5118,9444,-882,-1281,7221,1
-3159,4576,8923,-1043,-1041,7611,1
-4240,3857,8601,-1191,-755,7820,1
-4872,2875,8356,-1269,-554,7704,1
-4920,1890,7854,-1353,-360,7479,1
-5118,1034,7349,-1450,-86,7232,1
-5345,-113,6946,-1514,233,6901,1
-5354,-1255,6601,-1449,409,6504,1
-5616,-2498,6641,-1267,467,6010,1
-5767,-4119,7022,-1140,605,5357,1
-5610,-5725,7549,-1036,732,4681,1
-5291,-7134,8181,-905,797,4008,1
-4867,-8290,9061,-802,789,3328,1
-4599,-8904,9888,-744,748,2647,1
-4428,-8965,10415,-697,645,1917,1
-4306,-8508,10500,-667,509,1163,1
-4094,-7692,10241,-628,403,419,1
-3899,-6889,9866,-542,349,-263,1
-3770,-6032,9583,-408,323,-843,1
-3581,-5159,9466,-236,303,-1328,1
-2994,-4339,9496,-25,233,-1704,1
-2475,-3639,9755,150,148,-1942,1
-2048,-2886,10029,284,83,-2051,1
-1504,-2227,10269,405,-45,-2080,1
-1010,-1637,10462,512,-222,-2022,1
-583,-1076,10588,573,-403,-1883,1
-123,-708,10458,549,-532,-1713,1
190,-505,10058,455,-558,-1526,1
342,-330,9757,365,-516,-1320,1
520,-211,9793,314,-474,-1102,1
663,-201,9804,260,-438,-934,1
741,-185,9705,173,-368,-804,1
840,-226,9648,84,-266,-679,1
889,-355,9585,18,-175,-561,1
851,-445,9531,-10,-103,-444,1
779,-556,9580,-11,-54,-329,1
701,-614,9678,4,-30,-239,1
708,-685,9737,10,-22,-189,1
669,-764,9677,0,-1,-142,1
513,-829,9731,6,30,-79,1
347,-884,9932,39,28,-31,1
265,-903,10096,77,-1,-22,1
233,-820,10160,84,-20,-23,1
272,-837,10122,74,-19,-14,1
228,-918,10082,78,-9,13,1
136,-986,10131,98,-12,41,1
47,-1060,10204,117,-13,53,1
-65,-1019,10400,129,-12,65,1
-64,-922,10592,135,-48,49,1
56,-860,10583,117,-78,28,1
114,-870,10498,86,-90,52,1
23,-865,10520,66,-102,87,1
300,-561,10006,-247,-109,564,1
579,-174,9997,-280,-101,697,1
1162,615,10032,-305,-123,1041,1
1346,1060,9919,-366,-129,1549,1
1174,988,9635,-429,-109,2105,1
635,186,9270,-446,-118,2568,1
-141,-1886,9112,-321,-250,2802,1
-1102,-5662,9646,52,-503,2815,1
-2542,-10144,10846,810,-1066,2638,1
-5548,-14180,12246,1895,-2056,2138,1
-9935,-17960,13211,3114,-3310,834,1
-15713,-19500,13595,4281,-4615,-1864,1
-12935,-1010,4571,1024,-1608,-15884,1
-9938,2944,5715,-468,-209,-15926,1
-8327,4008,7130,-1821,908,-14700,1
-9039,3489,7943,-2490,1524,-12884,1
-10246,3430,8290,-2346,1928,-11161,1
-11374,3724,8596,-1889,2371,-9938,1
-11906,5029,9306,-1194,2633,-9294,1
-11742,7854,9574,-317,2667,-9030,1
-9869,11600,10083,74,2581,-9064,1
-6275,15647,11146,41,2517,-8660,1
-6275,15647,11146,41,2517,-8660,1
-3062,19864,12195,-235,2641,-7617,1
237,24001,13674,-578,2786,-6290,1
3011,25780,15698,-787,2577,-4958,1
4112,23647,16873,-865,1690,-3494,1
2782,19204,15149,-658,222,-1713,1
-703,13891,12055,-397,-1190,-53,1
-2694,1443,7110,-388,-1316,2617,1
-1602,1324,10540,-73,-142,4609,1
-1602,1324,10540,-73,-142,4609,1
-2057,1755,11615,68,-166,4919,1
-3080,1723,11243,-226,-453,4778,1
-453,5763,12198,-237,-1323,5195,1
-453,5763,12198,-237,-1323,5195,1
-605,6392,12107,-321,-1480,5757,1
-782,6399,11558,-480,-1475,6453,1
-2025,5607,10399,-662,-1384,7090,1
-3402,4364,9397,-784,-1341,7436,1
-4187,3277,8946,-858,-1279,7503,1
-4139,2408,8352,-1050,-1070,7358,1
-4576,1409,7302,-1373,-682,7089,1
-4625,181,6565,-1613,-276,6594,1
-3987,-693,6039,-1818,153,6103,1
-3760,-1649,5766,-1963,566,5662,1
-3644,-2832,5831,-1971,856,5210,1
-3556,-3908,6201,-1904,1095,4867,1
-3826,-5122,6690,-1788,1298,4488,1
-4047,-6368,7336,-1578,1377,3987,1
-4090,-7385,8159,-1313,1332,3433,1
-4073,-8190,9269,-1041,1153,2862,1
-4085,-8578,10026,-855,927,2288,1
-4084,-8413,10103,-693,709,1677,1
-3942,-7923,10115,-460,494,1061,1
-3717,-7434,10124,-231,302,501,1
-3616,-6769,9730,-28,190,-16,1
-2685,-4850,9505,600,46,-1261,1
-2328,-4212,9616,725,24,-1538,1
-1977,-3556,9773,816,-16,-1764,1
-1662,-2774,10018,858,-74,-1926,1
-1340,-2027,10423,837,-126,-2044,1
-978,-1418,10692,729,-178,-2099,1
-541,-815,10739,607,-265,-2076,1
-114,-311,10714,498,-364,-1981,1
305,-21,10512,384,-417,-1843,1
669,102,10207,278,-404,-1639,1
986,65,9870,204,-355,-1377,1
1164,-128,9644,176,-273,-1082,1
1169,-384,9520,199,-202,-788,1
627,-875,9621,321,-19,-322,1
563,-924,9796,336,19,-333,1
501,-833,9945,332,33,-375,1
472,-617,10176,294,36,-395,1
498,-445,10370,224,22,-398,1
569,-272,10272,129,22,-383,1
626,-311,10084,47,35,-327,1
575,-500,9917,-3,73,-243,1
392,-763,9802,-11,126,-162,1
221,-1046,9792,21,167,-119,1
81,-1218,9842,81,202,-118,1
14,-1282,9869,152,234,-144,1
-71,-1314,9868,217,269,-175,1
-253,-1243,10043,265,303,-201,1
-420,-1078,10416,294,306,-234,1
-513,-920,10783,317,250,-265,1
-531,-732,11001,293,155,-276,1
-319,-511,10988,215,75,-276,1
-173,-517,10746,142,39,-270,1
-201,-596,10460,107,14,-227,1
-220,-736,10233,104,-4,-193,1
-198,-893,10008,132,-12,-200,1
-197,-962,9806,182,-10,-227,1
-198,-891,9674,239,7,-268,1
-326,-355,10067,302,15,-303,1
183,814,11232,366,-96,-225,1
1355,2983,12543,288,-258,142,1
3266,6791,13976,12,-478,1121,1
5661,12021,15735,-430,-922,2810,1
7477,16915,16500,-1084,-1437,4785,1
7190,19287,14813,-1644,-2088,6721,1
4891,18289,12440,-1777,-2956,8441,1
1219,13911,10209,-1733,-3253,9966,1
-10502,-9976,4860,-1138,-379,9038,1
-10502,-9976,4860,-1138,-379,9038,1
-12920,-12496,5226,-630,-155,7927,1
-13599,-12944,6007,-268,201,6417,1
-12793,-10832,6723,-65,504,4742,1
-11129,-7699,7404,37,707,3144,1
-9262,-4847,7843,21,997,1943,1
-6866,-4103,9744,547,524,-669,1
-6866,-4103,9744,547,524,-669,1
-5487,-3360,9973,627,143,-1118,1
-4096,-2353,10011,560,-26,-1325,1
-3156,-1715,9683,454,-130,-1369,1
-2824,-1818,9397,405,-261,-1364,1
-3031,-2570,9180,359,-279,-1473,1
-3624,-3768,9019,315,-232,-1788,1
-4399,-5077,8777,288,-218,-2397,1
-5197,-6198,8539,247,-162,-3382,1
-5658,-6680,8128,160,17,-4682,1
-5579,-6434,7502,66,317,-6054,1
-5102,-5891,7043,23,695,-7264,1
-4385,-5118,6709,38,1177,-8146,1
-3761,-4167,6386,164,1663,-8610,1
-3504,-3514,6028,415,2035,-8762,1
-3903,-2867,5930,831,2261,-8855,1
-3751,-2894,6559,1330,2364,-9174,1
-3323,-2686,7191,1736,2524,-9284,1
-3116,-2381,7441,2070,2688,-9015,1
-3549,-1891,7694,2477,2688,-8454,1
-4387,-887,8812,2961,2454,-7818,1
-4757,696,10648,3267,2053,-7111,1
-4526,2097,11536,3197,1712,-6557,1
-3599,4273,13009,2675,1318,-5770,1
-2643,5721,14712,2312,888,-5300,1
-1234,6496,15680,1855,393,-4858,1
-20,6531,15229,1418,10,-4298,1
699,6110,14131,1173,-314,-3555,1
1094,5648,13254,1101,-674,-2709,1
1116,5180,12328,1034,-937,-1908,1
1025,4607,11324,926,-1046,-1248,1
997,4097,10448,798,-1042,-741,1
1085,3809,9814,635,-940,-359,1
1239,3622,9484,440,-777,-45,1
1303,3348,9393,209,-580,233,1
1213,2935,9409,-35,-373,482,1
1137,2341,9500,-220,-225,687,1
982,1745,9493,-335,-123,848,1
782,1211,9466,-382,-67,979,1
580,802,9483,-373,-54,1067,1
404,530,9486,-322,-70,1113,1
281,324,9401,-252,-82,1127,1
142,63,9249,-167,-66,1132,1
14,-184,9216,-66,-33,1126,1
-84,-432,9269,63,-2,1105,1
-119,86,10664,280,-64,924,1
-173,-599,9863,-307,9,1235,1
-374,-976,9627,-361,50,1191,1
-465,-1266,9526,-347,54,1056,1
-492,-1376,9591,-299,58,895,1
-462,-1404,9727,-254,66,740,1
-498,-1278,9909,-221,62,589,1
-423,-937,10297,-190,1,455,1
-84,-688,10440,-194,-78,375,1
10,-614,10314,-218,-132,394,1
223,-294,10247,-169,-336,523,1
507,-53,10095,-194,-396,623,1
559,-28,9757,-269,-364,757,1
605,-124,9494,-334,-277,886,1
961,88,9410,-379,-189,1059,1
1446,641,9416,-396,-136,1385,1
1452,954,9445,-390,-96,1798,1
1541,1405,9623,-385,-44,2287,1
1805,2093,9885,-374,-153,2906,1
1929,2656,10096,-335,-352,3592,1
1632,2790,10350,-349,-457,4331,1
427,1978,10271,-565,-284,4899,1
-1424,169,9832,-941,10,4979,1
-3207,-2752,8994,-1164,147,4494,1
-4116,-5707,9031,-877,-129,3680,1
-4869,-9845,9252,-410,-496,2648,1
-7380,-16441,9617,647,-1330,1356,1
-10666,-23268,11897,2488,-2908,-570,1
-15706,-25749,13799,3853,-4302,-3090,1
-22551,-21140,13373,3881,-4694,-7002,1
-24560,-14776,10490,2528,-3834,-12483,1
-23175,-5974,7871,893,-2457,-16615,1
-19642,2142,7638,-713,-902,-17453,1
-10798,4783,11225,-3128,2383,-13998,1
-10557,4022,11873,-2358,2438,-12226,1
-11171,4850,12118,-1426,2449,-10678,1
-11503,8055,11318,-219,2318,-9540,1
-11503,8055,11318,-219,2318,-9540,1
-10005,11340,9613,770,1955,-9024,1
-8391,14597,8053,924,1601,-8703,1
-5157,18836,8638,569,1564,-8198,1
-581,21719,9984,267,2032,-7509,1
2154,23451,11244,34,2571,-6121,1
3848,23291,12611,-64,2464,-4472,1
3652,21335,13582,-99,1679,-2762,1
2456,18325,13180,-60,585,-1104,1
251,14074,11431,-30,-408,262,1
-1677,10471,9709,20,-1151,1403,1
-2912,7715,8511,61,-1521,2146,1
-3293,5599,7600,53,-1593,2674,1
-3304,4327,6814,-14,-1365,3200,1
-3198,3434,6332,-118,-1062,3581,1
-2842,2868,6210,-190,-747,3819,1
-2478,2892,6435,-197,-408,3988,1
-2227,3125,7382,-100,-73,4082,1
-2084,2922,8892,107,149,4194,1
-2243,3041,10642,276,204,4482,1
-2554,3510,12231,351,85,4815,1
-2876,4051,13340,298,-134,5084,1
-3313,4449,13872,30,-313,5252,1
-3170,4860,14008,-250,-660,5380,1
-2851,5053,13118,-587,-961,5543,1
-2717,5208,11621,-1025,-1049,5826,1
-2575,5375,10494,-1278,-1146,6233,1
-2777,5401,9737,-1301,-1279,6591,1
-3174,5018,9095,-1367,-1221,6867,1
-3846,4213,8581,-1523,-869,7073,1
-4424,3332,8280,-1662,-428,7147,1
-4562,2746,8247,-1743,-50,7196,1
-4719,2053,7943,-1748,216,7289,1
-5511,1058,7488,-1666,386,7315,1
-6219,-79,7425,-1522,449,7166,1
-6381,-1570,7332,-1423,536,6853,1
-6538,-3213,7258,-1436,710,6450,1
-6653,-4911,7427,-1502,890,5975,1
-6505,-6414,7577,-1533,971,5402,1
-6149,-7887,8132,-1452,944,4729,1
-5737,-9302,9091,-1351,826,3999,1
-5460,-10089,9519,-1289,735,3217,1
-5254,-10648,9790,-1181,610,2358,1
-4956,-10817,9932,-1032,443,1499,1
-4789,-10212,9557,-855,354,655,1
-4449,-9190,9076,-631,321,-135,1
-4194,-7982,8784,-368,347,-834,1
-3867,-6751,8816,-66,365,-1404,1
-3392,-5522,9073,253,332,-1813,1
-2809,-4344,9684,530,207,-2049,1
-2330,-3197,10325,660,82,-2143,1
-1704,-2244,10659,651,-28,-2149,1
-1025,-1526,10655,593,-156,-2082,1
-615,-1007,10520,533,-271,-1950,1
-217,-688,10412,487,-371,-1757,1
122,-537,10193,440,-429,-1551,1
337,-525,9879,402,-430,-1347,1
505,-610,9662,381,-398,-1138,1
565,-738,9537,362,-359,-942,1
632,-870,9438,363,-327,-764,1
610,-949,9295,363,-279,-620,1
596,-932,9155,357,-215,-523,1
529,-858,9123,342,-133,-456,1
500,-884,9246,313,-38,-390,1
392,-949,9311,270,60,-332,1
184,-994,9518,243,138,-288,1
4,-1003,9830,226,178,-249,1
-89,-967,9987,196,195,-222,1
-171,-954,10113,158,211,-200,1
-292,-897,10310,129,215,-180,1
-354,-865,10460,121,189,-159,1
-341,-861,10442,116,161,-140,1
-366,-928,10392,118,144,-111,1
-422,-1011,10362,140,126,-76,1
-559,-1003,10343,172,108,-46,1
-620,-1004,10371,191,107,-37,1
-632,-1034,10434,188,127,-45,1
-639,-1018,10527,169,141,-45,1
-685,-967,10646,140,127,-56,1
-701,-855,10745,104,90,-75,1
-682,-749,10804,60,41,-87,1
-581,-675,10757,25,-21,-88,1
-505,-670,10580,0,-81,-78,1
-448,-713,10325,-4,-128,-49,1
-468,-727,10166,12,-152,-23,1
-434,-630,10161,46,-186,-13,1
-402,-191,10371,60,-225,-9,1
14,855,11054,60,-331,68,1
1266,2606,11857,13,-527,452,1
2558,5118,12628,-126,-784,1326,1
3202,7962,13983,-368,-1113,2544,1
3334,9756,14605,-885,-1247,3677,1
3810,10154,13410,-1315,-1566,4810,1
2970,9827,11705,-1314,-2334,6158,1
1810,8889,10672,-1132,-2896,7347,1
706,7698,10128,-1091,-3061,8495,1
-506,7079,9653,-1167,-2995,9436,1
-1466,5970,8739,-1379,-2614,9893,1
-2310,4064,8133,-1537,-2011,9913,1
-3010,1732,8515,-1477,-1616,9801,1
-3685,-561,8341,-1485,-1317,9608,1
-3754,-2199,7644,-1497,-1064,9424,1
-5318,-4191,7185,-1229,-1117,9345,1
-7492,-6525,7082,-810,-1107,8799,1
-10574,-9961,7792,-275,-686,6848,1
-10377,-9908,8074,-169,-401,5299,1
-10377,-9908,8074,-169,-401,5299,1
-9018,-8079,8300,-142,-153,3861,1
-7344,-5563,8533,-114,20,2753,1
-6119,-3646,8852,-83,177,2110,1
-5903,-3205,9083,-95,405,1724,1
-6235,-3735,9182,-94,581,1320,1
-6233,-4176,9498,-21,527,862,1
-5765,-4253,9660,2,409,362,1
-4951,-4005,9475,-25,314,-89,1
-4223,-3706,9025,-16,174,-375,1
-3865,-3504,8549,77,-37,-592,1
-3367,-3241,8399,221,-252,-791,1
-2982,-2998,8412,311,-353,-904,1
-3112,-3167,8444,305,-289,-1023,1
-3465,-3811,8299,226,-117,-1252,1
-4170,-4841,8057,150,84,-1645,1
-5213,-6257,7801,116,281,-2323,1
-6700,-8105,7456,192,399,-3348,1
-7879,-9164,7355,478,290,-4709,1
-8104,-9065,7609,763,108,-6295,1
-7446,-8164,7831,804,210,-7740,1
-7018,-7067,7301,698,681,-8834,1
-6794,-5810,6711,823,1109,-9651,1
-6672,-4301,6557,1112,1377,-10219,1
-6792,-2874,6615,1396,1616,-10615,1
-6964,-1658,6660,1660,1894,-10907,1
-6624,-818,6873,1946,2082,-11041,1
-6193,-144,7034,2258,2261,-10843,1
-5815,684,7140,2607,2403,-10167,1
-6018,2195,7715,2984,2362,-9145,1
-6431,4622,10036,3285,2046,-8209,1
-5566,6433,13172,3285,1505,-7607,1
-3684,7430,15087,2909,972,-7211,1
-1986,7978,15741,2372,587,-6683,1
-778,8867,16606,1970,77,-5965,1
770,9261,16527,1668,-657,-5249,1
1620,8904,14454,1311,-1228,-4565,1
2106,8133,12110,949,-1478,-3691,1
2232,7243,10322,617,-1440,-2753,1
2047,6544,9168,320,-1247,-1948,1
1859,5986,8781,65,-1008,-1366,1
1841,5505,8909,-169,-724,-979,1
1929,5096,9168,-382,-461,-675,1
2038,4743,9271,-534,-258,-370,1
2038,4343,9261,-594,-136,-64,1
1920,3799,9271,-572,-80,216,1
1769,3232,9126,-514,-52,459,1
1568,2663,8900,-421,-27,663,1
1254,2183,8833,-296,10,849,1
970,1751,8940,-146,62,986,1
731,1411,8977,-1,92,1056,1
596,1170,8982,102,115,1057,1
488,928,8956,176,167,1023,1
390,786,9070,252,218,986,1
276,770,9378,331,261,959,1
313,763,9696,361,256,906,1
366,723,9906,308,289,859,1
407,1091,10671,-6,357,1029,1
407,1091,10671,-6,357,1029,1
463,1104,10629,-174,377,1127,1
347,918,10440,-343,437,1252,1
166,574,10273,-445,431,1331,1
213,286,10137,-483,412,1390,1
294,257,9981,-506,419,1532,1
67,154,9914,-511,426,1678,1
-209,-88,9938,-475,389,1718,1
-395,-624,9929,-428,305,1614,1
-395,-624,9929,-428,305,1614,1
-334,-781,9890,-398,258,1534,1
-372,-919,9853,-380,230,1473,1
-451,-1067,9811,-366,216,1421,1
-484,-1174,9839,-348,195,1344,1
-439,-1109,9893,-353,195,1271,1
-404,-999,9984,-376,202,1213,1
2,-694,10243,-412,214,1238,1
635,-185,10295,-552,356,1463,1
970,397,10051,-755,601,1923,1
638,578,9945,-859,674,2434,1
27,335,9765,-873,576,2731,1
-506,-227,9622,-775,296,2844,1
-1177,-1593,9634,-619,52,2831,1
-2376,-5002,10133,-406,-198,2682,1
-3930,-9896,11512,247,-912,2419,1
-7014,-15501,13770,1461,-2139,2045,1
-13023,-19709,15186,3073,-3904,1502,1
-19269,-18024,13961,4355,-5994,-366,1
-19757,-11670,10646,3734,-6708,-4206,1
-18826,-6585,7842,1331,-4719,-8535,1
-16597,-1932,7661,-995,-1795,-11911,1
-12919,2618,8400,-2498,360,-13717,1
-9919,4508,8171,-3045,1580,-14232,1
-8660,5552,7193,-2836,2174,-13696,1
-7927,6535,7152,-2230,2381,-12804,1
-6944,7097,7721,-1637,2537,-11876,1
-7064,7101,8285,-1083,2720,-10909,1
-7594,7564,9046,-419,2725,-10138,1
-7081,9483,9591,183,2503,-9496,1
-5499,12210,10151,473,2313,-8874,1
-3308,15676,11141,403,2382,-7999,1
4921,22050,16843,-436,2242,-4756,1
4921,22050,16843,-436,2242,-4756,1
5700,19695,17017,-597,1236,-3012,1
4120,15717,14910,-540,-200,-921,1
884,11793,12140,-442,-1421,1028,1
-1857,7891,10267,-360,-2094,2280,1
-2907,5511,9296,-334,-2258,3096,1
-3075,4085,8684,-397,-2056,3618,1
-2907,3190,8284,-537,-1718,3921,1
-2606,2801,8093,-681,-1387,4085,1
-2224,2540,8109,-778,-1053,4132,1
-1890,2378,8505,-773,-747,4162,1
-1492,2256,9166,-680,-551,4305,1
-1654,2203,9706,-621,-407,4572,1
-2036,2253,10519,-503,-374,4904,1
-2569,2067,11077,-408,-444,5164,1
-3158,1843,11138,-443,-509,5324,1
-3549,1516,10993,-581,-516,5405,1
-3302,709,9393,-1227,-254,5167,1
-3302,709,9393,-1227,-254,5167,1
-3335,507,9134,-1379,-118,5219,1
-3464,90,9004,-1485,-21,5231,1
-3367,-229,8753,-1534,33,5186,1
-3470,-503,8608,-1599,143,5110,1
-3629,-754,8766,-1639,259,5017,1
-3663,-1101,9004,-1614,270,4876,1
-3720,-1441,8964,-1614,249,4715,1
-3774,-1714,8795,-1646,256,4594,1
-3665,-2108,8563,-1634,228,4472,1
-3696,-2509,8233,-1555,146,4371,1
-4114,-3220,8004,-1442,90,4226,1
-4534,-4082,7905,-1292,70,3989,1
-4808,-6247,8378,-669,29,2976,1
-4808,-6247,8378,-669,29,2976,1
-4817,-6630,8681,-462,-14,2588,1
-4825,-6908,9009,-313,-48,2173,1
-4762,-7021,9188,-196,-34,1723,1
-4642,-6945,9237,-63,-50,1269,1
-4495,-6754,9311,53,-67,826,1
-4399,-6452,9331,151,-64,394,1
-4175,-6003,9350,222,-49,-42,1
-3797,-5396,9323,260,-19,-453,1
-3409,-4720,9432,305,-2,-766,1
-3125,-3919,9628,346,-32,-994,1
-2764,-3118,9863,335,-72,-1191,1
-2251,-2582,9921,271,-99,-1336,1
-1146,-2036,9411,158,-148,-1220,1
-1146,-2036,9411,158,-148,-1220,1
-954,-1976,9240,230,-189,-1077,1
-876,-1910,9143,321,-198,-923,1
-873,-1851,9126,404,-176,-789,1
-927,-1741,9280,477,-140,-690,1
-955,-1655,9514,524,-108,-634,1
-993,-1521,9684,523,-78,-621,1
-966,-1339,9829,484,-48,-621,1
-903,-1179,10002,435,-41,-612,1
-913,-987,10124,379,-45,-573,1
-827,-849,10303,325,-66,-514,1
-773,-829,10285,268,-90,-452,1
-812,-791,10196,219,-92,-374,1
-803,-828,10101,194,-96,-305,1
-820,-938,9998,180,-92,-251,1
-857,-1031,9877,181,-79,-194,1
-915,-1097,9806,203,-66,-144,1
-1241,-1388,9872,224,36,-103,1
-1241,-1388,9872,224,36,-103,1
-1346,-1349,10015,233,37,-110,1
-1400,-1200,10211,236,25,-124,1
-1355,-1060,10333,201,14,-150,1
-1247,-1061,10316,137,21,-155,1
-1246,-1116,10236,93,23,-116,1
-1298,-1170,10128,85,0,-75,1
-1341,-1201,10057,98,-23,-64,1
-1162,-810,10174,136,-77,-82,1
-855,-421,10296,132,-108,-45,1
-423,243,10495,115,-143,131,1
452,1345,10746,116,-263,534,1
1090,2619,10897,52,-385,1201,1
1295,4112,11533,0,-606,2022,1
1422,5552,12828,-111,-914,2782,1
2033,6966,13545,-527,-971,3504,1
3243,9420,13598,-1008,-1181,4695,1
4686,12645,14017,-1212,-2053,6302,1
4789,15344,13967,-1431,-2845,8420,1
2019,16316,13313,-1687,-3289,10636,1
-2648,14336,12516,-1786,-3599,12250,1
-6924,10287,11747,-1751,-3638,12733,1
-8601,5367,11449,-1770,-3254,12363,1
-8680,739,11903,-1811,-2995,11588,1
-8201,-2874,11733,-1806,-3229,10589,1
-7776,-5189,10569,-1788,-3563,9714,1
-10977,-10629,6399,-1542,-2791,6986,1
-10647,-10245,5676,-1355,-2224,5511,1
-9456,-8669,5205,-1029,-1709,3939,1
-7174,-6209,5566,-598,-1287,2589,1
-7174,-6209,5566,-598,-1287,2589,1
-4687,-3646,6884,-107,-22,1361,1
-4687,-3646,6884,-107,-22,1361,1
-4698,-4112,7641,100,371,876,1
-2712,-4078,8880,659,291,-1124,1
-2712,-4078,8880,659,291,-1124,1
-2358,-3827,8984,753,128,-1431,1
-2627,-4183,8909,798,26,-1799,1
-3611,-5260,8813,799,21,-2397,1
-4726,-6408,8656,744,114,-3326,1
-5525,-6954,8362,642,275,-4555,1
-6069,-6964,7953,510,563,-5967,1
-6508,-6841,7694,452,908,-7369,1
-6487,-6318,7810,463,1195,-8601,1
-6240,-5314,7853,460,1521,-9536,1
-6249,-4503,7498,502,1886,-10173,1
-6238,-3689,7494,762,2009,-10579,1
-6232,-2666,7790,1118,1948,-10770,1
-6550,-1347,7953,1440,1901,-10799,1
-6713,-515,8148,1738,1877,-10874,1
-6812,1,8463,1980,1898,-10820,1
-6848,594,8760,2176,1906,-10497,1
-6873,2033,9240,2404,1767,-9906,1
-6117,4082,10380,2580,1412,-9250,1
-5190,6097,11970,2535,1056,-8729,1
-3318,7668,13969,2276,702,-8119,1
3136,10727,13290,1016,-1893,-4173,1
3136,10727,13290,1016,-1893,-4173,1
3239,9705,11030,666,-1987,-3032,1
3002,8912,9474,338,-1853,-1897,1
2789,8225,8723,64,-1636,-1040,1
2682,7380,8284,-205,-1307,-421,1
2681,6435,8122,-429,-915,135,1
2604,5414,8261,-536,-595,654,1
2205,4614,8478,-573,-373,1104,1
1842,4198,8633,-638,-221,1392,1
1692,3867,8719,-739,-75,1529,1
1654,3359,8704,-820,64,1613,1
1440,2845,8642,-851,186,1694,1
1221,2443,8770,-794,253,1766,1
1071,1923,8825,-680,280,1779,1
902,1452,8745,-564,308,1758,1
744,1028,8709,-459,360,1714,1
532,802,8851,-343,421,1661,1
477,617,9119,-212,454,1576,1
398,444,9252,-116,485,1449,1
396,316,9320,-66,526,1331,1
434,169,9365,-49,569,1231,1
390,0,9344,-51,612,1156,1
308,-147,9398,-66,658,1116,1
192,-314,9548,-86,697,1091,1
23,-440,9737,-103,712,1054,1
-83,-480,10011,-107,692,997,1
-154,-539,10284,-105,646,926,1
-288,-811,10631,-95,332,622,1
-288,-811,10631,-95,332,622,1
-272,-703,10691,-84,229,524,1
-130,-573,10652,-96,135,419,1
40,-517,10442,-131,67,333,1
175,-553,10161,-162,32,294,1
211,-579,9990,-155,10,289,1
202,-520,9954,-112,-14,273,1
245,-492,9902,-79,-28,214,1
375,-460,9840,-68,-17,153,1
481,-387,9773,-50,2,126,1
436,-324,9709,-31,29,111,1
349,-217,9760,-13,60,74,1
384,-51,10093,20,54,30,1
483,95,10338,44,18,-6,1
573,246,10350,32,4,-12,1
587,332,10251,7,3,9,1
560,375,10239,-5,0,27,1
577,435,10316,-6,-22,37,1
604,476,10395,-17,-47,48,1
645,456,10461,-35,-60,88,1
