acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,class
335,-136,9773,-19,-5,-3,0
324,-201,9791,-6,-10,9,0
357,-232,9779,5,-13,16,0
375,-225,9788,-4,-10,12,0
363,-186,9781,-13,-12,13,0
386,-247,9725,1,-12,-6,0
386,-247,9725,1,-12,-6,0
384,-244,9721,0,-13,-3,0
369,-335,9683,8,-12,-12,0
398,-292,9665,10,-9,-18,0
398,-184,9669,3,-4,-19,0
401,-161,9721,0,3,-9,0
369,-216,9750,-1,4,6,0
357,-294,9765,-5,2,5,0
336,-294,9803,-1,2,4,0
331,-251,9850,2,-2,1,0
354,-223,9846,1,-5,-3,0
335,-186,9869,-2,-4,0,0
336,-143,9870,-9,-7,-2,0
330,-87,9822,-15,-12,0,0
373,-106,9775,-13,-14,12,0
375,-171,9773,-16,-13,28,0
367,-223,9751,-14,-15,35,0
338,-298,9757,-1,-17,36,0
330,-397,9750,9,-20,23,0
335,-416,9756,8,-20,-1,0
363,-313,9735,3,-20,-19,0
397,-210,9696,3,-17,-18,0
417,-247,9686,8,-12,-17,0
408,-209,9700,-6,-7,-5,0
404,-217,9702,-6,-2,1,0
395,-256,9751,0,0,12,0
359,-305,9786,0,-2,15,0
337,-292,9806,8,-4,4,0
331,-320,9822,1,-5,-7,0
361,-257,9834,-3,-9,-21,0
371,-134,9804,-5,-11,-18,0
381,-162,9803,-3,-12,-15,0
359,-225,9802,4,-15,-10,0
366,-265,9790,9,-15,-6,0
353,-241,9788,14,-15,3,0
383,-244,9787,18,-18,9,0
405,-250,9779,13,-22,15,0
407,-288,9735,10,-20,14,0
387,-318,9707,6,-17,0,0
416,-289,9681,7,-14,-16,0
415,-233,9674,14,-9,-23,0
383,-186,9707,11,-2,-20,0
380,-199,9726,-4,-5,-11,0
399,-240,9750,-2,-7,-7,0
396,-220,9759,5,-4,-7,0
399,-203,9790,1,-4,-7,0
387,-159,9745,17,-5,-2,0
397,-142,9762,15,-5,6,0
377,-195,9768,-7,-5,1,0
339,-287,9835,-13,-3,-1,0
330,-339,9841,3,-5,-13,0
367,-229,9821,6,-11,-15,0
393,-156,9772,0,-13,-9,0
389,-153,9750,1,-13,-1,0
389,-153,9750,1,-13,-1,0
401,-155,9738,0,-15,4,0
409,-159,9731,1,-16,11,0
418,-166,9719,3,-13,17,0
408,-198,9714,3,-13,21,0
384,-287,9723,-9,-11,19,0
386,-402,9754,-18,-6,6,0
372,-378,9797,-9,-4,-11,0
365,-272,9778,-7,-7,-19,0
386,-213,9766,0,-10,-17,0
409,-209,9750,3,-8,-10,0
402,-210,9723,-3,-9,-3,0
410,-187,9687,0,-10,-3,0
426,-172,9692,10,-5,0,0
402,-226,9702,4,-3,7,0
392,-313,9732,2,-1,6,0
384,-344,9735,2,0,2,0
385,-371,9762,6,1,-11,0
392,-239,9778,15,2,-21,0
381,-154,9800,2,1,-19,0
377,-171,9802,-9,0,-18,0
386,-153,9803,-2,-1,-12,0
390,-125,9808,1,-2,-4,0
377,-128,9835,-1,-3,8,0
379,-196,9848,-3,-6,15,0
366,-233,9845,2,-10,24,0
359,-275,9826,4,-13,24,0
359,-353,9785,-6,-19,7,0
362,-350,9787,-6,-21,-8,0
390,-275,9747,1,-21,-20,0
413,-205,9711,10,-21,-14,0
422,-215,9680,12,-19,-5,0
424,-253,9686,10,-15,-2,0
417,-252,9672,4,-10,-7,0
435,-217,9686,-7,-4,-9,0
435,-210,9715,-3,-1,-3,0
423,-229,9767,-9,-1,-3,0
395,-271,9811,-19,-1,-2,0
395,-258,9808,-5,-5,5,0
385,-246,9806,13,-6,4,0
381,-245,9799,10,-9,-3,0
391,-217,9775,-1,-12,-10,0
391,-189,9747,-7,-12,-14,0
405,-136,9741,0,-9,-5,0
402,-111,9743,3,-9,4,0
411,-175,9767,-3,-7,11,0
384,-270,9822,-5,-6,14,0
387,-361,9826,-1,-10,6,0
398,-342,9792,0,-14,-6,0
408,-288,9761,6,-15,-18,0
408,-238,9747,11,-14,-14,0
434,-244,9709,11,-13,-5,0
441,-235,9681,11,-10,-1,0
440,-161,9676,5,-6,3,0
451,-120,9664,-5,-4,10,0
426,-166,9678,-4,0,15,0
403,-278,9762,-10,2,13,0
386,-306,9791,-16,2,12,0
418,-266,9785,0,-2,4,0
403,-226,9783,8,-4,0,0
448,-233,9689,-12,-11,-2,0
448,-204,9669,-2,-7,0,0
442,-216,9658,15,-3,0,0
414,-227,9662,20,0,3,0
401,-239,9683,8,2,2,0
415,-237,9712,0,5,2,0
396,-223,9761,3,8,3,0
395,-199,9766,0,7,3,0
411,-184,9811,-8,6,6,0
404,-195,9833,-8,4,15,0
391,-238,9816,-8,1,8,0
360,-246,9844,-15,-1,3,0
356,-222,9882,-10,-3,9,0
356,-266,9887,-2,-9,11,0
359,-368,9860,-3,-13,2,0
360,-367,9847,-6,-13,-10,0
393,-258,9805,-8,-16,-11,0
408,-211,9733,-5,-21,-4,0
402,-216,9680,11,-25,1,0
469,-247,9652,23,-22,5,0
441,-220,9652,10,-14,12,0
447,-213,9678,0,-11,14,0
458,-250,9671,0,-8,19,0
446,-348,9702,-10,-5,4,0
386,-122,9793,-6,0,10,0
386,-122,9793,-6,0,10,0
384,-198,9818,-2,-2,21,0
366,-270,9842,2,0,29,0
372,-328,9829,3,-6,22,0
363,-342,9835,7,-11,11,0
384,-312,9821,3,-13,-3,0
397,-284,9781,5,-18,-7,0
415,-293,9736,17,-15,-6,0
414,-252,9715,11,-9,-2,0
418,-246,9707,-2,-7,2,0
418,-249,9731,-3,-5,8,0
396,-290,9751,4,-4,10,0
393,-360,9742,5,-5,2,0
418,-335,9721,0,-10,-6,0
442,-247,9723,1,-6,-15,0
439,-168,9706,-2,-6,-13,0
452,-152,9713,1,-3,-7,0
436,-183,9724,9,0,-14,0
408,-110,9750,0,5,-12,0
424,-105,9777,-13,4,-6,0
415,-150,9757,-6,-1,7,0
429,-214,9765,3,1,12,0
391,-219,9794,-14,1,1,0
387,-227,9803,-6,-5,15,0
387,-227,9803,-6,-5,15,0
369,-254,9788,-11,-5,19,0
386,-256,9755,-5,-8,23,0
391,-240,9738,-1,-10,22,0
390,-245,9753,-10,-7,13,0
389,-265,9755,-19,-6,13,0
379,-363,9771,-13,-7,4,0
377,-389,9756,0,-9,-9,0
422,-294,9731,11,-10,-12,0
452,-284,9750,16,-12,-11,0
442,-314,9729,17,-9,-21,0
405,-193,9699,12,-5,-22,0
432,-152,9707,-2,-2,-17,0
447,-204,9692,-2,0,-7,0
440,-227,9678,5,3,6,0
420,-235,9727,3,8,15,0
452,-204,9804,0,11,21,0
427,-156,9834,0,12,27,0
322,-282,9839,-5,5,13,0
320,-387,9829,-5,-2,-7,0
377,-221,9833,1,-2,-6,0
389,-119,9827,-3,-2,-6,0
395,-107,9836,-13,-7,9,0
392,-204,9799,-9,-12,18,0
405,-269,9773,-8,-13,17,0
386,-250,9781,-14,-12,19,0
397,-281,9785,-12,-15,23,0
405,-361,9750,-3,-17,27,0
385,-468,9713,-1,-16,9,0
395,-428,9676,4,-15,-14,0
432,-276,9658,19,-12,-29,0
451,-161,9668,15,-7,-29,0
428,-227,9731,-10,3,3,0
436,-275,9767,1,3,7,0
405,-222,9808,12,1,12,0
396,-205,9811,11,1,11,0
381,-202,9802,0,-2,6,0
383,-155,9786,-10,-2,5,0
403,-137,9775,-18,0,6,0
393,-225,9788,-25,-3,11,0
386,-210,9787,11,-6,3,0
403,-197,9780,3,-7,8,0
429,-244,9754,2,-10,15,0
410,-295,9743,0,-6,20,0
403,-365,9729,1,-7,18,0
423,-378,9717,-2,-12,4,0
399,-397,9719,4,-10,-6,0
411,-421,9727,11,-6,-17,0
420,-379,9712,7,-3,-20,0
420,-314,9690,-1,0,-26,0
434,-249,9706,-4,3,-27,0
439,-208,9701,0,5,-14,0
439,-221,9739,5,6,-1,0
395,-205,9790,-1,8,10,0
395,-214,9808,-2,7,14,0
392,-226,9780,2,5,14,0
409,-221,9778,4,5,11,0
383,-256,9775,-4,4,-6,0
392,-185,9762,3,1,-20,0
426,-124,9781,10,2,-15,0
401,-123,9780,14,1,-6,0
404,-134,9757,19,-1,4,0
401,-207,9742,6,0,6,0
395,-198,9731,-1,0,14,0
398,-158,9737,0,2,21,0
371,-184,9780,-4,3,28,0
360,-293,9797,-15,1,22,0
360,-318,9802,-13,2,13,0
357,-274,9794,-20,2,1,0
345,-246,9800,-28,-2,-2,0
357,-251,9791,-7,-4,7,0
386,-283,9754,6,-5,9,0
413,-254,9706,7,-10,9,0
417,-278,9688,15,-8,7,0
417,-278,9688,15,-8,7,0
387,-287,9700,22,-5,15,0
421,-314,9650,18,-3,21,0
415,-342,9652,5,1,13,0
386,-393,9701,-4,7,0,0
383,-435,9730,1,12,-8,0
390,-345,9777,6,12,-18,0
395,-175,9798,2,14,-16,0
385,-125,9856,-10,14,-7,0
359,-187,9846,-17,10,0,0
362,-208,9839,-15,6,0,0
357,-199,9863,-9,5,5,0
339,-233,9870,4,1,3,0
318,-211,9828,20,-7,6,0
362,-234,9798,25,-14,5,0
373,-302,9775,9,-14,-5,0
407,-278,9744,3,-15,-12,0
410,-241,9683,9,-14,-12,0
411,-195,9636,13,-12,-8,0
435,-148,9640,11,-4,-1,0
439,-135,9626,-1,3,7,0
439,-184,9651,-7,7,15,0
416,-270,9686,-5,11,18,0
389,-276,9703,-4,14,17,0
373,-311,9748,-3,13,5,0
350,-260,9750,6,13,0,0
366,-221,9796,5,14,-6,0
343,-280,9835,-10,14,-13,0
322,-280,9841,-1,10,-15,0
342,-213,9806,12,6,-13,0
366,-146,9806,2,5,-4,0
351,-175,9842,-10,5,7,0
337,-237,9847,-11,3,22,0
329,-287,9832,-4,-2,29,0
313,-320,9810,1,-5,27,0
328,-368,9803,0,-9,22,0
354,-373,9759,12,-10,11,0
349,-282,9706,25,-6,4,0
360,-276,9705,15,-6,-9,0
387,-258,9683,0,-5,-23,0
407,-161,9689,-2,0,-18,0
389,-148,9713,-4,7,-5,0
385,-225,9750,-13,6,11,0
363,-283,9750,-5,4,21,0
367,-284,9742,12,2,15,0
387,-265,9744,5,0,7,0
372,-229,9711,6,2,1,0
375,-231,9699,4,3,-17,0
356,-173,9731,-14,7,-21,0
342,-171,9775,-23,12,-18,0
329,-209,9798,-17,11,-6,0
328,-233,9799,-7,5,9,0
347,-272,9785,-3,4,18,0
325,-288,9779,7,3,19,0
361,-266,9786,12,2,20,0
337,-253,9786,6,0,11,0
339,-289,9749,3,-2,-7,0
343,-246,9793,2,0,-15,0
341,-235,9826,-9,0,-15,0
330,-245,9805,-4,-2,-6,0
319,-278,9806,0,-2,-1,0
328,-290,9791,-10,-3,-1,0
345,-264,9780,-7,-6,0,0
361,-225,9714,7,-8,4,0
391,-231,9656,20,-9,7,0
384,-250,9651,25,-7,5,0
373,-254,9652,27,-3,2,0
377,-294,9681,19,1,-12,0
374,-274,9721,3,5,-15,0
359,-243,9733,3,7,-11,0
363,-274,9731,5,9,-11,0
363,-238,9730,0,13,-10,0
355,-162,9778,1,17,-6,0
310,-138,9838,8,17,0,0
308,-146,9896,3,13,8,0
299,-207,9927,-6,9,11,0
290,-217,9889,-14,1,10,0
308,-199,9851,-11,-4,10,0
312,-228,9804,-7,-7,9,0
308,-231,9771,-6,-9,7,0
314,-260,9763,-1,-10,8,0
307,-316,9748,1,-11,2,0
320,-293,9730,3,-13,-2,0
349,-274,9727,7,-9,-1,0
326,-316,9727,7,-7,-5,0
344,-354,9698,6,-7,-12,0
389,-289,9672,10,-4,-15,0
380,-198,9702,-4,3,-14,0
335,-210,9760,-17,5,-10,0
318,-381,9756,-3,0,-22,0
344,-311,9745,26,0,-28,0
348,-118,9756,23,5,-26,0
343,-77,9824,1,5,-18,0
284,-138,9857,-10,8,2,0
276,-237,9865,-15,3,19,0
289,-312,9850,-11,-10,23,0
299,-329,9773,11,-19,18,0
323,-243,9772,30,-21,-3,0
328,-96,9824,-2,-12,-7,0
312,-117,9796,-28,-10,2,0
337,-205,9748,-18,-15,7,0
344,-237,9681,-12,-14,6,0
368,-259,9719,-14,-10,-2,0
348,-260,9784,-4,-6,0,0
355,-263,9778,18,-12,13,0
350,-328,9738,21,-15,12,0
335,-312,9727,9,-12,2,0
335,-312,9727,9,-12,2,0
355,-266,9727,-1,-9,-5,0
360,-263,9682,-2,-8,-7,0
355,-271,9707,0,-7,-10,0
337,-268,9732,-1,-2,-12,0
325,-256,9743,4,-2,-14,0
345,-243,9759,10,-4,-15,0
355,-190,9781,6,-3,-11,0
342,-178,9797,-9,-2,-7,0
343,-199,9809,-11,-3,-1,0
339,-219,9798,6,-7,7,0
359,-231,9772,11,-12,6,0
356,-205,9800,5,-13,-2,0
339,-152,9794,0,-11,-1,0
329,-186,9794,-6,-10,0,0
336,-245,9774,-15,-11,0,0
339,-238,9761,-19,-6,4,0
344,-226,9765,-18,-7,10,0
324,-233,9772,-8,-9,19,0
318,-251,9774,-3,-9,19,0
320,-274,9777,-8,-12,15,0
347,-262,9767,-13,-15,12,0
371,-278,9682,1,-11,-5,0
371,-278,9682,1,-11,-5,0
380,-292,9702,6,-8,-4,0
365,-299,9726,5,-6,-4,0
354,-272,9730,0,-4,-1,0
357,-268,9749,-4,-1,1,0
355,-284,9745,-12,-1,3,0
348,-274,9735,-13,-3,1,0
353,-244,9750,2,-1,-4,0
319,-208,9812,5,1,-8,0
308,-175,9873,-3,0,-2,0
305,-220,9872,-6,-5,-3,0
316,-193,9856,-9,-7,5,0
343,-226,9853,-15,-12,1,0
331,-197,9820,-9,-18,4,0
338,-185,9820,1,-18,13,0
369,-196,9786,2,-23,20,0
373,-223,9733,2,-23,23,0
365,-247,9731,-5,-21,17,0
328,-329,9720,-18,-15,9,0
339,-398,9717,-17,-18,-3,0
362,-396,9706,0,-20,-8,0
396,-214,9709,0,-2,-1,0
396,-214,9709,0,-2,-1,0
369,-215,9738,-3,0,6,0
332,-294,9784,0,1,5,0
325,-307,9822,2,0,2,0
325,-244,9821,-2,-2,-3,0
339,-203,9804,-12,-6,-7,0
378,-197,9823,-7,-11,-4,0
356,-185,9804,-4,-11,-1,0
339,-166,9786,-9,-12,4,0
356,-197,9775,-5,-15,11,0
361,-243,9748,4,-18,22,0
390,-295,9736,6,-18,20,0
381,-319,9741,-3,-17,12,0
362,-360,9741,-11,-18,3,0
387,-343,9706,-1,-17,0,0
374,-334,9693,4,-11,-7,0
372,-362,9705,6,-10,-26,0
386,-265,9690,11,-9,-30,0
379,-191,9705,7,-3,-22,0
395,-192,9750,-2,-1,-11,0
393,-237,9766,-8,-2,-4,0
377,-262,9785,-4,-3,2,0
375,-251,9775,7,-3,6,0
368,-225,9812,13,-3,8,0
348,-266,9823,2,-7,3,0
339,-264,9793,-3,-12,-3,0
365,-209,9761,0,-12,-2,0
378,-201,9751,-4,-12,0,0
418,-187,9754,-7,-11,8,0
383,-211,9766,-7,-5,18,0
334,-357,9765,-20,-8,2,0
330,-378,9751,-12,-11,-21,0
374,-217,9735,11,-6,-22,0
393,-174,9777,-1,-4,-10,0
379,-250,9806,-19,-7,3,0
368,-304,9804,-14,-6,6,0
342,-289,9797,-11,-7,6,0
330,-270,9774,-11,-13,7,0
355,-282,9732,5,-20,8,0
373,-257,9739,10,-17,9,0
386,-256,9744,1,-14,7,0
409,-290,9718,5,-15,0,0
430,-249,9681,7,-13,-6,0
356,-288,9780,0,6,-3,0
395,-225,9797,8,2,-4,0
335,-265,9806,-12,-5,1,0
335,-265,9806,-12,-5,1,0
325,-232,9818,-12,-5,1,0
323,-250,9846,-9,-4,10,0
335,-363,9847,-2,-13,17,0
347,-434,9818,8,-19,4,0
369,-326,9781,13,-19,-8,0
385,-195,9735,9,-23,-8,0
398,-225,9707,9,-22,0,0
410,-264,9659,7,-16,5,0
423,-235,9639,-5,-12,0,0
438,-193,9676,-17,-5,0,0
409,-233,9729,-13,0,10,0
408,-342,9721,-7,-5,13,0
411,-397,9724,-5,-4,0,0
385,-310,9754,-1,2,-10,0
377,-252,9780,3,0,-14,0
350,-275,9763,10,-1,-10,0
372,-234,9773,15,-3,-9,0
371,-186,9802,3,-4,-8,0
369,-196,9822,-5,-6,1,0
390,-237,9790,2,-7,10,0
365,-270,9765,-3,-6,13,0
375,-275,9784,-10,-6,19,0
378,-288,9800,-7,-6,18,0
357,-339,9804,-4,-9,18,0
377,-377,9766,2,-15,15,0
427,-349,9750,11,-15,1,0
385,-292,9720,9,-10,-15,0
403,-228,9723,0,-10,-15,0
411,-233,9701,4,-7,-7,0
379,-244,9693,1,-2,0,0
379,-260,9724,-9,-2,-3,0
380,-278,9738,-6,-3,1,0
395,-328,9768,7,-4,3,0
385,-323,9774,10,-5,-8,0
366,-286,9800,0,-3,-17,0
380,-247,9768,4,-8,-21,0
413,-165,9714,10,-8,-9,0
393,-146,9723,2,-2,-4,0
411,-172,9741,-7,-1,4,0
407,-191,9744,-2,-1,15,0
390,-262,9763,6,-1,21,0
377,-310,9791,0,-5,18,0
378,-312,9778,-6,-5,10,0
384,-314,9771,-4,-7,-7,0
386,-252,9775,-7,-5,-8,0
381,-253,9773,-3,-5,-5,0
385,-247,9753,2,-5,-1,0
355,-270,9829,-1,-5,11,0
355,-270,9829,-1,-5,11,0
360,-271,9805,2,-11,15,0
380,-311,9786,-2,-15,11,0
385,-308,9762,-8,-15,6,0
424,-302,9732,-7,-13,-4,0
427,-265,9702,-5,-13,-12,0
436,-227,9652,10,-11,-7,0
445,-195,9644,18,-6,-3,0
426,-232,9653,6,-1,3,0
432,-258,9687,3,4,9,0
414,-260,9715,6,10,11,0
383,-245,9724,0,11,11,0
380,-254,9763,-8,12,11,0
342,-292,9805,-8,10,8,0
348,-369,9845,-7,1,-8,0
355,-310,9851,-3,-1,-17,0
372,-185,9864,10,0,-11,0
357,-215,9865,2,-7,-2,0
363,-276,9823,-7,-11,6,0
349,-288,9805,-4,-9,10,0
354,-313,9803,-6,-9,7,0
363,-318,9804,-13,-11,9,0
362,-320,9791,-6,-15,13,0
380,-350,9753,0,-17,9,0
397,-266,9686,2,-19,-18,0
397,-266,9686,2,-19,-18,0
418,-225,9688,5,-13,-17,0
423,-265,9696,6,-9,-13,0
420,-290,9700,4,-9,-14,0
415,-265,9723,2,-7,-14,0
410,-238,9745,1,-4,-11,0
413,-195,9747,1,-5,-1,0
413,-181,9715,1,-4,8,0
418,-199,9720,3,-3,12,0
413,-238,9760,2,0,12,0
373,-311,9790,2,1,4,0
389,-324,9783,-1,-4,-12,0
349,-204,9783,4,-3,-11,0
368,-226,9836,1,-1,-6,0
361,-308,9840,-9,-6,2,0
372,-351,9812,-5,-9,4,0
354,-343,9786,3,-11,-1,0
386,-269,9781,4,-13,-2,0
409,-239,9745,5,-12,4,0
369,-275,9709,5,-14,6,0
389,-332,9705,9,-17,5,0
402,-325,9706,13,-11,-1,0
427,-231,9712,6,-9,-2,0
434,-247,9730,-3,-4,3,0
387,-397,9749,-13,-2,-4,0
404,-414,9738,-7,-5,-20,0
422,-225,9709,1,-2,-23,0
420,-149,9726,2,0,-15,0
396,-215,9731,5,-1,0,0
357,-306,9745,6,0,-4,0
381,-258,9779,1,0,-10,0
381,-258,9779,1,0,-10,0
389,-191,9788,5,0,-7,0
414,-164,9791,11,-4,0,0
396,-216,9793,-6,-4,6,0
378,-281,9765,-14,-6,4,0
408,-241,9747,0,-9,0,0
424,-180,9742,0,-6,0,0
404,-154,9732,-3,-6,9,0
414,-217,9718,4,-6,20,0
398,-275,9721,5,0,22,0
398,-347,9736,-5,1,9,0
386,-369,9757,-12,1,2,0
367,-339,9784,-7,0,-4,0
365,-306,9818,6,-1,-5,0
383,-292,9796,6,-3,-6,0
373,-294,9774,1,-6,-7,0
385,-271,9790,6,-4,0,0
350,-243,9778,11,-7,6,0
371,-288,9790,9,-12,1,0
372,-300,9783,8,-12,3,0
371,-282,9765,10,-12,2,0
415,-272,9630,11,-14,-29,0
415,-272,9630,11,-14,-29,0
464,-156,9615,19,-6,-19,0
440,-159,9652,7,3,-10,0
390,-185,9712,-3,7,0,0
392,-232,9741,-4,8,3,0
392,-274,9792,-3,9,-2,0
391,-237,9860,0,6,-2,0
373,-220,9883,2,2,6,0
357,-324,9879,1,-4,5,0
357,-362,9857,3,-8,-8,0
362,-214,9833,9,-10,-9,0
392,-165,9812,-3,-13,-7,0
399,-207,9785,-11,-13,1,0
387,-260,9757,-9,-15,7,0
398,-276,9738,-4,-15,10,0
397,-259,9754,0,-16,10,0
393,-251,9732,3,-18,15,0
401,-283,9711,17,-17,15,0
427,-302,9699,15,-12,10,0
420,-338,9675,-9,-11,-4,0
452,-290,9665,-17,-4,-19,0
453,-180,9707,-3,0,-13,0
441,-191,9727,-3,1,-5,0
415,-264,9733,-8,1,0,0
398,-247,9751,-1,3,6,0
386,-233,9780,4,3,5,0
387,-239,9787,-1,2,7,0
379,-232,9781,-6,0,12,0
407,-253,9777,-3,0,14,0
381,-345,9775,1,0,9,0
354,-356,9806,-1,-3,-10,0
365,-241,9822,3,-5,-9,0
359,-227,9829,11,-9,-3,0
367,-264,9810,1,-13,4,0
381,-319,9794,-5,-11,6,0
392,-330,9755,-4,-11,9,0
420,-350,9717,2,-14,10,0
427,-271,9690,7,-12,10,0
427,-244,9666,3,-6,7,0
405,-244,9695,-10,-1,5,0
416,-257,9718,-13,4,7,0
391,-295,9723,-10,3,7,0
374,-330,9709,-5,0,0,0
403,-214,9757,7,0,-27,0
390,-148,9787,13,0,-18,0
392,-187,9792,11,-2,-5,0
373,-235,9784,3,-1,0,0
396,-213,9771,-2,-1,-1,0
392,-191,9769,-4,-2,2,0
391,-247,9760,-2,-1,4,0
391,-310,9768,-3,-1,-4,0
399,-221,9768,-10,-2,-9,0
405,-204,9749,-7,-1,-4,0
411,-221,9745,8,-4,4,0
392,-237,9729,9,-3,14,0
379,-287,9724,3,-2,14,0
435,-308,9723,6,-4,12,0
420,-283,9743,11,0,10,0
414,-253,9745,1,2,7,0
399,-260,9766,-17,6,8,0
381,-300,9796,-25,5,7,0
359,-288,9803,-26,2,6,0
360,-329,9803,-18,1,8,0
332,-374,9791,3,-2,1,0
373,-300,9773,17,-4,0,0
378,-258,9790,6,-4,-2,0
366,-280,9793,-4,-6,-3,0
373,-283,9731,-5,-7,-3,0
409,-252,9688,-5,-5,-6,0
434,-211,9672,-1,-6,-6,0
446,-189,9652,15,-6,3,0
422,-211,9672,20,2,10,0
401,-269,9721,11,9,6,0
389,-271,9745,1,8,5,0
391,-257,9714,-6,9,6,0
395,-274,9729,-10,13,6,0
378,-298,9719,-7,13,1,0
359,-256,9754,-1,13,4,0
359,-239,9804,4,12,5,0
353,-253,9828,-5,10,-1,0
353,-253,9828,-5,10,-1,0
356,-243,9845,-9,9,2,0
312,-259,9862,-3,7,7,0
316,-305,9857,-8,3,9,0
319,-354,9854,-11,-2,3,0
323,-331,9832,-2,-6,3,0
366,-293,9804,10,-9,7,0
377,-294,9757,14,-11,4,0
355,-251,9707,8,-11,3,0
381,-256,9694,1,-8,-4,0
384,-268,9688,-11,-5,-6,0
383,-237,9672,-3,-3,2,0
389,-259,9717,0,0,6,0
389,-259,9717,0,0,6,0
402,-234,9735,0,2,10,0
404,-223,9724,-2,3,11,0
395,-265,9737,-13,4,7,0
356,-298,9761,-11,8,-3,0
325,-232,9750,0,6,2,0
331,-257,9768,5,6,2,0
329,-272,9797,3,4,0,0
328,-276,9822,-1,4,-4,0
320,-302,9840,-1,0,-2,0
350,-326,9811,4,-3,1,0
373,-284,9762,8,-5,4,0
368,-280,9751,0,-5,3,0
351,-301,9754,-1,-6,5,0
366,-316,9750,10,-4,9,0
367,-318,9741,11,-4,0,0
378,-288,9708,2,-3,-3,0
381,-311,9718,-6,-1,-13,0
390,-282,9711,-12,3,-12,0
381,-288,9718,-9,4,-7,0
356,-283,9732,7,3,-7,0
379,-221,9741,12,5,-10,0
380,-192,9747,0,4,-8,0
363,-208,9768,0,7,0,0
347,-262,9790,8,7,9,0
350,-269,9772,7,5,9,0
341,-252,9796,2,3,3,0
330,-265,9799,-3,3,0,0
302,-250,9781,1,0,-1,0
350,-227,9760,2,-2,-5,0
356,-243,9725,-9,-2,-11,0
359,-239,9717,-4,-1,-11,0
378,-179,9711,9,1,0,0
362,-198,9742,7,1,8,0
369,-275,9755,2,1,19,0
339,-280,9762,6,3,23,0
374,-324,9751,7,2,18,0
357,-355,9765,1,4,0,0
344,-305,9792,-5,6,-10,0
322,-262,9797,-6,8,-10,0
322,-270,9810,-9,3,-2,0
319,-289,9797,-12,3,-4,0
311,-271,9798,-13,5,-2,0
311,-259,9809,-9,2,5,0
313,-288,9797,0,-3,12,0
301,-313,9786,8,-7,11,0
313,-325,9767,7,-12,2,0
336,-331,9738,11,-14,-9,0
365,-306,9720,15,-12,-22,0
385,-238,9698,11,-9,-27,0
398,-193,9662,8,-5,-19,0
396,-222,9668,12,-1,-7,0
357,-265,9760,5,9,2,0
362,-211,9771,6,8,2,0
343,-209,9815,1,10,1,0
306,-233,9811,0,11,-2,0
310,-158,9818,6,6,-1,0
283,-149,9850,3,0,1,0
324,-282,9862,0,-4,5,0
331,-278,9833,11,-8,6,0
314,-246,9804,6,-9,0,0
312,-219,9817,-8,-8,6,0
305,-280,9836,-10,-9,12,0
307,-298,9761,-5,-12,15,0
334,-325,9733,-2,-13,15,0
336,-319,9729,5,-11,12,0
344,-322,9713,13,-12,2,0
348,-325,9707,15,-13,-6,0
350,-288,9717,12,-9,-13,0
363,-245,9765,1,-4,-16,0
371,-244,9755,-1,-3,-13,0
371,-239,9754,2,-6,-10,0
366,-209,9717,3,-7,1,0
381,-219,9717,8,-4,5,0
337,-193,9739,6,-1,9,0
306,-209,9757,2,-3,12,0
312,-287,9797,1,-2,3,0
295,-298,9848,-11,-1,-4,0
298,-277,9845,-7,-7,-6,0
319,-264,9811,7,-13,-2,0
330,-287,9810,12,-15,-4,0
328,-222,9800,5,-15,-2,0
331,-181,9783,2,-15,3,0
343,-216,9772,1,-15,12,0
362,-256,9761,-4,-14,15,0
353,-296,9749,-12,-12,10,0
354,-301,9749,-3,-13,4,0
360,-256,9747,5,-12,2,0
359,-265,9729,0,-11,2,0
359,-265,9729,0,-11,2,0
365,-304,9695,-4,-12,-5,0
361,-262,9669,-3,-11,-9,0
361,-227,9681,-5,-5,-6,0
369,-241,9719,4,-6,5,0
334,-275,9774,19,-7,14,0
318,-277,9788,17,-8,11,0
331,-320,9811,6,-10,-3,0
339,-246,9797,7,-9,-10,0
353,-202,9766,-1,-10,-15,0
366,-238,9749,-20,-10,-20,0
402,-187,9742,-5,-11,-8,0
390,-197,9727,10,-11,2,0
351,-228,9715,6,-11,12,0
323,-301,9727,10,-8,9,0
342,-336,9766,4,-6,-5,0
353,-292,9785,-15,-5,-17,0
360,-233,9780,-20,-3,-13,0
345,-222,9785,-17,-4,-6,0
326,-257,9808,-17,-5,-3,0
307,-277,9856,-7,-10,-7,0
298,-258,9887,-1,-13,-1,0
302,-314,9858,4,-20,2,0
305,-341,9848,9,-24,0,0
305,-280,9838,5,-24,-5,0
338,-243,9781,-6,-28,-7,0
354,-246,9745,-4,-28,-3,0
386,-281,9739,6,-28,0,0
401,-284,9715,10,-31,1,0
393,-300,9689,11,-30,-2,0
391,-360,9699,7,-25,-11,0
398,-350,9703,-4,-22,-25,0
390,-245,9709,0,-14,-26,0
372,-228,9720,5,-12,-23,0
397,-237,9742,0,-13,-21,0
365,-217,9796,1,-10,-14,0
366,-181,9846,3,-13,-10,0
357,-208,9856,4,-19,-7,0
372,-237,9844,6,-22,-12,0
363,-185,9859,-1,-25,-10,0
356,-239,9840,-10,-31,-14,0
427,-149,9754,-10,-36,1,0
453,-183,9695,2,-42,13,0
